등수,게시자,내용,점수,연속,총 기도일 수
1980등,히누히트,2023 취업,5점,17일째,총41일
1979등,루프레텔캄,2023 시험 합격,5점,6일째,총42일
1978등,밷착맨,다이어트 포기하지 마라,5점,1일째,총29일
1977등,침착한안침착한맨,모든 문제들이 잘 마무리되게 해주세요,5점,1일째,총2일
1976등,병거니웃스,침착맨 사랑해 국시 합격,5점,2일째,총39일
1975등,아서스,평생 놀고 먹으며 즐겁게 살게 해주세요,5점,52일째,총52일
1974등,심심하당,항상 열심히,5점,7일째,총27일
1973등,지방자치근육,가족들이 건강하게 해주세요,5점,1일째,총29일
1972등,하나둘삼넷오여섯칠팔아홉공,쾌변하게해주세요,5점,1일째,총2일
1971등,소원맨,😝,5점,1일째,총17일
1970등,이재민,재밌는 거 열심히 하면서 살게 해주세요 나 자신아,5점,1일째,총2일
1969등,휘낭시엥,행복기원,5점,3일째,총30일
1968등,찢어진양말,마음이 꺾이지 않게 해주세요,5점,1일째,총1일
1967등,치킨타올,궤도 연예대상 진출,5점,1일째,총2일
1966등,까와이거니,시험 잘 보게 해줘잉,5점,1일째,총5일
1965등,깨스뤠이팅,그만 헷갈리게 해주세요,5점,1일째,총44일
1964등,Sooming,d,5점,1일째,총4일
1963등,트럼프,무지게랑반사,5점,1일째,총14일
1962등,침도스,3대 500기원 12일차,5점,3일째,총17일
1961등,평소에는맡을수없는향기,이직기원,5점,3일째,총34일
1960등,껄럼비아,계획된 기상(패시브),5점,2일째,총4일
1959등,무한으로즐겨요명륜진사갈비,무친재능,5점,1일째,총31일
1958등,징글벨락,금요일에 칼퇴하게 해주세요,5점,1일째,총2일
1957등,주커님이날보셨어,ㄱ,5점,1일째,총25일
1956등,불만맨,프랭크 오션 앨범 기원,5점,45일째,총45일
1955등,서진아빠,우리 서진이 건강하고 모두 행복하게 해주세요,5점,11일째,총46일
1954등,리바이어썬,행복하자,5점,33일째,총34일
1953등,꼰냉이,시간아 멈추어 다오,5점,7일째,총27일
1952등,ケロロ,주식AI 성공 기원,5점,27일째,총46일
1951등,moonshower,aㅐㄴ날맨날 아발론하게 해주세요~,5점,1일째,총5일
1950등,Thanatos,착한아이 컴플렉스를 버렸으면 좋겠습니다.,5점,1일째,총4일
1949등,부동침하하,안녕,5점,1일째,총18일
1948등,삐걱삐걱,로또1등 당첨,5점,27일째,총42일
1947등,크림브륄레,열심히살게해주세요,5점,1일째,총1일
1946등,크리스마스,🔸평생 2022년이었으면 좋겠다,5점,8일째,총34일
1945등,우마왕,지구촌 평화...,5점,1일째,총44일
1944등,병건이올시다,기도~,5점,1일째,총13일
1943등,맨날자부는사람,ㅂㄴㅇㄷ,5점,1일째,총20일
1942등,삼라만상,침착맨의 건강과 행복 기원,5점,1일째,총10일
1941등,침착맨시청자,복 축적중,5점,6일째,총50일
1940등,가루삼겹살통조림,추진력 있는 사람이 되고 싶어요,5점,1일째,총35일
1939등,침하하즉시가입,내일도 평화로운 하루 되게 해주세요,5점,1일째,총44일
1938등,담담담담,공부 좀 하자,5점,1일째,총40일
1937등,등촌동보안관,여유,5점,1일째,총2일
1936등,곰보로봄봄곰보빵,여유.,5점,1일째,총12일
1935등,오늘의점심메뉴,재수 성공,5점,1일째,총3일
1934등,그렇게얘기하면할말이없어,궁극적인 목표 달성 희망,5점,1일째,총18일
1933등,중과부적,재밌게 살기,5점,3일째,총38일
1932등,침꺾마,포기하지말자,5점,1일째,총5일
1931등,오징어,추웁 다,5점,25일째,총51일
1930등,찜하핫,침하하하하하ㅏㅎ,5점,2일째,총29일
1929등,코끼리,하,5점,5일째,총38일
1928등,칼리프,ㅊㅊ,5점,1일째,총29일
1927등,침착우먼,연말 마무리 잘,5점,1일째,총19일
1926등,LA침숭이,국가고시 1등급 맞게 해주세요,5점,2일째,총33일
1925등,나도줘잉평양냉면,내일 면접 잘보게 해주세요 ㅜㅜ,5점,1일째,총8일
1924등,피츠하버트,화이팅,5점,24일째,총42일
1923등,솔솔라라솔솔미,꿀잠🙏🙏🙏,5점,52일째,총52일
1922등,킹숭이야침이뚱딱땅이야,빚이 없어지게 해주세요,5점,1일째,총3일
1921등,송월동제라드,돈많이벌게해주세여,5점,8일째,총44일
1920등,영쨩쨩,AD 연구 회사 취직 기원,5점,1일째,총19일
1919등,가나다라마밥뭇나,대학합격기원,5점,2일째,총13일
1918등,에어컨의요정,나는 귀여워,5점,45일째,총45일
1917등,우무한다라이,행복하게 해주세요,5점,1일째,총9일
1916등,구글군,올해 마무리 잘하기,5점,2일째,총22일
1915등,박재범닮은초딩,준빈님 여친 생기게 해주세요~🙏,5점,1일째,총2일
1914등,쭈나님,장사잘되서 근심걱정 다 날리게 해주세요,5점,3일째,총17일
1913등,마9간,아 일하기 싫다,5점,42일째,총49일
1912등,캡틴플레닛,행복해용,5점,3일째,총8일
1911등,김동구,감사하다,5점,2일째,총10일
1910등,뜸나쁜여자,나,5점,1일째,총1일
1909등,oqsjhv,지수랑 행복하게 해주세요,5점,1일째,총1일
1908등,김용갈,호롤,5점,1일째,총27일
1907등,박재영,건강하게 해주세요.,5점,1일째,총7일
1906등,레알마드리드,123,5점,9일째,총47일
1905등,냐하하,건강하게 해주세요,5점,1일째,총26일
1904등,민지짱,일안하고 먹고 살 수 있게 해주세요,5점,4일째,총28일
1903등,시니피에,동생 취업 잘 되게 해주세요,5점,1일째,총4일
1902등,아토미525,하는 일 잘 되게 해주세요,5점,1일째,총32일
1901등,얼렁뚱땅개구리팬클럽회장,즐겁자,5점,1일째,총4일
1900등,깡천사,내일도 일찍 잘 일어나게 해주세요,5점,1일째,총22일
1899등,쏘영이모,빌었나?,5점,6일째,총46일
1898등,박시달,좋은 연인 만나게 해주세요,5점,1일째,총15일
1897등,비만너구리,시험 붙게해주세요,5점,1일째,총4일
1896등,VOID,내년엔 잘 살게 해주세요,5점,1일째,총1일
1895등,발암유저,라이덴 님 또 행차해주십시오,5점,1일째,총4일
1894등,코코삼촌,할머니 건강 기원,5점,52일째,총52일
1893등,빨간동화,로또 1등 독식!!,5점,1일째,총13일
1892등,썬더캣,오늘 코로롱 걸렸는데 얼렁 낫게 해주쌉싸리와용~,5점,4일째,총25일
1891등,나무제이,오프,5점,1일째,총1일
1890등,그거밈아니야,가화만사성,5점,1일째,총11일
1889등,멘수르,새해 복 많이받으세요 ,5점,13일째,총31일
1888등,심술둥이,딱 2kg만 빠지면 좋은데~~~돌아 내 소원 들어줘~~,5점,1일째,총24일
1887등,다비치,ㅊㅎ,5점,21일째,총36일
1886등,호랑이동생,졸업장 플리즈,5점,1일째,총8일
1885등,귤낑깡,저한테 좋은 사람 만나게 해주세요~!! 제발~!!,5점,5일째,총24일
1884등,침허허,나처럼 살지마시오,5점,2일째,총33일
1883등,쌀과자먹는소리,스트레스좀 안받게해주세요,5점,1일째,총38일
1882등,연애하고싶어,행복. 고통. 책임. 겁.,5점,8일째,총47일
1881등,노량진도둑고양이,침하하하,5점,7일째,총31일
1880등,말코로이수,행복하자,5점,21일째,총22일
1879등,나앗쿨,안아프게 해주세요,5점,1일째,총9일
1878등,임지금,오늘 잘 살기,5점,1일째,총23일
1877등,히나나,배불러잉,5점,1일째,총5일
1876등,서플라이어,퇴사하,5점,1일째,총6일
1875등,KDB,화이팅,5점,20일째,총40일
1874등,재미없다염소야,무조건 복권,5점,1일째,총14일
1873등,DIZZY,내일 오전 업무~ ,5점,6일째,총45일
1872등,침펄장아찌,주변 사람 건강하길,5점,1일째,총3일
1871등,뭐야이게,해피해피해피e마트,5점,1일째,총21일
1870등,Chany,지구 멸망,5점,2일째,총11일
1869등,소울더메이슨,소원 비는 사람들 소원이 다 이루어 졌으면 좋겠어요,5점,1일째,총30일
1868등,Kosmos,행복,5점,5일째,총44일
1867등,계왕계,나무 아미타불,5점,2일째,총32일
1866등,침숭이침덩이는빨개,행복,5점,1일째,총19일
1865등,빙수왕,여친생기게해줘잉..,5점,10일째,총37일
1864등,김치사발면,소.돌.,5점,2일째,총26일
1863등,팀버튼,냐옹냐옹야옹,5점,1일째,총27일
1862등,신사90,권,5점,6일째,총39일
1861등,종이장,말년의 첫사랑 아이폰 13 프로 케이스 재입고 소망,5점,2일째,총40일
1860등,칵스한사발,하나만좀나와라,5점,4일째,총50일
1859등,키자루,가족의행복,5점,1일째,총28일
1858등,거여동40세이택기어르신,이택기 화이팅,5점,1일째,총4일
1857등,마추픽추내꼬추왕꼬추,졸업 전에 좋은 회사 들어가게 해주세요...,5점,2일째,총23일
1856등,SyrupJar,충성충성,5점,52일째,총52일
1855등,인텔리전스,사랑하는 사람과 평생,5점,1일째,총9일
1854등,김춘덕이올시다,나같이 살지 마시오.,5점,1일째,총13일
1853등,짭라오,내년이 오지 않게 해주세요,5점,8일째,총46일
1852등,카나다거위,나랑 너랑,5점,19일째,총35일
1851등,거니거니,돈좀많이들어와라아,5점,3일째,총47일
1850등,김펩시,열공,5점,2일째,총25일
1849등,방구석침순이,잘생긴 남친생기게해주세요,5점,16일째,총17일
1848등,지떨코,ㅊㅊ,5점,52일째,총52일
1847등,김아장,침하하야 아프디마앙,5점,1일째,총23일
1846등,고양이의슈뢰딩거,학점잘받기,5점,7일째,총34일
1845등,무우우,공장 알바 내가 나갈 때까지 계속 하게 해주세요 ,5점,2일째,총13일
1844등,지쨔응,세계평화,5점,1일째,총6일
1843등,개모데카이저,볼펜잡기,5점,1일째,총5일
1842등,털보야좋아해,프리랜서인데 일 많이 들어오게 해주세요,5점,11일째,총35일
1841등,데규르르,논문 쓰기,5점,1일째,총11일
1840등,FCbarcelona,행복해져라,5점,1일째,총3일
1839등,자전거도둑이병건,봇치더락 2기기원,5점,1일째,총4일
1838등,김트스,내일 칼퇴 기원,5점,1일째,총13일
1837등,저젤리가진짜라묜,휴가 화이팅,5점,16일째,총44일
1836등,슈르르까,인류 멸망,5점,1일째,총2일
1835등,농담곰,케이티 롤스터 우승,5점,1일째,총34일
1834등,침쭈풍,다시..!,5점,2일째,총5일
1833등,풍운아미노타우로스,제발 인생 날로 먹게 해주세요.,5점,2일째,총21일
1832등,yjuent,건강하세요,5점,1일째,총37일
1831등,노원구,국왕님 건강하세요,5점,4일째,총30일
1830등,디케이,합격하게 해주세요,5점,1일째,총23일
1829등,스리어너,내년에는 연애하게 해주세요,5점,1일째,총2일
1828등,초코우유,지구야 아프지마,5점,11일째,총43일
1827등,대갈통,세계의 평화를 기원합니다.,5점,1일째,총1일
1826등,쪽뽈스,부자되게 해주세요,5점,2일째,총8일
1825등,슈퍼마리오,벌크업,5점,1일째,총47일
1824등,소사9999,행복하게 해주세요,5점,1일째,총1일
1823등,하마입,일 잘 끝내게 해주세요~,5점,1일째,총29일
1822등,동그란침착맨,모든일 다 잘풀리고 행복하게 해주세요,5점,1일째,총21일
1821등,모켈레음벰베,웹툰대박,5점,2일째,총47일
1820등,대인국영애,현명해지기,5점,1일째,총22일
1819등,안녕v,오늘 하루도 무난히,5점,1일째,총24일
1818등,사쿠라,세계평화와 막대한 부 그리고 봇치 2기,5점,26일째,총49일
1817등,인터넷밈고수,건강하게 해주세요,5점,1일째,총29일
1816등,잔망침착걸,아무리 먹어도 살 안찌기!!!,5점,1일째,총34일
1815등,이주원친구,면접 붙기!,5점,2일째,총30일
1814등,오즈의마법사,사랑하는 사람들이 모두 아프지않고 행복하게 해주세요,5점,1일째,총28일
1813등,야옹고양이,돈 많이벌고 날씬하고 누가봐도 이쁜사람 나 ,5점,28일째,총48일
1812등,JISEOP,부자,5점,2일째,총35일
1811등,침펭침,코로나 끝까지 무사히 지나가길,5점,2일째,총38일
1810등,마법의돌,"그 사람이랑 저랑 그만 엮어주세요,, ",5점,1일째,총3일
1809등,메이플실업,!,5점,1일째,총19일
1808등,우원박외치는약대생,하려하는 일 전부 다 잘 되게 해주세요 침펄풍매 건강해,5점,5일째,총16일
1807등,별내동주민,23 CPA 합격👊,5점,2일째,총44일
1806등,사바나펭귄,무탈히 전역할 수 있게 해주세요,5점,8일째,총30일
1805등,잘될철학,평안,5점,1일째,총18일
1804등,내사랑란모,맛있는 저녁,5점,1일째,총30일
1803등,LetsGiri,취직 그리고 건강,5점,2일째,총26일
1802등,냥이냥이물고기,행복하세요 모두,5점,3일째,총34일
1801등,AUG,내일부터 공부시작,5점,1일째,총34일
1800등,페루남자,국시붙게해주세요,5점,16일째,총27일
1799등,얼음과불의노래,오늘의 나 수고했다,5점,26일째,총39일
1798등,식빵이,공보의되게해주세요,5점,26일째,총34일
1797등,찹쌀탕수육,컨디션 나아지게 해주셔서 감사드립니다,5점,1일째,총9일
1796등,삐깨삐갰피캐츄,엔시티드림 영원하세요,5점,1일째,총4일
1795등,워스톰프,세계정복,5점,1일째,총13일
1794등,피돈해설위원님,면접 조졌어요...,5점,1일째,총6일
1793등,선샤인,남친 생겨라,5점,1일째,총31일
1792등,집에보내줘,로또!,5점,3일째,총30일
1791등,유주오빠,유주가 건강하고 행복하게 지낼 수 있도록 해 주세요,5점,22일째,총36일
1790등,와와둥이,로또,5점,1일째,총3일
1789등,이상해씨,.,5점,6일째,총35일
1788등,주호롱이,가족건강행복,5점,12일째,총38일
1787등,조조는조조,삼국통일,5점,2일째,총3일
1786등,지안이,끝말잇기 시작 ,5점,2일째,총23일
1785등,침윤륜,침착맨 셀카 plz,5점,3일째,총44일
1784등,슈비버거,건강하기,5점,1일째,총7일
1783등,우사인너트,소방합격기원,5점,13일째,총34일
1782등,롸2톤,건강해져라!!!!,5점,38일째,총40일
1781등,과천수호자,취뿌!,5점,12일째,총28일
1780등,에이다,23년은 최고의 한해가 되기를,5점,1일째,총1일
1779등,카더재혁,모두의 소원이 이루어지게 해주세요,5점,4일째,총32일
1778등,페퍼민트S2,나는 내가 되고 싶은 내가 된다,5점,52일째,총52일
1777등,메이슨더트리,아,5점,40일째,총40일
1776등,호미니스,돌멩아 추운데 따뜻하게 있으렴,5점,1일째,총25일
1775등,악몽의융합체,햅삐뉴이얼~,5점,52일째,총52일
1774등,고농축병건,수술 붓기 빨리 빠지게 해주세요,5점,13일째,총50일
1773등,인간자체가색스야,전쟁민수 2차시 기원 2일차ㅏㅏ,5점,2일째,총6일
1772등,동낙이,기운 차리자 동낙아,5점,4일째,총4일
1771등,카라멜팝콘,쭈펄님 돌비 시네마 관람 기워언… ㅎ,5점,1일째,총2일
1770등,얼른뚱띵상점,우리 가족 마음에 안정,5점,1일째,총11일
1769등,곰바라기,로또 1등 되게 해주세요,5점,24일째,총42일
1768등,위험한자식이병건,이직 성공 기도,5점,1일째,총23일
1767등,양자침돌이,어랜만이네,5점,1일째,총25일
1766등,31204,ㅎㅇㅌ,5점,2일째,총7일
1765등,멜론맛우유,보너스 많이줘서 고맙다 소원의돌아!! 그렇지만 더줘라!,5점,2일째,총29일
1764등,침폭소,이직 성공 기원,5점,2일째,총2일
1763등,튀김곰둘기,2023년에도 침유니버스와 한국인 모두 행복하게 해주셈,5점,1일째,총25일
1762등,반짝이는바지,재능,5점,1일째,총16일
1761등,투실버윈,매일 그림,5점,2일째,총39일
1760등,예약손님,해줘잉,5점,1일째,총29일
1759등,주파수,모든 일이 순탄하게 가길,5점,14일째,총46일
1758등,어쩔구리,로또 1등 기원,5점,1일째,총4일
1757등,심플걸,노무사님 잘 사세요,5점,1일째,총3일
1756등,리조또죽같은거,로또되게해주세요,5점,4일째,총25일
1755등,1웅2,밑 바 닥,5점,1일째,총11일
1754등,병건아자연에서오래오래살아,복권 당첨되게 해주세요.,5점,1일째,총1일
1753등,다모이,부지런하게 해주세요,5점,1일째,총10일
1752등,빨로빨로미,행복하고 평화로운 내년이 되게 해주십시오,5점,6일째,총10일
1751등,마블삼국지,행복하고 건강하게 해주세요,5점,1일째,총4일
1750등,침며든민수,저 공부 좀 하게 해주세요,5점,1일째,총6일
1749등,편성지원이지원,지원.행복.,5점,1일째,총20일
1748등,웽글뮁글,침선생님 영접 기원,5점,4일째,총30일
1747등,임쿼카,입시 합격해서 내년 행복한 유학생활 비나이다 비나이다.,5점,1일째,총35일
1746등,할아버지,으아아아아,5점,52일째,총52일
1745등,쌍절곤잘합니다,영상을 올릴 때마다 구독자가 떨어짐 ㅠ,5점,3일째,총27일
1744등,MyaRee,고맙다 방장,5점,1일째,총9일
1743등,애국자,2세,5점,1일째,총12일
1742등,침착맨침착맨,오늘도 열심히,5점,52일째,총52일
1741등,김밥킹,수요일 가기전에 매출 올리게 해주세요!ㅠㅠ,5점,1일째,총44일
1740등,검정치마,연말콘까지 몸 건강히,5점,52일째,총52일
1739등,감나라베개나라,,5점,4일째,총43일
1738등,장두러,눈길위 운전 사고 안나게 해주세요,5점,3일째,총29일
1737등,므째이,회식 일찍 끝나게 해주세요,5점,1일째,총2일
1736등,주훠민,너 소원 안들어주지,5점,1일째,총1일
1735등,침과밤낮,수업 일찍 끝나게 해주셈묘,5점,18일째,총29일
1734등,우영우,우투더영투더우,5점,17일째,총45일
1733등,발바닥,행복하고 싶어요,5점,3일째,총47일
1732등,쭈랑둥이,늘 건강하게 해주세요,5점,8일째,총37일
1731등,동네정씨,오늘 야무지게 놀고 좋은일 가득하도록!,5점,1일째,총3일
1730등,전민혁,사랑,5점,1일째,총18일
1729등,병건리조또,오늘 티어 먹을 수 있게 해줘잉,5점,1일째,총5일
1728등,김영재1,내일 8시에 일어나게해주세여,5점,1일째,총5일
1727등,용건만간단히,최고민수님한테 그만 고맙게 해주세요,5점,1일째,총9일
1726등,일찐맨,재고 남지 않고 대박나게 해주세요,5점,2일째,총6일
1725등,쿠우쿠우,퇴근,5점,4일째,총20일
1724등,원소술사,오토바이 팔려고 내놓은거 얼른 팔리게 해주세요,5점,1일째,총2일
1723등,올드침,그분과 잘 되게 해주세요,5점,4일째,총11일
1722등,파계승주펄,로또1등,5점,1일째,총5일
1721등,낭심든든,연애,5점,13일째,총41일
1720등,피코7,맛난거 ,5점,5일째,총43일
1719등,무정한무정란,동상걸린 손가락 빨리낫게해주세요,5점,12일째,총33일
1718등,부대룡,健康幸福 ^^,5점,1일째,총14일
1717등,왕십리전준원,1,5점,1일째,총1일
1716등,침착맨숭맨숭,침하하 1000포인트,5점,1일째,총16일
1715등,몽쉘통통의야옹이,내일 시험 잘보게해주세요,5점,1일째,총6일
1714등,mogan,잘 되게 해주세요 ㅎㅎ,5점,6일째,총15일
1713등,로떼우승,로떼우승,5점,1일째,총15일
1712등,차도르자브종수,불로소득,5점,11일째,총46일
1711등,도토리수집가,행복,5점,1일째,총45일
1710등,가터가든,오늘 처음 만나기로 한 사람 잘생겼길 간절히 바랍니다,5점,1일째,총2일
1709등,조나단아이브,걸어봐 위엄 라잌 어 라이옹~,5점,2일째,총19일
1708등,seolhee,화이팅,5점,1일째,총8일
1707등,글쓰는시청자,확실한 관계정립 하게 해주세요,5점,20일째,총48일
1706등,회계민수,무사고 기원,5점,4일째,총42일
1705등,불뫼동꿀주먹,남은한해 잘 마무리할수 있도록 도와주세요,5점,4일째,총14일
1704등,쿠쿠다스,연금복권 1등 당첨되게 해주세요,5점,2일째,총6일
1703등,포동포동쿤,200만파이팅,5점,1일째,총22일
1702등,후운b,여자친구 기원,5점,1일째,총40일
1701등,침통령입니다,ㅎㅇㅌ,5점,35일째,총37일
1700등,문경한국인,일본어 잘하게 구다사이,5점,5일째,총17일
1699등,줍줍가게,줍줍가게 연매출 10억 달성,5점,5일째,총41일
1698등,침췍미앤사룽해,비나이다 비나이다,5점,5일째,총30일
1697등,제주집사,소원의 돌,5점,5일째,총39일
1696등,샤이침착쓰,행복해지기를,5점,2일째,총31일
1695등,델몬트콜드,집 좋은 가격에 팔리게 해주세요!,5점,1일째,총7일
1694등,하후연,로또 2등 좀...,5점,1일째,총25일
1693등,humanbeing,토루크 막토가 되게 해주세요,5점,1일째,총19일
1692등,양말펄,소소하게 잘 살게 해주세요,5점,1일째,총10일
1691등,일리단,화이팅!,5점,52일째,총52일
1690등,빠라삐리포,ㅎㄱ ㄱㅇ,5점,19일째,총34일
1689등,JESUS,대기업 정규직 취직하고 싶다,5점,10일째,총42일
1688등,프로쪼스,근성장,5점,17일째,총35일
1687등,히트다히트,내년에는 임용시험 합격하게 해주세요,5점,1일째,총2일
