등수,게시자,내용,점수,연속,총 기도일 수
1989등,요구르팅,합격감사합니다 여자칭구 생기게해주세요,5점,3일째,총34일
1988등,상대편,건강해져라~건강해져라~,5점,28일째,총37일
1987등,v9a4oo,윤아랑 사귀게 해주세요,5점,1일째,총14일
1986등,조깐둥이,우리 강아지 안아프고 오래 살게 해주세요. ,5점,1일째,총40일
1985등,역병왕유비,제발 ! ,5점,27일째,총32일
1984등,핑크베놈,합격하게 해주세용,5점,1일째,총15일
1983등,탄동동,대박,5점,1일째,총1일
1982등,아하하,숨 잘 쉬고 건강하게 해주세요.,5점,1일째,총26일
1981등,뎨혜임,까먹을뻔,5점,1일째,총26일
1980등,이르맹,와이프랑 칼로 물베기 화해했어요 감사합니다,5점,1일째,총10일
1979등,휙휙♥,멜크,5점,28일째,총49일
1978등,견적봐서미쳐라,부지런,5점,1일째,총42일
1977등,아빠가된일진짱,멜크❤️,5점,11일째,총31일
1976등,신정동드록바,우리 가족 행복하게 살았으면,5점,1일째,총4일
1975등,레알마드리드,123,5점,9일째,총47일
1974등,엥조엥,여친 생기게 해줘잉,5점,3일째,총35일
1973등,털실빵실빵댕이,안아프고 빨리 낫게 해주세요,5점,2일째,총33일
1972등,침펄풍철단,^_____________^,5점,48일째,총50일
1971등,dinggo,마음이 건강해지게 해주세요.,5점,1일째,총31일
1970등,주호민숭맨숭,내가 좋아하는 사람이 날 좋아하게 해주세요,5점,12일째,총35일
1969등,뭉사장,심신안정,5점,2일째,총6일
1968등,민첩한하루,건강,5점,1일째,총8일
1967등,토제니,건강,5점,1일째,총11일
1966등,아인슈타인,토익 잘치게 해주세요,5점,1일째,총23일
1965등,내이름은이민웅,"다음 크리스마스는 혼자가 아니길 해주세요.,,",5점,1일째,총2일
1964등,초코비원샷하기,로또 1등 당첨!!,5점,1일째,총5일
1963등,볼드체,ㅁㅔ리 크리스마스~,5점,1일째,총1일
1962등,침수착민맨,임용합굑,5점,2일째,총21일
1961등,혹꾸아이슨배림,내일 안힘들길 ,5점,11일째,총41일
1960등,삐깻츄,서울대서양화합격!!,5점,1일째,총2일
1959등,쫄깃쫄깃,2024 임용 합격,5점,1일째,총5일
1958등,말랑촉촉우유식빵,또 다른 날 이 친구들과 재회할 수 있길,5점,2일째,총8일
1957등,토마토맨,국시합격,5점,2일째,총9일
1956등,김만도,♡,5점,5일째,총30일
1955등,랑구스,메리 크리스마스!,5점,1일째,총3일
1954등,김후루꾸,건강과 평화,5점,3일째,총35일
1953등,위험한자식이재희,건강하고돈많이벌게해주세요,5점,3일째,총21일
1952등,침착한털보,로또 1등 젭알!!!!,5점,1일째,총23일
1951등,유륜전차,재 수 성 공,5점,1일째,총8일
1950등,제네랄와스테,멜 크,5점,2일째,총14일
1949등,말년병건침착하게,행복한 연말!,5점,1일째,총14일
1948등,나옹이,11111,5점,1일째,총23일
1947등,단군이좋군,행복한 솔로 크리스마스,5점,16일째,총48일
1946등,카든가더,메리크리스마스,5점,2일째,총7일
1945등,펄하하하하,잘자요,5점,1일째,총7일
1944등,19XX,인생날먹,5점,1일째,총29일
1943등,킹냥이,행복을주세요,5점,44일째,총50일
1942등,비타루,메리크리스마스~,5점,1일째,총28일
1941등,칡이귀엽네요,세계평화 ,5점,15일째,총27일
1940등,아차차,건강하자잉,5점,3일째,총31일
1939등,진경산수화,건강하게 행복하게 침착하게,5점,7일째,총29일
1938등,히누히트,눈 와라 눈!!,5점,17일째,총41일
1937등,침착맨침착맨,로또 1등,5점,52일째,총52일
1936등,궤도이탈자,무사여행!,5점,1일째,총8일
1935등,rlaalstlr0312,행복하게 해주세여,5점,1일째,총18일
1934등,삿포로,저를좋아하게해주세요,5점,2일째,총5일
1933등,침침침침침침침침침침침침침,침착맨 서버비 화이팅,5점,1일째,총35일
1932등,가위꺾어진,코로나랑 독감 빨리 낫게 해주세요,5점,52일째,총52일
1931등,꼬마돌,2023년에는 행한 일만 있게 해주세요.,5점,3일째,총40일
1930등,퀘콰로,잡생각 많이 하지 않게 해주세요,5점,8일째,총48일
1929등,길도랑,메리메리,5점,1일째,총8일
1928등,tripleS,트리플에스 대박나길,5점,21일째,총21일
1927등,패트와매트,로또 1등 당첨되게 해줘잉,5점,3일째,총45일
1926등,잉클링,밥조,5점,5일째,총27일
1925등,풍하하하하하하하하하하하하,사랑해!,5점,1일째,총12일
1924등,GuJiJung,침하,5점,1일째,총13일
1923등,이말년침착맨이병건,메리크리스마스 ,5점,8일째,총50일
1922등,조현민,🙏,5점,1일째,총6일
1921등,또용용용,로또 1등 되어 은퇴 할 수 있게 해주오,5점,5일째,총28일
1920등,부럽지가않아,잘자기,5점,1일째,총14일
1919등,병거니까와잉,이대리뽑고싶다,5점,1일째,총4일
1918등,석전프로게이머,건강,5점,1일째,총36일
1917등,권똘칠,로또,5점,1일째,총13일
1916등,거울속의이치,엄마가 행복하면 좋겠어요,5점,1일째,총1일
1915등,침버거중독자,사업성공,5점,9일째,총13일
1914등,댄져러스독감자,모두들 행복한 크리스마스 보내게 해주세요!,5점,2일째,총13일
1913등,좌절하지않는조홍,,5점,38일째,총38일
1912등,ypa,일확천금,5점,2일째,총9일
1911등,과천수호자,모두 메리크~~,5점,12일째,총28일
1910등,대량구매,하는 일 잘 되게 해주세요,5점,1일째,총9일
1909등,칵스한사발,매니매니머니,5점,4일째,총50일
1908등,조예진,좋은 사람들과 좋은 인연 많이 만났으면 좋겠습니다,5점,1일째,총22일
1907등,유종애비,뭐 똑같은 하루잖아?,5점,2일째,총13일
1906등,닉네임변경야채,재미있는 글이 많이 올라오는 침하하,5점,7일째,총39일
1905등,Mansing98,여자친구 생기게 해주세요.,5점,5일째,총27일
1904등,파랑파랑, 내년에는 사람 구실 할 수 있기를 ~4일~,5점,2일째,총34일
1903등,덴버껌,메리 크리스마스,5점,1일째,총25일
1902등,개노그램,행복하세요,5점,2일째,총28일
1901등,좁밥개구리,고려대기계과 합격기원,5점,1일째,총23일
1900등,만두콘,올바른 선택을 할 수 있도록 도와주십시오,5점,1일째,총25일
1899등,dongeun,아프지말자,5점,1일째,총1일
1898등,가짜침착맨,변호사시험 합격,5점,3일째,총47일
1897등,이쁜둥잉,우리 가족 모두 건강하게 잘 지내게 해주세요,5점,3일째,총44일
1896등,안산물주먹,메리 크리스마스 입니다. 내년에도 무탈하게 해주세요.,5점,5일째,총7일
1895등,뭐시중요해,즐거우세요,5점,8일째,총38일
1894등,병건이는남아,평화,5점,12일째,총31일
1893등,호떡이,갑작스럽게 부자되게 해주세요,5점,1일째,총13일
1892등,딸기메로나,비나이다,5점,1일째,총18일
1891등,상해치사죄,로또1등 로또1등,5점,1일째,총26일
1890등,홍시농장,메리크리스마스,5점,4일째,총46일
1889등,침착몬,합격,5점,3일째,총48일
1888등,달려라23학번,동국대 합격을 원합니다,5점,1일째,총12일
1887등,푸르르륵,클쭈마쭈,5점,1일째,총3일
1886등,장료벌레,서른 두 번만,5점,51일째,총51일
1885등,봇들의밤,오늘 하루도 잘 보내게 해주세요,5점,44일째,총44일
1884등,뜨어억,메리크리스마스!,5점,4일째,총32일
1883등,오피서,행복한 연말,5점,1일째,총13일
1882등,버거킹이좋아,영웅,5점,1일째,총1일
1881등,밤하늘에퍼어얼,메리크리스마슈,5점,3일째,총13일
1880등,만하하하,이빨 안아프게 해주세요,5점,1일째,총15일
1879등,비둘기치킨,여자친구,5점,2일째,총16일
1878등,심술둥이,돈 많이 벌게해주세요,5점,1일째,총24일
1877등,Baby10,호로록,5점,1일째,총1일
1876등,개방장,🙏,5점,10일째,총47일
1875등,라디바디바립,만나게 해주세영,5점,38일째,총44일
1874등,이병쫄병건,공부잘하게해주세요,5점,2일째,총39일
1873등,잼잼이,다음 해는 좀 행복해졌으면 좋겠다,5점,1일째,총1일
1872등,타카기양,건강 건강 건강,5점,1일째,총1일
1871등,구글군,부모님이 이사하는 집에서 행복하게 해주세요,5점,2일째,총22일
1870등,침티모,경륜이집에 산타할아버지 오게해주세요,5점,4일째,총32일
1869등,내꿈은침수자지,행복한 크리스마스 되게 해주세요~,5점,2일째,총16일
1868등,오징어,ㅁㄹㅋㄽㅁㅅ,5점,25일째,총51일
1867등,베르린,바른자세맑은정신,5점,40일째,총40일
1866등,털다발,인스타 1만 팔로워 유튜브 1천 구독자,5점,2일째,총19일
1865등,오늘도즐거운날입니다,돈많아지게해주세요,5점,2일째,총32일
1864등,민트초코호빵,메리크리스마스,5점,5일째,총51일
1863등,그렇게얘기하면할말이없어,메리메리메리메리메리메리,5점,1일째,총18일
1862등,지각맨,ㅎㅎ,5점,17일째,총44일
1861등,렵니까,메크이브,5점,1일째,총29일
1860등,보약옥수수,우리가족행복건강,5점,4일째,총30일
1859등,통천민수,좋아하는일찾고 부자되게해주세요,5점,13일째,총21일
1858등,사2커,행복하고싶어요,5점,1일째,총26일
1857등,애기댕댕이,마음이 평화롭게 해주세요,5점,2일째,총18일
1856등,지더쿠,메리크리스마스!,5점,1일째,총44일
1855등,제갈량마눌,공무원 합격!,5점,1일째,총10일
1854등,나는아름다운나비치과,침하하하,5점,3일째,총42일
1853등,수원청개구리,시험합격,5점,12일째,총38일
1852등,Seorae,메리크리스마스,5점,18일째,총41일
1851등,침허허,나처럼 살지마시오,5점,2일째,총33일
1850등,하음루이맘,로또되게 해주세요,5점,1일째,총16일
1849등,빠른손,니똥굵다,5점,1일째,총25일
1848등,가나다라마밥뭇나,대학합격기원,5점,2일째,총13일
1847등,이우빈,살빼줘잉,5점,4일째,총30일
1846등,최쩡후,저희가족행복하게해주세요 ,5점,2일째,총26일
1845등,자타공인빵순이,성공적 이직,5점,1일째,총8일
1844등,서서갈비,히히 메리크리스마스~,5점,1일째,총28일
1843등,아이묭,굳,5점,5일째,총33일
1842등,앗차차,앗차차,5점,1일째,총16일
1841등,존코너,한전 이직,5점,1일째,총31일
1840등,마라탕빌런,건강이요,5점,1일째,총14일
1839등,졸린곰,돈 많이 벌게 해주세요,5점,4일째,총20일
1838등,왕만두2,연금복권 1등 되게 해주세요.,5점,13일째,총33일
1837등,짐착한암살자,천억 정상적인 루트로 갑자기 벌기,5점,1일째,총2일
1836등,타르타르,우리 가족 행복하게 해주세요 - ,5점,1일째,총11일
1835등,시러피하우스,침펄풍 시러피하우스 방문,5점,3일째,총36일
1834등,복사붙여넣기,메리크리스마스,5점,2일째,총35일
1833등,osoriman,연봉1억,5점,5일째,총25일
1832등,감귤향,내일 펌 잘돼라,5점,1일째,총9일
1831등,좌붕알초우붕알풀,메리크리스마스,5점,6일째,총34일
1830등,내가좋아하는포카칩,여자친구가 오늘하루도 행복하게지냈으면 좋겠어요,5점,3일째,총13일
1829등,미미뉴뉴치치키키,2023년 운수대통 기원,5점,2일째,총29일
1828등,도토리수집가,행복,5점,1일째,총45일
1827등,열반44,메리크리스마스~,5점,1일째,총3일
1826등,집수저,건강!,5점,1일째,총10일
1825등,스티븐오킹,2023년 희귀병에서 벗어나길,5점,1일째,총1일
1824등,오른손헤넷이,우테코 붙게 해주세용 ~,5점,1일째,총22일
1823등,기뮤기뮤,메리크리스마스,5점,1일째,총15일
1822등,인터넷밈고수,건강하게 해주세요,5점,1일째,총29일
1821등,임꺽정은꺽꺽,약대합격,5점,22일째,총35일
1820등,Gongwon,전역 D-361파이팅!,5점,1일째,총25일
1819등,진한남자,월드피스,5점,7일째,총44일
1818등,모ㅇㅓ쌍,인생 편하게 살고 싶어요,5점,3일째,총9일
1817등,고돌이,게임 출시 성공 기원!,5점,8일째,총46일
1816등,소련은나를벨기에,의문의 누군가가 용돈을 주길,5점,1일째,총6일
1815등,양말펄,행복한 크리스마스 바랍니다 ~~,5점,1일째,총10일
1814등,김ㄴㄴ,나는 살을 뺀다.,5점,1일째,총32일
1813등,펄머리침저씨,우리가족 행복하고 건강한 하루 보내게 해주세요,5점,32일째,총38일
1812등,원피스개혁안,내년엔 꼭 원하는 곳 원하는 직무로 취직하게 해주세요,5점,2일째,총34일
1811등,버들잠,석사 졸업하자!,5점,1일째,총6일
1810등,침착맨나라시민,huge lucky finish,5점,1일째,총31일
1809등,모하메드살라,은근히 잘되게 해주세요,5점,4일째,총33일
1808등,통통한벼룩,야옹이가 행복하게 해주세요,5점,2일째,총21일
1807등,호동이,내년에 올해보다 더 잘되기를,5점,1일째,총10일
1806등,거절의가속도,메리크리스마스 모든일 다 잘되라🙏,5점,3일째,총14일
1805등,침쏘니,행복한 클쑤마쑤,5점,3일째,총27일
1804등,맡길임,학점 잘 받게 해줘잉 제발,5점,3일째,총6일
1803등,화석쿤,잘가라 이병건,5점,2일째,총21일
1802등,뚱일뚱뚱일,고맙습니다.,5점,1일째,총6일
1801등,서진아빠,모두가 행복하기를~ 나 로또1등 함하자시바,5점,11일째,총46일
1800등,우무한다라이,행복하게 해주세요,5점,1일째,총9일
1799등,침챱챱챱맨,부자되게 해주세요,5점,4일째,총16일
1798등,초록매실,오늘 푹 자게 해주세요,5점,38일째,총45일
1797등,Namhaha,전역!,5점,10일째,총46일
1796등,침덩컨,합격,5점,4일째,총49일
1795등,옾풍옾풍옾,시험 합격하게 해주세용,5점,3일째,총34일
1794등,서망고,빨리 소닉 고고하고싶다,5점,1일째,총29일
1793등,뇌주루,건강하기,5점,1일째,총5일
1792등,아토미525,하는 일 잘 되게 해주세요 ,5점,1일째,총32일
1791등,토트랜드에있잖아,내가 아는 모두가 건강하고 행복하기를,5점,1일째,총2일
1790등,천수관음괴력몬,로또 1등 기원 19일차,5점,1일째,총39일
1789등,뚱땅이,제발 제가 생각하는 그분이 아니기를 …,5점,6일째,총42일
1788등,침윤륜,침착맨 셀카 plz,5점,3일째,총44일
1787등,침하하하하하침하하,방장님 방송 오래오래 해주세요 제발ㅜㅜ 그냥 켜놓기만해,5점,1일째,총3일
1786등,쉬세요,덜 춥게 해줘잉,5점,4일째,총13일
1785등,한중왕위연,민박가즈아!,5점,1일째,총13일
1784등,카녜웨스트,로또 1등 5장 맞게 해주세요,5점,1일째,총3일
1783등,송파구페르시안고양이,인하가군은 18번이 어울립니다!!,5점,40일째,총44일
1782등,건국대,행복한 하루를 보내게해주시요.,5점,1일째,총21일
1781등,공포의침숭이,일 잘풀리게 해줘잉,5점,1일째,총37일
1780등,멀쎄대스병건,산타는 있다고 말해주세요,5점,1일째,총1일
1779등,밤편지,소원,5점,1일째,총23일
1778등,젤다의전설티어스오브더킹덤,발매기원,5점,3일째,총22일
1777등,싸스콰치,로또 1등되게 해주세요,5점,1일째,총28일
1776등,종이장,말년의 첫사랑 아이폰 13 프로 케이스 재입고 소망,5점,2일째,총40일
1775등,팝핀병건,가까워지게 해주세요,5점,1일째,총14일
1774등,쑈인배,메리크리스마스~,5점,3일째,총29일
1773등,뿌슝빠슝,건강,5점,4일째,총45일
1772등,갱이갱이양갱이,세계평화,5점,14일째,총27일
1771등,침착한이흥건,데발,5점,52일째,총52일
1770등,주호민병건,메리크리스마스,5점,2일째,총45일
1769등,쭈리링,서버비 2구찌 기원,5점,50일째,총51일
1768등,214ㅁ,1,5점,17일째,총19일
1767등,옾월량,여기 계신분들 소원 다 이루어 지길!,5점,2일째,총43일
1766등,내에에에에에맴,여친 생기게 해줘잉...,5점,1일째,총6일
1765등,쥐남편,내일도 행복하게 해주세요,5점,1일째,총2일
1764등,중복된닉네임,쉼,5점,2일째,총44일
1763등,키자루,가족의행복,5점,1일째,총28일
1762등,장PD83,우리가족 항상 건강하길,5점,1일째,총40일
1761등,침착한쭈꾸미,다이어트성공하게해주세요,5점,1일째,총34일
1760등,이여휘,무사히 마무리 하기,5점,3일째,총16일
1759등,궤친놈,부모님이 오래오래 건강하게 사셨으면 좋겠어요,5점,4일째,총31일
1758등,니은니은,행복하자,5점,2일째,총6일
1757등,침착한주펄님,우리 가족 모두 건강하기,5점,1일째,총41일
1756등,박시달,좋아하는 사람과 사귀게 해주세요,5점,1일째,총15일
1755등,바닥난체력,제발 로또 1등 당첨되게해주세요 ,5점,1일째,총30일
1754등,치마하하,노스트레스,5점,52일째,총52일
1753등,쉬운아이디,행복한크리스마스되시길!,5점,2일째,총37일
1752등,메이트리,건강,5점,10일째,총46일
1751등,카더재혁,모두의 소원이 이루어지게 해주세요,5점,4일째,총32일
1750등,어이구선생님들,"그 사람에게서 연락이 오는 기적을 주세요,,",5점,3일째,총35일
1749등,슾하클링,울여보 행복하게만 해주세요,5점,1일째,총4일
1748등,쭈냥냥,항상건강하게살길,5점,2일째,총39일
1747등,맛있는귤귤,건강,5점,2일째,총27일
1746등,제슈콜,행 복한 하루,5점,1일째,총35일
1745등,맨날자부는사람,택배가 당일에 오게 해주세요,5점,1일째,총20일
1744등,꺾삼신,"틀린거 없어 일할수있도록 도와주세요 ,,",5점,2일째,총4일
1743등,다라이햄씨다씨,행복한 하루,5점,4일째,총20일
1742등,이세계개발자,무야호!,5점,1일째,총21일
1741등,삶은겨란,첫출근 화이팅,5점,1일째,총10일
1740등,아침7시,편히 쉬게 해주세요,5점,1일째,총27일
1739등,tkjeot,졸업주제찾기,5점,5일째,총28일
1738등,개냥이,월요일날 잘풀리길,5점,2일째,총30일
1737등,썬더캣,로또 무적권 1등 하게 해주세요 ,5점,4일째,총25일
1736등,민대풍,딸의 행복,5점,1일째,총6일
1735등,감자탕,아프지망고,5점,3일째,총43일
1734등,칼국수,사회적인 성공을 하게 해주세요,5점,51일째,총51일
1733등,qOOp,로또,5점,45일째,총45일
1732등,파울로벤투,취업하게 해주세요,5점,2일째,총20일
1731등,AliExpress,시험합격,5점,14일째,총32일
1730등,힐끔도르,2023년 다정하고 좋은 사람 만나 결혼하게해주세요,5점,2일째,총36일
1729등,콧꾸멍,살뺴게 해주세요,5점,1일째,총2일
1728등,김달래,다친 다리가 빨리 낫기를..,5점,30일째,총43일
1727등,장국영,여자친구 생기게 해주세요,5점,1일째,총20일
1726등,난키워서잡어,대학 예비 붙게해주세요,5점,1일째,총6일
1725등,짐작멘,더 많은 힘,5점,2일째,총36일
1724등,잔잔맨,건강기원,5점,1일째,총4일
1723등,청설모곳간,오디션 많이 보게 해주세요,5점,38일째,총50일
1722등,침하하정회원,메리크리스마스,5점,2일째,총14일
1721등,병건이는너무졸려,재밌는 하루!,5점,25일째,총34일
1720등,병건운장,좋은 일만 가득하길,5점,2일째,총30일
1719등,고양이,인생을 날로먹게해주세요,5점,1일째,총32일
1718등,박민우,돈 많이 벌게해줘잉~!,5점,1일째,총15일
1717등,엠지민수,메리크리스마스이브🎄,5점,2일째,총25일
1716등,luv,뉴진스 만나고싶다!!,5점,9일째,총39일
1715등,캡튼에스프레소,이직성공,5점,1일째,총13일
1714등,냐하하,건강하게 해주세요,5점,1일째,총26일
1713등,피켓피겟피궷츢,가족 건강,5점,15일째,총41일
1712등,깨쓰롸이팅,풍월량님 메운디 깨게 해주세요.,5점,52일째,총52일
1711등,병거니거니,로또1등,5점,2일째,총42일
1710등,비숑오오옹,복통사라지게해주세요,5점,2일째,총12일
1709등,그냥민,메리크리스마스 이브!,5점,1일째,총22일
1708등,전기굥,대학 추가합격 되게 해주세요~,5점,1일째,총1일
1707등,존시나,꼭 좋은곳에취업할 수 있게해주새오,5점,7일째,총35일
1706등,거니거니,부자되기,5점,3일째,총47일
1705등,이따올때차돌짬뽕,무사히집에갈수있게해주세요,5점,2일째,총39일
1704등,aKAHa,시험 합격하게 해주세요~,5점,5일째,총41일
1703등,일흔머스크,내년엔 운이 좋아 이직성공하길!!,5점,1일째,총1일
1702등,침펄풍까와이,주변사람 모두 건강하길,5점,1일째,총1일
1701등,프루트펀치무사,나쁜 짓들 갚고 원하는 사람과 결혼,5점,2일째,총15일
1700등,한썸머,해피,5점,1일째,총5일
1699등,세상에서가장침착맨좋아함,다들 행복하길,5점,2일째,총20일
1698등,별내동주민,23 CPA 합격👊,5점,2일째,총44일
1697등,노숙자납치범,욤,5점,3일째,총29일
1696등,침버거세트,저만 잘되게 해주세요~,5점,52일째,총52일
1695등,야생고양이,건강행복,5점,26일째,총41일
1694등,식빵이,공보의되게해주세요,5점,26일째,총34일
1693등,제2든,무사귀국,5점,1일째,총7일
1692등,웃음을참지못하는병이있어요,눈오리100개,5점,5일째,총28일
1691등,피츠하버트,평안,5점,24일째,총42일
1690등,별뚱이, ,5점,8일째,총29일
1689등,배고파이잉,나는 너 좋아하면 안되냐?,5점,3일째,총19일
1688등,나는슬퍼,끝,5점,1일째,총23일
1687등,연어맨,맛있는 저녁 먹게 해주세요,5점,2일째,총23일
1686등,이쁜둥이,봄탱 건강하자,5점,10일째,총48일
1685등,잠새님,GOTY 받게 해주세요,5점,2일째,총38일
1684등,바나나오레오맥플러리,1,5점,1일째,총2일
1683등,병건2,요,5점,2일째,총5일
1682등,짭짤한땅콩,다들 해피 크리스마스♡,5점,7일째,총28일
1681등,대한장로회,내년에는 국카스텐 콘서트 보게해주세요,5점,3일째,총12일
1680등,펭귄피스톨,극혐,5점,1일째,총4일
1679등,리리카,건행^^7,5점,1일째,총16일
1678등,배버지,당근마켓 온도 올라가기,5점,1일째,총3일
1677등,애송이실박사,맛있는거 먹기,5점,1일째,총23일
1676등,까끌까끌만화가,남자친구의 번아웃 극복,5점,13일째,총45일
1675등,쿄토벤,홍광호뮤지컬보게해주시오,5점,1일째,총5일
1674등,바리바리바리스타,메리 크리스마스,5점,26일째,총37일
1673등,시스토,행복,5점,2일째,총30일
1672등,이병건빵야,연락오게해주세요,5점,1일째,총5일
1671등,난항구를떠도는철새요,로또 되게 해주세요,5점,2일째,총37일
1670등,침하하하하하하하하,춥다,5점,1일째,총29일
1669등,멍청도,하야,5점,1일째,총6일
1668등,챔하하,취업 기원,5점,1일째,총24일
1667등,궤도라지,갤럭시 연락 와라,5점,1일째,총6일
1666등,딱딱풀,합격,5점,1일째,총21일
1665등,감평사,감하하,5점,1일째,총31일
1664등,침착하게삽시다,인생 잘 날로 먹게 해주세요 그냥 그냥 그냥 네,5점,1일째,총12일
1663등,230327전역,전역하게 해주세요,5점,1일째,총11일
1662등,zyggi,아프지 말자,5점,1일째,총16일
1661등,클라리체, 염증아 사라져라,5점,1일째,총1일
1660등,Chaplin,카운팅 스딸~ 밤 하느레 퍼어어얼~,5점,1일째,총7일
1659등,쳥춘을건강하게,,5점,1일째,총21일
1658등,규규귝규,두통아 가라......,5점,1일째,총22일
1657등,침덩이펄덩이,연락와라,5점,1일째,총6일
1656등,옥춘이,뿌,5점,1일째,총9일
1655등,사백사,모두 행복한 크리스마스,5점,1일째,총31일
1654등,쿽하하,내일은 안아픈 크리스마스 보내게 해주세여,5점,2일째,총8일
1653등,히히용트림발싸,건강해지기,5점,1일째,총18일
1652등,어린백셩,로또 1등 당첨,5점,3일째,총21일
1651등,샬롯링링,건강.. 건강이 최고,5점,1일째,총16일
1650등,고오스,로당또첨,5점,1일째,총31일
1649등,뭐야이게,메리솔크~~,5점,1일째,총21일
1648등,책넘기다손베임,다들 행복한 크리스마스 보내세요!! ,5점,1일째,총25일
1647등,hutdool,메리크리스마스,5점,8일째,총42일
1646등,침둥이,"오늘입니다 오늘 밤 오랜 밤, 로또 1등 감사",5점,1일째,총35일
1645등,침착맨주펄김풍철면수심단군,일단 다둘어줭,5점,2일째,총17일
1644등,튀김곰둘기,제가 사랑하는사람들이 건강하게 해주세요,5점,1일째,총25일
1643등,브이넥에어로빅아조씨,로또,5점,6일째,총37일
1642등,맛이있다니깐,인턴 합격이요,5점,1일째,총3일
1641등,우가우가,헤헤,5점,1일째,총5일
1640등,강폭풍,해피 크리스마스,5점,32일째,총51일
1639등,생쌀이재촉한다고익냐,올 한해 건강하고 무탈하게 넘기기,5점,1일째,총26일
1638등,침통령입니다,ㅎㅇㅌ,5점,35일째,총37일
1637등,침착침,행복,5점,3일째,총33일
1636등,우마왕,지구촌 평화...,5점,1일째,총44일
1635등,제주집사,소원,5점,5일째,총39일
1634등,김춘덕이올시다,침하하 정지 1일. 나같이 살지 마시오.,5점,1일째,총13일
1633등,잠실차돌녀,행복하게 해주세요,5점,30일째,총40일
1632등,콘노크,여친생기게 해주세요!💑❤❤❤,5점,5일째,총51일
1631등,에이아이,행복한 소식이 오게 해주세요,5점,8일째,총42일
1630등,아즈몽가대왕,화이팅!!,5점,45일째,총45일
1629등,째깐둥쓰,해피크리스마스,5점,1일째,총13일
1628등,옾밥차,옾,5점,1일째,총42일
