등수,게시자,내용,점수,연속,총 기도일 수
2003등,지방자치근육,뉴진스 사랑해요,5점,1일째,총29일
2002등,치미치미뱅뱅,2023년에는 잘되게해주세요,5점,1일째,총31일
2001등,레알마드리드,123,5점,9일째,총47일
2000등,불곰물곰,새해복많이받아요,5점,2일째,총2일
1999등,GuJiJung,cgg,5점,1일째,총13일
1998등,긍정욱,행복하세요 *^^*,5점,7일째,총42일
1997등,아하핳,소망이 이뤄지게 해주세요,5점,1일째,총4일
1996등,예약손님,기도가 이뤄지게 해주세요,5점,1일째,총29일
1995등,임쿼카,입시 합격해서 내년 행복한 유학생활 비나이다 비나이다.,5점,1일째,총35일
1994등,봉이봉이,오늘도 화이팅,5점,1일째,총13일
1993등,테스트용도,굳,5점,1일째,총9일
1992등,나작침협회장,행복하고 건강하자 ~_~,5점,6일째,총10일
1991등,700만대추인,뉴진스 인터뷰 사고없이 끝나게 해주세요,5점,10일째,총46일
1990등,즉시소통,내일 아침 고기 반찬,5점,1일째,총11일
1989등,도토리수집가,행복,5점,1일째,총45일
1988등,침나몬라떼,방장이랑 침하하 모두 새해복 많이 받아,5점,1일째,총1일
1987등,침갤호감고닉,ㅗ,5점,1일째,총12일
1986등,여르여르,모두 새해 복 많이 받으세요,5점,1일째,총6일
1985등,치차매,행벅,5점,1일째,총16일
1984등,심심하당,돈,5점,7일째,총27일
1983등,난항구를떠도는철새요,로또 1등 되게 해주세요,5점,2일째,총37일
1982등,JISEOP,부자,5점,2일째,총35일
1981등,허허허,.,5점,1일째,총20일
1980등,호미니스,돌멩아 반가워!,5점,1일째,총25일
1979등,히누히트,편안하게 살기,5점,17일째,총41일
1978등,이이이,복학잘하기,5점,13일째,총50일
1977등,gum,할일 다하기,5점,1일째,총3일
1976등,병건란,우,5점,1일째,총30일
1975등,밷착맨,다이어트 포기하지 마!!!!!!!!!,5점,1일째,총29일
1974등,안침착걸,침맨만나기,5점,2일째,총43일
1973등,굿데이,굿데이,5점,49일째,총50일
1972등,생강이,건강 성공,5점,1일째,총1일
1971등,종이장,말년의 첫사랑 아이폰 13 프로 케이스 재입고 소망,5점,2일째,총40일
1970등,축잘알침착맨,침하하야 아프지마~~,5점,7일째,총38일
1969등,앤씨아,건강기원,5점,1일째,총6일
1968등,선둥이,ㄹㄸ,5점,1일째,총1일
1967등,키시시,ㅎㅎㅎ,5점,1일째,총10일
1966등,샤이침착쓰,행복해지기를,5점,2일째,총31일
1965등,플로버,앙,5점,1일째,총5일
1964등,카더재혁,모두의 소원이 이루어지게 해주세요,5점,4일째,총32일
1963등,좋지좋지조치원,방장님 누진세 합방 잘마치게 해주세요,5점,1일째,총12일
1962등,송파구일짱,행복하게해주세여,5점,1일째,총37일
1961등,자전거도둑이병건,봇치더락 2기기원,5점,1일째,총4일
1960등,Zelmon,굳,5점,1일째,총13일
1959등,뼈해장국냠,수능잘보게해주세요,5점,1일째,총1일
1958등,Fact,행복해지고 싶어요,5점,1일째,총2일
1957등,한메이슨,올 한해 걱정 없게 해주세요,5점,1일째,총2일
1956등,조선상놈,침하하 서버 안터지게 해주세요,5점,7일째,총22일
1955등,모하메드살라,은근히 잘되게 해주세요,5점,4일째,총33일
1954등,즉시감사하다,즐 겁 다,5점,1일째,총19일
1953등,인프피t,오늘도 내일도 모레도 글피도 행복하게,5점,1일째,총27일
1952등,쿄쿄쿄,취업하게 해주세요,5점,3일째,총30일
1951등,콜라맛딸기,열시미 살기,5점,4일째,총9일
1950등,이쁜둥이,건강하자 봄이랑,5점,10일째,총48일
1949등,리버브,세계평화,5점,1일째,총9일
1948등,안동탁,아 일안하고 돈마니벌고싶다,5점,1일째,총2일
1947등,정윤호,만사형통,5점,1일째,총38일
1946등,보약사범허준,달릴 때 무릎 안아프게 해주세욧,5점,1일째,총38일
1945등,ㅊㅣㅁㅍㅓㄹㅍㅜㅇ,갓생살게 해주세요,5점,1일째,총32일
1944등,천수관음괴력몬,26,5점,1일째,총39일
1943등,말년을병건하게,우리가족아무튼행복,5점,1일째,총26일
1942등,군둥이,국시합격,5점,1일째,총1일
1941등,펄라이트,뉴침스가 온다,5점,1일째,총2일
1940등,Bleck,진짜 소원이 이루어졌어요,5점,1일째,총2일
1939등,개방장,🙏,5점,10일째,총47일
1938등,침착챈,입사 가즈아,5점,2일째,총18일
1937등,결명자차꼬소해,침하하,5점,33일째,총44일
1936등,쫀감수,초수합격하게 해주세요,5점,1일째,총2일
1935등,아안녕하세요,군대 안가게 해줘요,5점,25일째,총50일
1934등,덴버껌,소원 들어주세요,5점,1일째,총25일
1933등,계워니,영화 대박나게 해주세요.,5점,3일째,총3일
1932등,기기기어르,2,5점,1일째,총19일
1931등,침착맨승모근,스트레스 풀리게해주세요,5점,1일째,총13일
1930등,chimnyang,오늘 방송 잘 마치길 방장,5점,2일째,총4일
1929등,천상의보호막,회사 망하게 해주세요,5점,1일째,총3일
1928등,침울상,뉴침스 ㄷㄷ,5점,1일째,총6일
1927등,침통령입니다,ㅎㅇㅌ,5점,35일째,총37일
1926등,내가침좀좋아하면안되냐,로또1등,5점,1일째,총28일
1925등,로미아부지,침착맨이 뉴진스를 타고 천만에 도달하길 기원합니다,5점,1일째,총8일
1924등,효니르,반드시 올해 게임 출시,5점,1일째,총1일
1923등,가위불바위총번개악마용물공,교육과정 무사완주,5점,1일째,총11일
1922등,침착맨의마스터피스침하하,오늘 방송레전드예약,5점,1일째,총30일
1921등,무서운고양이,여자친구랑 행복하게 해주세요,5점,2일째,총21일
1920등,완폐아,여자사람 친구 생기게 해주세요,5점,4일째,총8일
1919등,귀찮아,뿌직,5점,1일째,총2일
1918등,뉴이프니치,부지런하게 공부하게 해주세요~,5점,1일째,총1일
1917등,침공맨,오늘도 내일도 매일매일 화이팅 끼얏호우!,5점,1일째,총21일
1916등,zlly,여행 건강하게 다녀오게 해주세요!,5점,1일째,총1일
1915등,오즈의마법사,사랑하는 사람들이 건강하고 행복하게 해주세요,5점,1일째,총28일
1914등,킨더조이,합격 원해요,5점,1일째,총9일
1913등,짱구준비완료,대학 붙어서 자유로워지게 해주세요,5점,4일째,총14일
1912등,중인배,뉴진스 부럽다,5점,5일째,총39일
1911등,연어스테이크,멘탈이 강해지고 싶어요 너무 힘드네요,5점,3일째,총3일
1910등,피글렛힛,마음이 평화롭게 해주세요,5점,13일째,총43일
1909등,통모짜핫도그,뿡,5점,1일째,총46일
1908등,일반인공주대표,영앤리치,5점,1일째,총12일
1907등,편성지원이지원,지원. 행복.,5점,1일째,총20일
1906등,빈집털털이,감사하다,5점,1일째,총10일
1905등,짧은궤도,침하하하하ㅏ하하,5점,1일째,총14일
1904등,채소할때채,기도시시시작,5점,1일째,총2일
1903등,덜침착,헤ㅔ응,5점,7일째,총42일
1902등,책상은책상이다,건강회복,5점,3일째,총48일
1901등,따뜻한동맥,주식아올라줘잉제발,5점,1일째,총33일
1900등,ORBIT,연애하게 해주세요,5점,1일째,총7일
1899등,김달래,다친 다리가 빨리 낫기를..,5점,30일째,총43일
1898등,Forran,프리랜서 두번째 브랜드작업 성공적인 마무리 기원합니다!,5점,2일째,총42일
1897등,침착한애스크,여자친구 사귀게 해주세요,5점,13일째,총25일
1896등,배쵸미야,합격하게 해주세요,5점,1일째,총6일
1895등,치미야,오늘 뉴진스 대박,5점,1일째,총1일
1894등,후다닥,행복,5점,1일째,총4일
1893등,푸르미아,정신병 극복하고 행복한 새해되기를,5점,2일째,총2일
1892등,에비츄,뉴진스 침투부 레쓰고,5점,1일째,총21일
1891등,박살공주,편입하게해주세요,5점,7일째,총11일
1890등,에른스트,ㅇㅅㅇ,5점,1일째,총1일
1889등,명륜동시정잡배,베트남 가기 전에 또 봐요,5점,24일째,총38일
1888등,마이야히,남친생기게해주세요,5점,1일째,총3일
1887등,lllll,.,5점,1일째,총8일
1886등,유비무환,뉴진스???!!!,5점,1일째,총20일
1885등,힐끔끔도르,전역하게 해주세요,5점,2일째,총4일
1884등,흴흴흴,뉴진스,5점,1일째,총22일
1883등,류이크,로또! 가보자구! ,5점,3일째,총24일
1882등,병건희,연애할래,5점,1일째,총3일
1881등,고담시티,마음이 정돈되기를,5점,1일째,총25일
1880등,xxqpge,앙,5점,1일째,총5일
1879등,잔잔맨,잘되길 바랍니다,5점,1일째,총4일
1878등,야추바사삭,"다이어트, 연애",5점,1일째,총4일
1877등,호박사,임용 기원,5점,19일째,총49일
1876등,리흥건,가게 권리금 받았습니다 감사합니다,5점,1일째,총29일
1875등,정통과학8시간,운동하자,5점,1일째,총1일
1874등,음흉맨,로또,5점,2일째,총42일
1873등,무승부로하지않을래,다작하게해줘잉,5점,31일째,총38일
1872등,SyrupJar,충성충성,5점,52일째,총52일
1871등,산토끼,건강하고 행복하자~~!!,5점,7일째,총34일
1870등,중복된닉네임,,5점,2일째,총44일
1869등,Seorae,D-3 기억나는 마무리를 위해서,5점,18일째,총41일
1868등,별내동주민,23 CPA 합격👊,5점,2일째,총44일
1867등,알락꼬리여우원숭이,침하하 잘돼라,5점,6일째,총45일
1866등,내사랑란모,피부진정~,5점,1일째,총30일
1865등,대정이,핸드폰 바꾸기,5점,1일째,총21일
1864등,다현히어로즈,논문쓰기싫어요 살려주세요,5점,1일째,총21일
1863등,기모테크놀로지,건강하게 해주세요,5점,1일째,총1일
1862등,안산탈모맨,건강행복부자,5점,2일째,총2일
1861등,할로윈째깐이,소원 들어주세요,5점,4일째,총35일
1860등,탈퇴한회원,내 소원은,5점,52일째,총52일
1859등,침의소리,불로소득,5점,1일째,총19일
1858등,나라는신이존재,세계평화,5점,7일째,총36일
1857등,말랑촉촉우유식빵,즐거운 개묘년~~,5점,2일째,총8일
1856등,토끼쓰,와우,5점,1일째,총1일
1855등,역병왕유비,나도 뉴침스 멤버 할래,5점,27일째,총32일
1854등,무선생,로또 당첨 기원,5점,1일째,총8일
1853등,애굽승연,호되게 당하게 해주세여,5점,2일째,총7일
1852등,따뜻한불가로오세요,강원도 중등임용 역사 최종합격 하게 해주세요,5점,9일째,총45일
1851등,말년갑,뉴진스때문에 서버터짐,5점,1일째,총30일
1850등,누군가는해야하잖아,개운한 하루,5점,2일째,총9일
1849등,엔요도둑,취업 성공하게 해주세요,5점,1일째,총1일
1848등,겸손한자가시장을지배한다,해피뉴이어!,5점,1일째,총21일
1847등,웅크린바위,일찍 잠들기!,5점,1일째,총15일
1846등,피코7,치킨,5점,5일째,총43일
1845등,뱌냐랴야,돈 많이 벌게,5점,2일째,총12일
1844등,방탕후루,성공,5점,20일째,총24일
1843등,헌스타,2023년 후기 교육대학원 목표한대로 합격하게 해주세요,5점,13일째,총20일
1842등,인터넷밈고수,제발 평화롭게 살게 해주세요,5점,1일째,총29일
1841등,지브라삭스,뉴침스 보고 소원빌러옴,5점,1일째,총16일
1840등,영쨩쨩,AD 연구 회사 취직 기원,5점,1일째,총19일
1839등,논산해물칼국수,!!,5점,2일째,총7일
1838등,COOR함이란,센터장 팀장 직장내괴롭힘 처벌 꼭 받게 해주세요,5점,1일째,총21일
1837등,살쾡이,제발 복권 로또 ,5점,1일째,총7일
1836등,침과왁,잘살게해주세요,5점,2일째,총3일
1835등,구찌가천마넌,연애 기원!,5점,31일째,총50일
1834등,ㅇ0ㅇ,동기들과 함께 무사히 전역하게 해주세요.,5점,10일째,총46일
1833등,우울한너굴맨,태은쌤 행복하세요 호떡이의 무사 출생을 기원합니다,5점,1일째,총12일
1832등,윌링토비,전역시켜주세요,5점,2일째,총14일
1831등,레몬꽁치구이,사립학교교사 합격하게 해주세요,5점,1일째,총30일
1830등,이치카와단주로,오늘도 행복했으니 내일도 행복하게!,5점,1일째,총2일
1829등,얼음빠진아이스티,똑똑하게 만들어 주세요,5점,2일째,총35일
1828등,내꿈은침수자지,성공하게 해주세요,5점,2일째,총16일
1827등,정원식당집,잘살아봅시다,5점,1일째,총4일
1826등,파카군,히잉,5점,7일째,총31일
1825등,이세계팹시매니아,감기 낫게 해주세여,5점,1일째,총11일
1824등,평범한물리애호가,원하는 부처에 갈수있게 기도합니다,5점,6일째,총11일
1823등,김와퍼,지구 멸망,5점,2일째,총49일
1822등,다비치,ㅊㅎ,5점,21일째,총36일
1821등,짱뚱어낚시꾼,왔다갑니다!,5점,1일째,총10일
1820등,김풍근,건강합시다!,5점,1일째,총32일
1819등,젤다의전설티어스오브더킹덤,발매기원,5점,3일째,총22일
1818등,간단히병건만,편입전부합격,5점,9일째,총44일
1817등,아타지나,공모전 결과 잘 나오게 해주세요,5점,5일째,총23일
1816등,레게병건,이병건더니 닉네임 먹게해주세요,5점,1일째,총12일
1815등,커리에빠진루피,오늘도 행복하게 해주세요.,5점,1일째,총49일
1814등,동해 ,좋은하루되세요,5점,2일째,총37일
1813등,서울시립대,사랑해요,5점,1일째,총4일
1812등,나르비,좋은 곳...이직할 수 있게 해주세요 ,5점,4일째,총10일
1811등,초호민,행복하게 해주세요,5점,4일째,총50일
1810등,토제니,로또1등,5점,1일째,총11일
1809등,대인배맨,Hihu,5점,6일째,총37일
1808등,말코로이수,행복하자,5점,21일째,총22일
1807등,침착하게낼름낼름,취업하게해주셍ㅎ,5점,1일째,총25일
1806등,예습의옥냥이,항상 밥은 맛있는거 먹게해주세요,5점,24일째,총39일
1805등,침착맨플러스,웃으면 복이와요,5점,1일째,총3일
1804등,침췍미앤사룽해,힘을 주세요,5점,5일째,총30일
1803등,그만해잉,보고시퍼잉,5점,1일째,총12일
1802등,이설휘,반짝반짝 빛나는 사람이 되고싶어요.,5점,1일째,총35일
1801등,봉미선,건강이최고,5점,3일째,총38일
1800등,엘지우승,붙게해주세요,5점,1일째,총35일
1799등,빠밤이,"토요일 외박한걸로 엄마에게 혼나지 않았으면,, ",5점,1일째,총31일
1798등,노동왕김노동,32기 노무사 합격!,5점,10일째,총34일
1797등,하찬호,건강기원,5점,1일째,총6일
1796등,침피오카펄추가,머슬업 10회 연속 성공 기원,5점,1일째,총20일
1795등,apricot,고맙다!,5점,1일째,총24일
1794등,안녕v,오늘 하루도 무난히,5점,1일째,총24일
1793등,그대안의프리에토,내일도 오기,5점,3일째,총40일
1792등,이왕건나웃겨,건강 건강 건강,5점,1일째,총6일
1791등,토마리오,코로나접촉자랑 만났어요 코로나 안걸리게 해주세요.,5점,1일째,총1일
1790등,힙합전사설운도,퇴근시켜줘요,5점,1일째,총20일
1789등,피츠하버트,공부집중,5점,24일째,총42일
1788등,예절맨,힘이 나게 해주세요,5점,13일째,총39일
1787등,몰알아,소원을비는소원을빕니다,5점,1일째,총5일
1786등,마이클콜리오네,그녀가 보고싶어요,5점,28일째,총30일
1785등,POLO,도로롱~,5점,3일째,총36일
1784등,고앵고,내일 면접 뿌시게 해주세용,5점,2일째,총4일
1783등,침착맨침착맨,오늘도 열심히,5점,52일째,총52일
1782등,장발장,빨리 낫거라~,5점,1일째,총1일
1781등,바닐라맛우유,몸 건강하고 마음이 평화로운 한 해가 되기를,5점,2일째,총37일
1780등,베개나라공주,1000,5점,7일째,총50일
1779등,담담담담,공부 좀 하자,5점,1일째,총40일
1778등,힐끔도르,2023년 취업과 결혼하게해주세요!!!,5점,2일째,총36일
1777등,시작하는여행자여안녕,나는 생각한다,5점,1일째,총20일
1776등,미친종수야스맨,공부하는게 다시 재미있도록 도와주세여,5점,2일째,총3일
1775등,썽기사,세계평화,5점,1일째,총3일
1774등,정예타우렌족장,사업준비중인데 꼭 잘되길.... ,5점,6일째,총47일
1773등,아료미,존나성공할래요,5점,3일째,총6일
1772등,병거니웃스,침착맨 사랑해 국시 합격,5점,2일째,총39일
1771등,로붕이,변호사시험 붙게 해주세요,5점,52일째,총52일
1770등,침드렁,내일 책 사러 간다,5점,6일째,총18일
1769등,얼죽아산,로또 1등,5점,1일째,총11일
1768등,시청자방훈수하기,뭐든 잘 되게 해주세요.,5점,1일째,총6일
1767등,병건자치구기강담당,논문 쓰게 해주세요 제발요,5점,1일째,총34일
1766등,조루딕,포인트,5점,1일째,총23일
1765등,인생한방,로또로또로또,5점,1일째,총6일
1764등,거니거니,부자되게해주세요,5점,3일째,총47일
1763등,짱구는목말라,햎삐걸 럭키걸 ,5점,52일째,총52일
1762등,침착해침순이,알바하게 해주세욥,5점,1일째,총20일
1761등,대마맛쿠키,야스,5점,2일째,총37일
1760등,무정한무정란,퇴근때까지 졸지않게 해주세요,5점,12일째,총33일
1759등,나미춘알단,침펄뚠춘 겜 합방기원,5점,12일째,총45일
1758등,올드침,그분과 잘 되게 해주세요,5점,4일째,총11일
1757등,노트리버,2023년 새해 첫 기도 시작,5점,1일째,총4일
1756등,AYOO,내 안의 번뇌가 사라졌으면,5점,2일째,총31일
1755등,침착매놀그멍,청약당첨기원,5점,1일째,총21일
1754등,회계민수,무사고 기원,5점,4일째,총42일
1753등,침꾸르홍시,성공기원 오늘도 고맙고 사랑해,5점,1일째,총22일
1752등,메밀묵,와웅이,5점,1일째,총19일
1751등,디케이,합햊하자,5점,1일째,총23일
1750등,아조씨가조아,친구야 빨리 감기 나아잉,5점,1일째,총39일
1749등,자치구인사과인재양성팀,세계 평화를 빕니다.,5점,1일째,총48일
1748등,대인국첩자소인배,연애 성공 기원 ,5점,1일째,총11일
