등수,게시자,내용,점수,연속,총 기도일 수
2073등,내이갑,새해복,5점,1일째,총1일
2072등,몰라요,모두들새해복많이받으세요,5점,1일째,총17일
2071등,거북목맨,여자친구 생기게 해주세요,5점,1일째,총1일
2070등,인창동,과탑하게해주세요,5점,1일째,총4일
2069등,Thanatos,모든 분들이 항상 행복하기를..:),5점,1일째,총4일
2068등,까불생강,2023년 침투부 보는 한국인들 건강하게 해주세요,5점,1일째,총5일
2067등,궈l도,조럽,5점,1일째,총21일
2066등,꺼워잉,고3파워,5점,1일째,총3일
2065등,침며든민수,저 공부 좀 하게 해주세요,5점,1일째,총6일
2064등,조휴일, ,5점,14일째,총44일
2063등,마초마쵸맨,여자친구 생기게 해주세요,5점,1일째,총4일
2062등,우원박외치는약대생,침펄풍 매년 건강하고 나도 건강하고 하고픈일 소원성취기,5점,5일째,총16일
2061등,Chaplin,카운팅 스딸~ 밤 하느레 퍼어어얼~,5점,1일째,총7일
2060등,텅구리,갈!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5점,1일째,총19일
2059등,얼려먹는호빵,여자친구 생기게 해주세요,5점,1일째,총2일
2058등,침착걸,생애 첫 로또 사면 당첨되게 해주세요,5점,1일째,총26일
2057등,침하디,워홀 갈 수 있게 오백만원만 주세요,5점,1일째,총26일
2056등,서진아빠,새해 복 많이 받으시고 건강하세요~,5점,11일째,총46일
2055등,고독한양념게장,가족 모두 건강,5점,1일째,총7일
2054등,침펄풍철단,새해 복 많이 받으세요~^________^,5점,48일째,총50일
2053등,까붕이,"NO SSHIBAL, KEEP GOING.",5점,2일째,총28일
2052등,외강내유형,로또1등,5점,8일째,총10일
2051등,대가리가순간빠드득깨진사람,사랑합니다,5점,1일째,총6일
2050등,침정이,올해 행복하게 보내게 해주세요,5점,1일째,총19일
2049등,지방2,행복기원,5점,2일째,총2일
2048등,한고조,새해 복 많이 받으세요,5점,1일째,총11일
2047등,퍼스나콘,결혼 준비 무탈하게 잘 하게 해주세요,5점,1일째,총1일
2046등,이고르,부자 되게 해주세요,5점,1일째,총5일
2045등,부르텄으,모든 시험 잘 보게 해주시고 건강 회복하게 해주세요,5점,1일째,총7일
2044등,문어블랙홀,올해 한해 모든 일 잘 이뤄지길,5점,1일째,총16일
2043등,우발적침청자,12월 30일로 되돌려주세요,5점,11일째,총35일
2042등,짱중원,이직 성공,5점,1일째,총1일
2041등,두유노우풍월량,결혼 D-69 준비된 남편이 되게 해주세요.,5점,14일째,총41일
2040등,청춘익사사건,감기 낫기,5점,1일째,총12일
2039등,제슈콜,올해는 삶의 질이 더 올라가게 해주세요,5점,1일째,총35일
2038등,오쵸칸쵸,건강합시다,5점,1일째,총19일
2037등,양말양파,올해 합격,5점,1일째,총2일
2036등,데스나이트,구글군 창설 기원,5점,2일째,총18일
2035등,뽀로롤롱,제발최종합격,5점,20일째,총44일
2034등,흑화맨,침하하 망하게 해주세요,5점,48일째,총50일
2033등,노원구,모두 건강하고 행복하세요,5점,4일째,총30일
2032등,개구리우즈,딸 건강하게 클 수 있도록 기원합니다,5점,1일째,총1일
2031등,똥쫄래미,취업 성공 기원!,5점,19일째,총28일
2030등,빅스비,합격기원,5점,1일째,총12일
2029등,침후후하하호호,학점 대박,5점,1일째,총1일
2028등,건축맨,즐거운 회사생활 기원,5점,1일째,총30일
2027등,파이짜,취직,5점,1일째,총11일
2026등,쭈쭈란란,아멘,5점,2일째,총7일
2025등,누군가는해야할지도,이직하게 해주세요.,5점,1일째,총1일
2024등,갓착맨,뜹;,5점,3일째,총42일
2023등,아가병건,의대가게 해주세요,5점,1일째,총8일
2022등,날개다랑어,눈치 좀 덜 보고 살게 해주세요,5점,3일째,총4일
2021등,오히려죻아,오늘도 아자아자,5점,2일째,총28일
2020등,김ㄴㄴ,좋은 날만 가득하자.,5점,1일째,총32일
2019등,밥먹을때보는침투부,돈 많이 벌고 건강하고 !,5점,1일째,총4일
2018등,삼괴권절정,공군 가게 해주세요,5점,1일째,총5일
2017등,폭소게시판심사위원,존나 돈 많이벌고싶,5점,1일째,총1일
2016등,수원청개구리,시험합격,5점,12일째,총38일
2015등,여도비,회사 붙여줘잉,5점,1일째,총1일
2014등,mumu,돈 많이 벌게 해주세요,5점,1일째,총3일
2013등,홍조망개숩,로또 1등 당첨,5점,5일째,총31일
2012등,썩은준치,강해지게 해주세요,5점,1일째,총7일
2011등,침냥이하악질,뿌엥,5점,11일째,총37일
2010등,tqjwtp,부서이동,5점,1일째,총2일
2009등,x48dep,2월10 일까지 집나가게 해주세요.,5점,3일째,총6일
2008등,검은뱀,돈 돈 더 많은 돈,5점,1일째,총33일
2007등,머머리28,새복많,5점,45일째,총45일
2006등,장두러,이직 성공하게 해주세요,5점,3일째,총29일
2005등,Kosmos,합격,5점,5일째,총44일
2004등,썁밥뚜비두바,전역하게해주세요,5점,1일째,총5일
2003등,노노그램초보,건강하기,5점,2일째,총13일
2002등,식빵이,공보의 되게 해주세요,5점,26일째,총34일
2001등,방배동살쾡이,주변 사람들 모두 건강하길! 아무 탈없이 대학생활하길 ,5점,1일째,총1일
2000등,침형타,로또1등 기원 4일차,5점,1일째,총7일
1999등,우주공장안주인,닉곧내 제발,5점,6일째,총23일
1998등,강한별,즐겁게,5점,1일째,총1일
1997등,fhfe6l,재발 좋은 회사에 원하는 연봉으로 취직하게 해주세요,5점,1일째,총1일
1996등,유앨런,올 한해 주변사람들 다 행복하고 모두 다 건강했으면!,5점,1일째,총2일
1995등,이뱅규,올해는 아프지않고 행복한 한해가 되게해주세요,5점,1일째,총1일
1994등,ㅁㅅㅁㅅ,롤로로로,5점,2일째,총22일
1993등,김띠또,행복이 유지되게 해주세요,5점,1일째,총8일
1992등,시켜줘너의명예경찰관,올해는 좋은 일만 가득하길,5점,20일째,총24일
1991등,옾마니반메훔,소원들어주세요,5점,1일째,총40일
1990등,KARINA,새해에 행복하게 해주세요,5점,1일째,총3일
1989등,침은이루어진다,"책임과 끈기 그리고 사랑을 주세요, 미리 감사드립니다.",5점,13일째,총18일
1988등,침착한순이,새해에는 좋은일만!!,5점,4일째,총9일
1987등,준빈쿤을응원해,올 한해 목표 달성 기원 성공하자!,5점,2일째,총16일
1986등,나리키티,냥,5점,1일째,총9일
1985등,너는아저씨,올해는 공무원이 되게 해주세요,5점,1일째,총1일
1984등,청년당당,부자되자,5점,1일째,총1일
1983등,Kantian,박사논문,5점,4일째,총40일
1982등,디케이,합격하자!,5점,1일째,총23일
1981등,12and13,머리 아프지 않길..,5점,1일째,총1일
1980등,꺽이지않는마음,소원,5점,1일째,총6일
1979등,uri9158,44,5점,1일째,총6일
1978등,hideNseek,🙏🙏🙏,5점,2일째,총32일
1977등,무서운호빵맨,꺅,5점,5일째,총26일
1976등,정재상,소원 들어주는 돌이 소원들을 들어주게 해주세요.,5점,1일째,총1일
1975등,캡튼삑궷츢,돈많아지고싶다,5점,2일째,총10일
1974등,내사랑란모,흑토끼만세,5점,1일째,총30일
1973등,곰웅웅,올해는 다 잘풀리길,5점,1일째,총11일
1972등,황금달걀,1,5점,2일째,총2일
1971등,램쥐썬더,행복하게 사랑하게 해주세요,5점,5일째,총36일
1970등,홍예삐,빠른취업과 많은 연봉 행복하고 무탈한 한해 되길,5점,1일째,총1일
1969등,누룽지콘,목감기 빨리 낫게 해주세요 부탁입니다 제발료,5점,4일째,총49일
1968등,적정제조기,새해복 많이 받으세효,5점,1일째,총14일
1967등,Tim,행복하고 건강하길,5점,6일째,총36일
1966등,찌리릭왕숭이,건강,5점,1일째,총13일
1965등,시댕구리,올해도 다덜 좋은일만 가득하길 ,5점,6일째,총33일
1964등,펭귄피스톨,2023.01.01,5점,1일째,총4일
1963등,닉네임변경야채,침하하대박,5점,7일째,총39일
1962등,숙변건이오,모든일 잘되게 해주세요~,5점,1일째,총7일
1961등,침침멘,시험 합격 기원,5점,1일째,총39일
1960등,땅근쮸스,부자,5점,4일째,총28일
1959등,고라니라니자라니,독일 음대 유학 성공 기원!,5점,20일째,총20일
1958등,감자1kg9900원,올해도 건강히,5점,1일째,총2일
1957등,불로소득,불로소득,5점,1일째,총30일
1956등,김밥킹,일 완전히 그만둘 때까지 별일 없게 해주세요,5점,1일째,총44일
1955등,KDB,시간이 빨리 가면 좋겠어요,5점,20일째,총40일
1954등,mmll,여자친구 사귀게 해주세요,5점,1일째,총1일
1953등,침착한척하는양말벗겨진주펄,평균 1.2 등급나오게 해주세요,5점,11일째,총12일
1952등,온실속잡초,테레비 너무 재미 없어잉~,5점,5일째,총29일
1951등,거북이형님,내일 수술 무사히 잘받고 끝나길,5점,1일째,총36일
1950등,퀘이보,화이팅,5점,14일째,총34일
1949등,치킹치퀸,로또 기원 15일차,5점,1일째,총20일
1948등,마하하,오에카키 개설해주세요,5점,1일째,총11일
1947등,침냥침냥해,운동 꾸준히 할수있게 해줘용,5점,1일째,총21일
1946등,우유두부,대학 합격하게 해주세요,5점,17일째,총38일
1945등,Wayne,변하는건없어. 하나씩 바꿔가자,5점,16일째,총38일
1944등,하쿠마이,아케오메,5점,1일째,총9일
1943등,복학복학생,네이버 웹툰 합격,5점,2일째,총27일
1942등,티라노,냠,5점,1일째,총1일
1941등,구리구리,화이팅,5점,13일째,총43일
1940등,쭈라면,새해는 여친과함께!,5점,1일째,총4일
1939등,궤상한놈,새해복많이,5점,1일째,총6일
1938등,안해쾅,평생 같이 사랑할사람 구할수있게..,5점,1일째,총2일
1937등,이젤리가진짜라묘온,올해도 건강이 최고!,5점,1일째,총18일
1936등,침핳하핳,로또되게 해주세오,5점,1일째,총7일
1935등,김중용,행복하게 해주세요,5점,1일째,총33일
1934등,바보탱구리탱,취업하게해주세요,5점,1일째,총16일
1933등,제육볶서,사랑찾기,5점,1일째,총1일
1932등,침주착펄맨,23년 첫 ㅊㅊ,5점,2일째,총33일
1931등,내가할래,영어고수,5점,1일째,총18일
1930등,피돈츄,로또5천원이라도 되게해쥬..,5점,1일째,총8일
1929등,물마시고옴,로또 1등,5점,1일째,총5일
1928등,AYOO,내가 좋아하는 사람들이 별 탈 없기를,5점,2일째,총31일
1927등,워터컬러,침하하,5점,17일째,총48일
1926등,빨간색이름,새해 복 많이 받아세요,5점,3일째,총34일
1925등,빠니까와이,1월 매출 100%이상 증가 ,5점,2일째,총13일
1924등,엽팔배,취업성공,5점,11일째,총16일
1923등,다발무,만수무강,5점,2일째,총28일
1922등,배추나라최도사,침투부와 함께 행복한 한 해 보낼 수 있게 해주세요~,5점,1일째,총2일
1921등,다이아몬드,로또 맞게 해주세요,5점,1일째,총3일
1920등,울산울주,우리 부부에게 예쁜 천사를 보내주세요,5점,1일째,총4일
1919등,커리에빠진루피,행복하게 해주세요.,5점,1일째,총49일
1918등,용건만간단히,내일은 제발 반등,5점,1일째,총9일
1917등,강동도둑고양이,행복하고 즐거운 일들만 있었으면,5점,1일째,총5일
1916등,깡천사,내일 첫 출근 해서 잘하게 해주세요,5점,1일째,총22일
1915등,입력오류,재밌는일 많이많이,5점,1일째,총1일
1914등,겨울모기,새해복많이받겟습니다,5점,22일째,총44일
1913등,롯데우승,롯데우승,5점,52일째,총52일
1912등,꺽다리왕꺽츄,지떨코,5점,1일째,총34일
1911등,알파이씨,통천!,5점,7일째,총34일
1910등,지떨코,ㅊㅊ,5점,52일째,총52일
1909등,강비버,아멘,5점,1일째,총1일
1908등,이끾끼,ㅊㅊ,5점,1일째,총16일
1907등,맹꽁이,멋쟁이,5점,1일째,총5일
1906등,야추바사삭,"다이어트, 연애",5점,1일째,총4일
1905등,베개나라공주,행벅,5점,7일째,총50일
1904등,침밍아웃,로또당첨,5점,1일째,총3일
1903등,이상해씨,부자되세요,5점,6일째,총35일
1902등,Saturday,로또 1등 당첨되게 해주세요!,5점,1일째,총24일
1901등,침침차차차,좀 한 번 한 거는 끝까지 할 수 있도록해주세요ㅕ,5점,1일째,총1일
1900등,째즈가뭔지아는고양이,ㅊㅊ,5점,6일째,총47일
1899등,liiiii,올해는 더 행복하게,5점,1일째,총11일
1898등,주호민병건,새해 복 많이 받게해주세요,5점,2일째,총45일
1897등,ASK,가장 소중한 것은 노력으로 얻을 수 없다,5점,1일째,총13일
1896등,침평일,2023 부자되길,5점,6일째,총48일
1895등,침착한병건씨,돈 많이 벌게 해주세요,5점,4일째,총30일
1894등,그냥민,복많이 받게 해주세요,5점,1일째,총22일
1893등,돌멩이12,합격,5점,1일째,총1일
1892등,프로그래머지망생,잠잘자게해주세요,5점,1일째,총1일
1891등,나완전알았어,건강기원 / 남편 롤체 1등,5점,7일째,총47일
1890등,이상해풀,다이어트,5점,2일째,총20일
1889등,김대실,돈많이벌게해주세용,5점,2일째,총21일
1888등,치즈민수,내일 월요일 아니게 해주세요,5점,1일째,총25일
1887등,말코로이수,행복하자,5점,21일째,총22일
1886등,월클맨,새해소원 못참지,5점,2일째,총13일
1885등,서울시털보,코로나 음성,5점,6일째,총41일
1884등,무친짐짝맨,새해 복 왕창 기원 4일차,5점,1일째,총20일
1883등,김차니,로또 1등,5점,1일째,총1일
1882등,구굴군,소원들어줘!,5점,1일째,총2일
1881등,복날의햅쌀,내인생 화이팅!!,5점,13일째,총19일
1880등,흐아닛,부자 되게 해주세요,5점,3일째,총27일
1879등,크레토스,이직 잘하게 해주세여,5점,2일째,총37일
1878등,알파카아이,돌돌,5점,1일째,총1일
1877등,쿠쿠다라이,오늘도 화이팅,5점,3일째,총22일
1876등,짐착한암살자,건강제일,5점,1일째,총2일
1875등,주커님이날보셨어,ㄱ,5점,1일째,총25일
1874등,아기토끼,사랑해요,5점,1일째,총4일
1873등,dlwlrma,삶,5점,2일째,총45일
1872등,일회용소주컵,몸이 건강해지게 해주세요,5점,1일째,총13일
1871등,안산탈모맨,건강행복부자,5점,2일째,총2일
1870등,메이슨더트리,헉,5점,40일째,총40일
1869등,윤무무,기도합니다,5점,1일째,총2일
1868등,복재성,가족 모두 건강하길,5점,52일째,총52일
1867등,레몬사탕,부자되게해주세요~,5점,1일째,총5일
1866등,병꺼니,박원 나랑 사겨달라고,5점,1일째,총27일
1865등,펄이빛나는밤에, ㅊㅊ,5점,1일째,총20일
1864등,엉덩이소금빵,2023 우리 가족 건강하고 행복하게 해주세요~~~~~,5점,1일째,총1일
1863등,관으맨,아 까묵엇다.. 2023 행복하기🌝,5점,13일째,총33일
1862등,나는임수,주변 사람 다들 행복하게 해주세요,5점,1일째,총1일
1861등,임용고시,임용 붙여주세요,5점,1일째,총1일
1860등,손만두장인,새해복 많이 주세요...,5점,1일째,총1일
1859등,쿠팡맨,새해복,5점,40일째,총45일
1858등,챼형원,새해 복 많이 받아라~,5점,9일째,총42일
1857등,라타타탐,새해에는 제발 로또 1등 되게 해 주세요.,5점,29일째,총46일
1856등,PoTal,새해복많이받게해주세요,5점,1일째,총3일
1855등,침하핰,새복많,5점,1일째,총36일
1854등,그만잘생겨,가족 건강하게,5점,1일째,총5일
1853등,꼬불이,자고 일어나면 대출금 다 갚아져 있게 해줘요,5점,3일째,총3일
1852등,오둉구리,새해에는 하는일 모두 수월하길,5점,2일째,총7일
1851등,빠운쓰,이번주엔 반지를 만들자,5점,5일째,총39일
1850등,다비치,ㅊㅎ,5점,21일째,총36일
1849등,이병건축학개론,짝남오빠랑 잘되게 해줘잉,5점,3일째,총28일
1848등,닉네임변경디디5420,세계평화,5점,9일째,총47일
1847등,어푸푸하하,여자친구 생기게 해주세요,5점,4일째,총38일
1846등,김무잇,구독자 만명되고 싶습니다..,5점,1일째,총1일
1845등,외다리갈매기,하고 싶은 일 잘 하게 해주세요,5점,11일째,총38일
1844등,리흥건,가게 권리금 받고 접게 해주세요,5점,1일째,총29일
1843등,목방화,출첵,5점,8일째,총44일
1842등,고기리계곡,무사 소위 임관 기원,5점,3일째,총10일
1841등,아조씨가조아,힘내야징!!,5점,1일째,총39일
1840등,후운b,여자친구 기원,5점,1일째,총40일
1839등,신지에타라,밴드부 무사히 만들게 해주세요,5점,1일째,총5일
1838등,카카루도치킨맛,성공하는 한 해!,5점,1일째,총2일
1837등,나처럼살지마시오,합격기원 D-62,5점,1일째,총39일
1836등,신콩칩,올해는 더 행복할 수 있기를 !!!!,5점,1일째,총19일
1835등,아빠안잔당,다이어트 성공,5점,7일째,총30일
1834등,침착맨의검,제가 사랑하는 사람들이 아프지 않게 해주세요,5점,2일째,총41일
1833등,침플러스,행복하자,5점,1일째,총5일
1832등,샌드타이거샤크박민수,인턴 합격 기원,5점,39일째,총39일
1831등,반반통닭천사,알하이탐 뻡게해주세요,5점,1일째,총37일
1830등,별뚱이,새해 첫 기도,5점,8일째,총29일
1829등,우무한다라이,행복하게 해주세요,5점,1일째,총9일
1828등,삐갯피켓빅맥스,좋은 직장에 취업!,5점,11일째,총47일
1827등,바다사자,일확천금,5점,1일째,총16일
1826등,뭉클3895,빚갚고 연애하게 해주세요,5점,1일째,총9일
1825등,꼬마돌,꼬마 꼬마,5점,3일째,총40일
1824등,썬더캣,"연애,취업",5점,4일째,총25일
1823등,죠리퐁,취업하게 해주세요,5점,3일째,총34일
1822등,몰라잉,제발,5점,3일째,총30일
1821등,침착한그림쟁이,만두콘은이왕걸을슬프지 않게 하려고 버텼다,5점,1일째,총15일
1820등,청경채,집 가게 해주세요,5점,1일째,총2일
1819등,아메리카노일잔할까,아들 키크게 해주세요,5점,5일째,총46일
1818등,Eucalyptus,열심히 공부하자,5점,1일째,총2일
1817등,킹청자,다들 새해복 많이 받길,5점,1일째,총2일
1816등,주호민이운좋으면펄럭,hey,5점,1일째,총3일
1815등,신나는삼국지아하,여자친구가 건강하길,5점,16일째,총29일
1814등,Forran,프리랜서 두번재 브랜드 작업 성공하게 해주세요,5점,2일째,총42일
1813등,그것은찍혀버렸다,모두 건강하고 행운이 따르길. 그리구 내일 적즐수있,5점,2일째,총33일
1812등,딩대생,남편이 화풀게 해주세요,5점,1일째,총6일
1811등,asdqw11,다이어트 성공 좀..,5점,1일째,총1일
1810등,khjo,2023 대박,5점,1일째,총15일
1809등,Politecat,취업기원,5점,11일째,총31일
1808등,쟤쟤쟤,로또,5점,5일째,총12일
1807등,검정치마,2023년 새 공연,5점,52일째,총52일
1806등,이말년침착맨이병건레츠고,2023 다시 달리자구,5점,1일째,총34일
1805등,아재맨,1월 이직 성공하게 해주세요 (40),5점,1일째,총51일
1804등,미악새,목 좀 나아라,5점,1일째,총3일
1803등,노량진도둑고양이,침하하하,5점,7일째,총31일
1802등,킹받개사랑해,남은 시간 실력 끌어올려서 시험합격,5점,18일째,총37일
1801등,asdfgh,합격기원,5점,25일째,총31일
1800등,침착맨통조림,새해 복 많이 받으세요,5점,2일째,총33일
1799등,거니거니당근당근,건강,5점,1일째,총44일
1798등,침노루궁뎅이,행복,5점,26일째,총45일
1797등,지안이,ㅎㅎㅎ,5점,2일째,총23일
1796등,공포의침숭이,올해는 일 잘풀리게 해줘잉,5점,1일째,총37일
1795등,맛쟁이토마토,일잘하는팀만나게해주새요,5점,1일째,총7일
1794등,윤지닭,올해 진급 / 좋은 사람과 연애 / 가족들 건강 기원,5점,1일째,총7일
1793등,박진수,박진수,5점,1일째,총28일
1792등,무야옹,로또 1등 ,5점,1일째,총2일
1791등,구찌의자,취직하고 잘살자,5점,1일째,총25일
1790등,매운거못먹는사람,올해는 작년보다 건강하게 해주세요,5점,2일째,총10일
1789등,침착한털보,로또 1등!,5점,1일째,총23일
1788등,테스타롯사,장수하기,5점,1일째,총1일
1787등,별내동주민,23 CPA 합격👊,5점,2일째,총44일
1786등,품바왕,여자친구 사귀게해주세요,5점,4일째,총26일
1785등,떡잎마을방범대,새해복많이받기,5점,2일째,총50일
1784등,즐겨찾기,여친,5점,1일째,총15일
1783등,qOOp, ,5점,45일째,총45일
1782등,침착맨과피크닉,침착맨 팬미팅 빠른 시일 내로 열어주세요,5점,1일째,총7일
1781등,긍정적인사람,이번년도 시험에 꼭 합격하게 해주세오,5점,1일째,총3일
1780등,유주오빠,유주가 건강하고 행복하게 지낼 수 있도록 해 주세요,5점,22일째,총36일
1779등,김얌전,ㅊㅊ,5점,5일째,총37일
1778등,피그밀,새해 복 많이 받기,5점,3일째,총31일
1777등,침챱챱챱맨,부자되게 해주세요,5점,4일째,총16일
1776등,남궁춘자,이번 연도는 똑바로좀살자,5점,7일째,총49일
1775등,힐토야,건강한삶,5점,1일째,총27일
1774등,줘육볶음,올해엔 연애할래요,5점,1일째,총41일
