등수,게시자,내용,점수,연속,총 기도일 수
2087등,얼기어니,기도,5점,1일째,총17일
2086등,생존전문가김병철,여친 생기게 해주세요,5점,2일째,총32일
2085등,고양이캔따개,소개팅 제발 성공ㅎ,5점,3일째,총27일
2084등,진한남자,월드피스,5점,7일째,총44일
2083등,장두러,무사히 할일 끝낼 수 있기를...,5점,3일째,총29일
2082등,엠수자,크리스마스 이브엔 일찍 퇴근하게 해주세요 ,5점,1일째,총16일
2081등,뭉꾸운,연금복권 1등 당첨,5점,4일째,총42일
2080등,듬에일응,소원의 돌이 소원 들어주게 해주세요,5점,1일째,총8일
2079등,왓어서프라이즈,모레 토익 850 받음,5점,1일째,총11일
2078등,외계신호,외계인 만나게 해주세요,5점,1일째,총5일
2077등,NORMAN,침착맨 짱,5점,1일째,총1일
2076등,사2커,행복하고싶어요,5점,1일째,총26일
2075등,고양이,인생을 날로먹게해주세요,5점,1일째,총32일
2074등,꾸이맨,행복해져라~ 행복해져라~,5점,3일째,총46일
2073등,장료벌레,서른 한 번만!,5점,51일째,총51일
2072등,올해솔로탈출,여친생겨라,5점,1일째,총5일
2071등,삼양이,합격,5점,1일째,총6일
2070등,남녀칠세마동석,즐건하루,5점,3일째,총31일
2069등,궤소리꿈나무,오랜만에,5점,1일째,총12일
2068등,이왕건의잡졸,건강하고 행복하고 돈 잘벌고 걱정없고,5점,2일째,총30일
2067등,병거니는졸려,키크게.해주세요,5점,1일째,총10일
2066등,차차붐,또리리리링,5점,1일째,총5일
2065등,맛있는귤귤,건강,5점,2일째,총27일
2064등,써니써니,눈아눈아 그쳐라잉,5점,2일째,총14일
2063등,고무다라이,추워잉,5점,1일째,총3일
2062등,반짝이는바지,책임없는 쾌락,5점,1일째,총16일
2061등,유사과학박사,가드올리기?,5점,52일째,총52일
2060등,일회용소주컵,삶이 관성을 가질 수 있게 용기를 주세요,5점,1일째,총13일
2059등,지평좌표계,나두 여자친구,5점,1일째,총7일
2058등,방귀요정,메리크리스마스,5점,1일째,총19일
2057등,유구미삼백석,연봉 상승!,5점,4일째,총28일
2056등,침도스,3대 500기원 10일차,5점,3일째,총17일
2055등,구찌가천마넌,연애 기원!,5점,31일째,총50일
2054등,MSH,이번주까지 끝내자,5점,1일째,총6일
2053등,아모레일짱,저의 마음이 그녀에게 닿기를,5점,1일째,총20일
2052등,흑연퍼먹어,일안하고 돈만이벌게해주세요~~~,5점,5일째,총23일
2051등,똥쫄래미,올해 얼마 안남았지만 올해 이루려던 일 다 이뤄지길!,5점,19일째,총28일
2050등,메이슨더트리,대학원 교수님 짤리게 해주세요,5점,40일째,총40일
2049등,침덩이에묻혀버리고만주호민,퍼킹 솔로크리스마스,5점,1일째,총2일
2048등,김짱석짱진,모두 행복하게 해주세요,5점,15일째,총39일
2047등,대왕오징오징,4짜 물고기 잡게해줘잉(13트),5점,2일째,총42일
2046등,공실이,아파트 주차장에 남의 차좀 줄여주세요,5점,2일째,총17일
2045등,하이라ㅇㅣ트,행복,5점,1일째,총19일
2044등,Rudy,행복하게 해주세요!,5점,1일째,총2일
2043등,뉴진스국힙원탑,연애성공,5점,3일째,총26일
2042등,팔팔팔,엄마아빠일잘풀리게해주세영,5점,1일째,총29일
2041등,가나다라마밥뭇나,대학합격기원,5점,2일째,총13일
2040등,야나감마,야쓰,5점,2일째,총34일
2039등,빨간색이름,신경 쓸 일 좀 없어지게 해주세요,5점,3일째,총34일
2038등,길도랑,오늘 저녁 지코바 ,5점,1일째,총8일
2037등,집쨔맨,예띠(고양이)가 새벽에 조용히뛰게 해주세요,5점,1일째,총22일
2036등,관으맨,성공,5점,13일째,총33일
2035등,역체1,박사 졸업,5점,4일째,총19일
2034등,무리무리무리맨,부자되게해주세요,5점,2일째,총35일
2033등,구름흐린날달보기,여기가 그 영엄하다는 그 돌이 있는 곳이군ㅇ..ㅇ,5점,1일째,총3일
2032등,오히려죻아,할꺼좀 하자,5점,2일째,총28일
2031등,가랑비는맞는다하지만,고집멸도,5점,1일째,총32일
2030등,마토야,따뜻해져라,5점,2일째,총31일
2029등,말년서,모든일이잘될거야,5점,6일째,총40일
2028등,빨로빨로미,걱정없게 해주세요,5점,6일째,총10일
2027등,무빙훈,로또 1등 기원,5점,1일째,총7일
2026등,계절밥상,오늘 술 안취하기,5점,1일째,총7일
2025등,자허블중독자,행복,5점,1일째,총1일
2024등,타니닝,부자,5점,1일째,총26일
2023등,퐁당퐁당,우리동생 하고싶은거 이루어졌으면 좋겠어용,5점,2일째,총15일
2022등,인류발전기원하는빅특이점맨,특이점 빨리오게 해주세요,5점,1일째,총41일
2021등,예절맨,힘이 나게 해주세요.,5점,13일째,총39일
2020등,고담시티,체력증진기원,5점,1일째,총25일
2019등,한국의디즈니이병건,실버가게 해줘잉,5점,9일째,총27일
2018등,어이구선생님들,행복한 꿈을 꾸게 해주세요,5점,3일째,총35일
2017등,카카루도치킨맛,성공할꺼야,5점,1일째,총2일
2016등,대추야자,피부야 그만 간지러워~!,5점,2일째,총10일
2015등,잠실차돌녀,침착맨만나기,5점,30일째,총40일
2014등,곱게자란아이,이너피스,5점,1일째,총2일
2013등,휙휙♥,건강,5점,28일째,총49일
2012등,멋쟁이대추토마토,제발 차량직,5점,1일째,총33일
2011등,멘수르,평온 기원,5점,13일째,총31일
2010등,ケロロ,주식AI 성공 기원,5점,27일째,총46일
2009등,옾카페스타일,좋은 밤,5점,8일째,총42일
2008등,침하하즉시가입,내일도 평화로운 하루 되게 해주세요,5점,1일째,총44일
2007등,이요코,ㄹㄸ,5점,3일째,총28일
2006등,주커님이날보셨어,ㄱ,5점,1일째,총25일
2005등,쭈삼불고기,목돈들어오게 해주세요,5점,1일째,총27일
2004등,햄마와치,주식 오르게 해주세요,5점,1일째,총7일
2003등,산데비슷한,핫팩 빨리오게 해주시와요,5점,4일째,총16일
2002등,침쥬우,엄마아빠오빠항상건강하고행복하자요,5점,1일째,총6일
2001등,수원청개구리,시험합격,5점,12일째,총38일
2000등,침스트라침무스,국시합격,5점,35일째,총37일
1999등,덩이엉덩이,나만의 브랜드를만들어,5점,1일째,총3일
1998등,214ㅁ,1,5점,17일째,총19일
1997등,힙합전사설운도,안전운전,5점,1일째,총20일
1996등,오필리아,해줘요에 올린 거 하게 해주세용,5점,1일째,총7일
1995등,바람개비,이번주 야스하는 사람 다 임신하게 해주세요,5점,1일째,총18일
1994등,완하하,눈 좀 그쳐라아 주말 데이트 못하겠다 ㅠ,5점,31일째,총40일
1993등,김뇸냠,행복하게 해주세요,5점,1일째,총11일
1992등,안녕하세요주인,돈 많이벌게해주세요,5점,1일째,총4일
1991등,시켜줘너의명예경찰관,다 ㄲㅈ,5점,20일째,총24일
1990등,지각맨,gg,5점,17일째,총44일
1989등,작은갱이,취뽀...제발,5점,3일째,총10일
1988등,아기삵,술자리에 남자 오게 해주세요,5점,1일째,총33일
1987등,신사90,권,5점,6일째,총39일
1986등,먹틸리언,필승 가고시픈 학교 합격,5점,2일째,총29일
1985등,침챢먠,버거4.5 장사 잘되게 해주세요!,5점,12일째,총30일
1984등,김구름,정리의 요정이 내 방 좀 치워줘,5점,2일째,총19일
1983등,가지가내밥,정말 괜찮은 사람이면 다가오고 아니면 그냥 없었던 일,5점,52일째,총52일
1982등,조짐성편두통,별일 없이 올해 마무리 ,5점,1일째,총11일
1981등,Namhaha,전역!,5점,10일째,총46일
1980등,심술둥이,플리 꽉차게 해주세요,5점,1일째,총24일
1979등,과장님,로또 1등 5장 당첨되게 해주세요,5점,3일째,총18일
1978등,우주공장안주인,닉곧내,5점,6일째,총23일
1977등,문경한국인,내 살 빼주시요 ,5점,5일째,총17일
1976등,켜털킹,어우 졸려,5점,1일째,총22일
1975등,빨간동화,로또 1등 독식 !v,5점,1일째,총13일
1974등,초코우유,밥묵자,5점,11일째,총43일
1973등,침허허,나처럼 살지마시오,5점,2일째,총33일
1972등,침펄풍이,모두 건강하고 침하하 친구들 잘 되게 해주세요,5점,1일째,총17일
1971등,완전즐겜유저,인생...,5점,44일째,총44일
1970등,ksy21n,영원한 생명 내놔,5점,1일째,총3일
1969등,소남자,로또 건강,5점,1일째,총25일
1968등,침윤륜,침착맨 셀카 plz,5점,3일째,총44일
1967등,원조깜덱,세포야 잘부탁한다,5점,1일째,총1일
1966등,JISEOP,부자,5점,2일째,총35일
1965등,불뫼동꿀주먹,너무추웡,5점,4일째,총14일
1964등,할아버지,꽁꽁꽁,5점,52일째,총52일
1963등,쭈다다쿵,길을 찾게 해주세요,5점,1일째,총6일
1962등,조이e,로또 일등,5점,2일째,총13일
1961등,위이잉,침착맨 대머리,5점,1일째,총2일
1960등,오즈의마법사,사랑하는 사람들이 모두 아프지않고 행복하게 해주세요,5점,1일째,총28일
1959등,sh1amp,연차이월되게해주세요,5점,1일째,총2일
1958등,nohomq,가군 추합하게 해주세요,5점,1일째,총1일
1957등,seolhee,화이팅,5점,1일째,총8일
1956등,다만구쭈를구하소서,우원박 로또5등 당첨되게 해주세요,5점,1일째,총13일
1955등,안녕v,날씨가 미쳤어요.. 부디 퇴근때는 버스가 와주기를ㅠㅠㅠ,5점,1일째,총24일
1954등,공장장은아니고,내일 소원 두개로 해주세요,5점,40일째,총43일
1953등,betelgeuse,세계 평화,5점,1일째,총2일
1952등,널포인트익셉션,이직기원,5점,1일째,총14일
1951등,누룽지콘,집중 잘하게 해줘잉,5점,4일째,총49일
1950등,파란숲,로또1등 당첨되게해주세욧!,5점,2일째,총12일
1949등,침버거중독자,사업성공,5점,9일째,총13일
1948등,말보로라이트,이번 작품 대박나게 해주세요!,5점,23일째,총27일
1947등,제주집사,소원의돌,5점,5일째,총39일
1946등,러시아그리즐리,편입시험을 합격기원합니다.,5점,1일째,총2일
1945등,강동구물주먹,대기업 취뽀,5점,18일째,총30일
1944등,ORBIT,제발 억셉!!!,5점,1일째,총7일
1943등,Enri,로또 1등 당첨좀요,5점,11일째,총30일
1942등,은둔형소인배,감기좀 가져가주세요ㅠ,5점,1일째,총2일
1941등,으중한김으중,침착맨 만나게 해주세요,5점,5일째,총19일
1940등,침착한알파카,우리 결혼하게 해주세요!,5점,23일째,총50일
1939등,포동포동쿤,냠냠,5점,1일째,총22일
1938등,옾풍옾풍옾,시험 합격하게 해주세용,5점,3일째,총34일
1937등,luv,뉴진스 만나고싶다!!,5점,9일째,총39일
1936등,몽실몽실해,오늘도 목표를 이룰 수 있기를,5점,1일째,총18일
