등수,게시자,내용,점수,연속,총 기도일 수
1575등,침착한털보,로또 1등 기원!,5점,1일째,총23일
1574등,고오앙,"하는 일, 연애, 가족 평안 모두 잘 되게 해주세요.",5점,7일째,총29일
1573등,조폭사시미,2023년 재미지게 살게 해줘잉,5점,1일째,총5일
1572등,카더재혁,모두의 소원이 이루어지게 해주세요,5점,4일째,총32일
1571등,신사90,첨,5점,6일째,총39일
1570등,초초초현실주의맨,고민이 없어지게 해주세요,5점,1일째,총20일
1569등,짱구준비완료,시험잘봐서 내년엔 꼭 대학다니길 !,5점,4일째,총14일
1568등,베개나라공주,해피2023맞이,5점,7일째,총50일
1567등,문경한국인,올해 잘 지나가서 감사하다,5점,5일째,총17일
1566등,김용갈,새해복많이받으세요,5점,1일째,총27일
1565등,데스나이트,구글군 창설 기원,5점,2일째,총18일
1564등,애굽민수주니어,사람이 되게 해주세요,5점,32일째,총33일
1563등,아안녕하세요,졸린데 수면패턴 맞춰야지,5점,25일째,총50일
1562등,악몽의융합체,햅삐뉴이얼~,5점,52일째,총52일
1561등,전광석화,오늘도 무사수면,5점,1일째,총7일
1560등,도토리수집가,행복,5점,1일째,총45일
1559등,김똥꼬,배고프다,5점,10일째,총39일
1558등,교무실커피도둑엄석대,23년 들어와라,5점,1일째,총7일
1557등,가짜침착맨,변호사시험 합격,5점,3일째,총47일
1556등,이쁭쁭,올해 마무리!,5점,1일째,총13일
1555등,암사동김씨,새해에도 무탈하게,5점,2일째,총9일
1554등,버블민트마라탕,새해 복 야무지게 먹어야지~,5점,1일째,총25일
1553등,펌핑맨,새해복,5점,1일째,총26일
1552등,날놀린죄,남자친구 아프지않게 해주세요 ㅠ,5점,1일째,총8일
1551등,ㅍ1캐쮸,무사출국 새해복많이 받게 해주세용,5점,2일째,총10일
1550등,뭐시중요해,굿,5점,8일째,총38일
1549등,영공조GTA,자동기도,5점,10일째,총36일
1548등,수소강,오늘이다!,5점,1일째,총29일
1547등,위인이병건,제발 합격,5점,1일째,총13일
1546등,모도리,2023년 제63회 간호사 시험 합격,5점,23일째,총23일
1545등,결명자차꼬소해,침하하,5점,33일째,총44일
1544등,이왕건의잡졸,건강하고 행복하고 돈 잘벌고 걱정없고,5점,2일째,총30일
1543등,털마왕,D-85 전역아 와라~,5점,1일째,총23일
1542등,침착쇼,돌,5점,5일째,총29일
1541등,할로윈째깐이,소원 들어주세요,5점,4일째,총35일
1540등,경고1회드립니다,밝아지길,5점,1일째,총3일
1539등,제슈콜,두부 건강해,5점,1일째,총35일
1538등,왕만두2,연금복권 1등 되게 해주세요.,5점,13일째,총33일
1537등,망고둥둥,2023년 화이팅~~,5점,2일째,총25일
1536등,석전맨,침하하,5점,1일째,총45일
1535등,유키키,2022년 마무리 잘 하시길 다들 💛,5점,1일째,총1일
1534등,우무한다라이,행복하게 해주세요,5점,1일째,총9일
1533등,해파리냉채,제 아랫 분 소원 이루어지게 해주세요~!,5점,1일째,총20일
1532등,언럭키삑궷츢,🙏,5점,52일째,총52일
1531등,배배로,방학,5점,1일째,총17일
1530등,조깐둥이,우리 강아지 안아프고 오래 살게 해주세요. ,5점,1일째,총40일
1529등,pleaseKIM,"2022년 잘 가, 안녕",5점,39일째,총39일
1528등,humanbeing,토루크 막토가 되게 해주세요,5점,1일째,총19일
1527등,봄여름,돈,5점,34일째,총51일
1526등,가지가내밥,건강,5점,52일째,총52일
1525등,잠새님,GOTY 받게 해주세요,5점,2일째,총38일
1524등,이냠냠,저희 모두 취업 성공하게 해주세요,5점,1일째,총11일
1523등,너구링,멩,5점,1일째,총2일
1522등,샤이침착쓰,행복해지기를,5점,2일째,총31일
1521등,장기하,내년엔 제발 좋은 인연 좀 만나고 싶어요.. 😭,5점,5일째,총43일
1520등,신나는삼국지아하,주변 사람들의 건강,5점,16일째,총29일
1519등,색소침착,다이어트 성공하게 해주세요,5점,43일째,총51일
1518등,올드침,그분과 잘 되게 해주세요,5점,4일째,총11일
1517등,잠실프린스,가족 모두 건강 기원,5점,8일째,총33일
1516등,콜라맛딸기,내년에는 열심히,5점,4일째,총9일
1515등,전삼큐,긍정적인 마음,5점,3일째,총39일
1514등,침하하즉시가입,내년에도 평화로운 나날 되게 해주세요,5점,1일째,총44일
1513등,강가을,보너스 나왔으면,5점,18일째,총31일
1512등,조리돌림,살아남게해주세요,5점,1일째,총15일
1511등,민트초코좋아하시죠,여자친구 생기게 해주세요,5점,41일째,총47일
1510등,침하핰,새복많,5점,1일째,총36일
1509등,어푸푸하하,여자친구 생기게 해주세요,5점,4일째,총38일
1508등,북극거주곰,여친 생기게 해주세요,5점,4일째,총12일
1507등,별내동주민,23 CPA 합격👊,5점,2일째,총44일
1506등,고다피,여자친구와 행복한시간,5점,26일째,총36일
1505등,아라따병건,새해엔 1인분 할 수 있게 해주세요 ,5점,1일째,총3일
1504등,침하하네이버인수하는상상함,침착맨 만나게 해주세요,5점,1일째,총3일
1503등,우르릉쾅,고구마,5점,3일째,총25일
1502등,호박쓴오소리,소원들어주는 돌,5점,19일째,총41일
1501등,침하하원로,모든 시험 합격,5점,4일째,총24일
