number,nickname,wish,point,continuity,total
2003,아니다황멍아,사람 좀 되자 얘들아 ㅡ,5,1,37
2002,태리야끼,로또 1등 5번,5,1,40
2001,할아버지,흐암암,5,53,53
2000,침하하하하하하핫,로또1등 침착맨만나기,5,1,39
1999,크리스마스,🔸으농이가 절 계속 좋아할 수 있게 해주세요,5,9,35
1998,지방자치근육,월급 3배 이벤트 하게해주세요,5,1,30
1997,DIVE,아이브 화이팅,5,2,40
1996,luv,뉴진스 만나고싶다!!,5,10,40
1995,몬슬리,나스닥 좀 오르게해주세요,5,2,18
1994,효도왕효도르,잘 살기,5,1,28
1993,난항상배고파,우리 여보 가게 대박나게 해주세요 9일차,5,7,24
1992,팀버튼,냐옹야옹야옹,5,1,27
1991,강인아결혼하자,공부열심히해서 이강인이랑 결혼함,5,3,3
1990,나일론마스크,조하용,5,1,1
1989,싱그리벙그리,내일이 오지 않게 해주세요,5,1,34
1988,lhxnqy,1,5,46,46
1987,제2든,말년 무사고,5,1,7
1986,고독하구만,부자되게해쥇요,5,1,26
1985,침순힁,행복하게해주세요,5,1,4
1984,알제이,"끈기와 노력, 실천하는 인간이 되게 해주세요",5,4,47
1983,가주가주즈아,주변에 이상한놈들 전부다 사라지게 해주세요,5,22,29
1982,로나로나땅땅,항상 건강하기!,5,2,6
1981,자유를말년롭게,행복,5,12,42
1980,캄다우니,취뽀,5,1,8
1979,장칼국수,말해봐 소원을~,5,14,43
1978,우사인너트,소방합격기원,5,14,35
1977,김무직백수,로또당첨되게해주세요,5,1,10
1976,휘낭시엥,옷팔리게해주세요,5,3,30
1975,아타지나,공모전 결과 잘 나오게 해주세요,5,6,24
1974,오히려죻아,할꺼좀 하자,5,3,29
1973,dIs,감기 빨리 나았으면 좋겠다ㅠㅠ,5,1,5
1972,응급구조사맨,첫 기도 올립니다 아멘,5,1,1
1971,JellyInspire,우재가 쉽게 잠들게 해주세요,5,1,13
1970,우리형날두임,공부좀 하자..,5,1,2
1969,침벙침벙,해피 연말,5,1,48
1968,꼰냉이,시간아 멈추어 다오,5,8,28
1967,김ㄴㄴ,정신 좀 차리자,5,1,32
1966,Ajsn,ㅊㅊ,5,13,48
1965,기기기어르,ㅇㅇ,5,1,19
1964,슈비버거,언제나 한결같이 사랑하기,5,1,7
1963,잔잔한파도,"마음의 평화, 하는 일 모두 괜찮게 되길",5,6,46
1962,챔하하,취업 기원 !,5,1,24
1961,노우재치킨,뿡,5,4,24
1960,1호침투부침략자,소돌 핑핑핑핑,5,2,47
1959,배공팡,취뽀,5,24,43
1958,티즐피치우롱티,행운이 따르게 해주세요~잇,5,45,45
1957,교원대꼴뚜기,돈 많아지게 해주세요,5,1,31
1956,침착한,와! 기도!,5,2,47
1955,체리석류맛,잠 잘자게 해주세요~~,5,1,23
1954,개방장,🙏,5,11,48
1953,알머리박치기,무탈한 하루,5,1,17
1952,오크경훈,그래도 해야지,5,1,13
1951,치무차쿠멘,앞으로 성적 올리겠습니다,5,1,13
1950,장미반흰둥이,아빠가 아프지 않게 해주세요~ 건강하게 해주세요,5,1,2
1949,베이비병건,내일부터 2박3일동안 여행 안전히 잘 다녀올 수 있길,5,14,37
1948,아이스침착메리카노,기도드립니다. 9 13 18 25 29 36,5,6,38
1947,서유기,잠 잘자게 해주세요,5,4,43
1946,ctree,가족들이 건강하길 빌어요,5,3,18
1945,침착한나칭찬해,구쭈구쭈,5,1,12
1944,쿄쿄쿄,취업하게 해주세요,5,4,31
1943,지안이,삼육구삼육구 1,5,2,23
1942,쐬고기면,정규직 전환,5,3,43
1941,대답은예스,학점 잘 나오게 해주세용,5,2,10
1940,침착군주,출첵,5,27,51
1939,우유는고소해,5점,5,6,24
1938,역체1,박사 졸업,5,4,19
1937,삼괴권고수,로또되게 해주세요,5,1,28
1936,야채주스,다이어트,5,1,9
1935,고덕동폭격기,잇츠레이닝맨,5,1,1
1934,태완씨이것좀먹어봐유,침착맨 사랑해,5,53,53
1933,ㅇㅇㄱ,합격하자,5,1,33
1932,짱구준비완료,가천대 개망하고 왔습니다 다음주 단국대 잘보게 해주십셔,5,5,15
1931,루프레텔캄,2023 시험합격,5,7,43
1930,거니와더니,로또 1등 당첨 제발..,5,1,6
1929,나르는거북,🙏비나이다 비나이다🙏,5,3,39
1928,청소기,부재시 202호 문 앞에 놔주세요,5,1,1
1927,침쭈하,로또,5,6,21
1926,수원블루윙즈,시험 합격하게 해줘잉,5,1,1
1925,무우우,지금 하고 있는 공장 알바를 내가 나갈 때까지 계속한다,5,2,13
1924,역학공학,이번학점도 4.5 부탁드립니다,5,2,2
1923,말랑해,합격,5,1,1
1922,화난전구,항상 화이팅!,5,3,45
1921,고블린로켓헬멧,소원 이뤄지게 해주세요,5,3,36
1920,오호홋오홋,괜찮은 애인좀 사귀게 해주세요,5,30,42
1919,체육교육과,상황종료,5,2,34
1918,매울신,침하하하,5,1,17
1917,디케이,공부! 다이어트!,5,1,23
1916,슈뢰딩거의피해자,여진이가 행복하게 해주세요,5,1,30
1915,쭈풍낙엽,합격하게 해줘잉,5,1,16
1914,삐갯피켓빅맥스,내일은 일찍 혼자 나갈 수 있기를...,5,12,48
1913,rzufdr,건강하길,5,1,1
1912,도리도리팽도리,오늘 롤 다 이기게 해주세요 ㅋㅋ,5,1,20
1911,김성균하하,저희 할아버지 내일 수술 아무 이탈없게잘되게해주세요,5,1,4
1910,오른손헤넷이,드뎌 낼 결과가 나옴다. 제발 우테코 붙길..!,5,1,22
1909,시켜줘너의명예경찰관,잘 안될때는 제일 좋았던 때로 돌아가라,5,20,24
1908,소울더메이슨,소원 비는 사람들 소원이 다 이루어 졌으면 좋겠어요,5,1,31
1907,사바나펭귄,무탈히 전역할 수 있게 해주세요,5,1,31
1906,침동이,오늘도 행복하게 해주세요,5,1,30
1905,삐빅맨,여친,5,3,33
1904,침피오카펄추가,가람이 감기 빨리낫게해주세요,5,1,20
1903,침췍미앤사룽해,롯데월드에서 하얗게 태우고 왔다,5,5,30
1902,산호초,오늘도 잘자게 해주세요,5,3,39
1901,시댕구리,좋은사람만 주위에 생기도록 해주세여,5,6,33
1900,MingKoo,배아프다,5,1,1
1899,민지짱,일안하고 먹고 살 수 있게 해주세요,5,4,28
1898,아게하,연애하게 해주세요,5,2,40
1897,병건사거리,에너지아ㅏㅏ,5,1,2
1896,김만도,피곤쓰,5,5,30
1895,발바닥,행복하고 싶어요,5,3,47
1894,김민주,로또 1등 제발,5,3,8
1893,나은아빠,나은아 친가도 좋아해줘 제에발..,5,1,12
1892,자몽은원래쓰다,로또당첨기원!,5,2,3
1891,고슨상,건강하즈아,5,1,8
1890,왱알앵알,조은하루!,5,2,50
1889,수원침순이,로또되게해줘잉,5,1,3
1888,방울톰하디,부자되게 해줘잉,5,1,28
1887,홈버튼,취업,5,6,47
1886,라면꼰대,로또1등 기원!,5,1,24
1885,회기동불나방,남자친구!,5,1,19
1884,Dvwn,.),5,8,24
1883,푸디잉,마지막으로 날 떠올려준다면 안 되나요,5,1,27
1882,박진수,박진수,5,2,29
1881,소용우,침하하,5,1,1
1880,즉시통조림,즉시이직,5,2,21
1879,오옵옾,국시 D-24 합격 가보자고,5,1,2
1878,현지인,무사히 아기낳기,5,16,35
1877,2호침투수부호자,정신차리자,5,1,5
1876,24호침투부수호자,이병건 화이팅,5,3,7
1875,위험한자식이병건,이직 성공 기도,5,2,24
1874,엉숭이침덩이,여자친구 만들어 주세요,5,1,1
1873,이상해씨,침하,5,6,35
1872,용네임,"행복과 건강 발전, 이직",5,19,30
1871,낭만주의,ㅊㅊ,5,1,35
1870,우주수육먼지콜라,남편이 합격 하기를...,5,1,15
1869,샤이침착쓰,행복해지기를,5,4,33
1868,JISEOP,건강,5,3,36
1867,존코너,한전 이직,5,1,31
1866,댄져러스독감자,모두모두 행복한 연말 보내게 해주세요<,5,2,13
1865,대머리비둘기,깔깔깔,5,1,4
1864,수소강,기도합니다,5,1,29
1863,류이크,로또! 가보자구! ,5,4,25
1862,대추롸잇,집가다 로또 1등,5,1,4
1861,라임호빵,그녀가 나를 생각하길,5,2,15
1860,참깨나라박참깨,성공하고돈많이벌게해주세요,5,1,22
1859,펄입침옵,1일,5,1,1
1858,한글영어숫자혼용,졸업하게 해주세요,5,2,13
1857,프리한삶,로또1등 당첨 기원!,5,2,24
1856,말밥당근,3대 500,5,46,47
1855,침테잎,합격,5,11,42
1854,아마궤돈,혈육의 질병완치,5,51,51
1853,왕짱맨,건강,5,1,8
1852,조우다,침착맨 만나고 싶어요,5,2,2
1851,차일디시감바스,돈 더 벌게해주세요,5,1,11
1850,강퇴반사,원펀데이 기원합니다,5,7,16
1849,안녕v,오늘 저녁 머 먹지? 맛있는거 먹게 해주세요~,5,1,24
1848,다비치,ㅊㅎ,5,21,36
1847,별내동주민,23 CPA 합격👊,5,2,44
1846,서랍속세계,내일 면접 성공적으로 볼 수 있게 해주세요.,5,1,18
1845,용기사,로또 1등 ㄱ,5,1,12
1844,침략자,읏!쨔~,5,1,11
1843,신사90,일,5,6,39
1842,짜장불사,띠용~?,5,1,12
1841,DDAGE,퇴사,5,1,3
1840,나랑같이걸을래,"하고싶은거 다하길, 마음에 단단한 대피소 하나 생기길",5,1,25
1839,안산경찰서지박령,잠 일찍 자기,5,3,24
1838,피켓피겟피궷츢,가족 건강,5,15,41
1837,아수라,합격,5,7,45
1836,gabrielle,후에엥,5,3,11
1835,전자공학민수,전역,5,35,44
1834,김호이, ,5,21,38
1833,이병건축학개론,짝남오빠랑 잘되게 해줘잉..,5,4,29
1832,교촌치킨,오늘도 침착하게 해주세요,5,1,22
1831,bzuz,행복,5,1,23
1830,베테랑발냄새,"내년에 보너스 많이나오길,...",5,1,2
1829,침숫자,로또 1등!!,5,1,19
1828,침착맨사김종수,새로운 좋은 일 찾게 해주세요~!!,5,4,36
1827,샤따맨,뭐든 하게,5,1,22
1826,그대안의프리에토,내일도 오기,5,1,41
1825,요우무의유령검1,아..,5,53,53
1824,Hello,Hello,5,2,31
1823,야나감마,오늘 하루는 조졌으니,5,2,34
1822,fingersnap,메멘.. 지금 회사 무사히 탈출하게 해주세요,5,1,12
1821,irsk5l,고입 성공하게해주세요,5,1,2
1820,부르릉,코로나 격리 빨리 풀리게 해주세요,5,1,3
1819,맛있는귤귤,건강,5,1,28
1818,채린이가차린챌린저,내 셋째 동생 대상포진 낫게 해주세요,5,1,29
1817,구쭈왕국의공주,다시시작,5,2,23
1816,해병대,이직 성공 기원,5,1,21
1815,비상깜빡이,운전면허 합격,5,1,35
1814,무정한무정란,퇴근시간 빨리 오게해주세요,5,13,34
1813,댄져러스치미창가맨,짝녀 연락오게 해줘잉2트,5,1,6
1812,푸쿠쿠린,우승,5,2,26
1811,수염은노빼뚫,복권되게해주시오,5,1,2
1810,덩덩침덩이,노력 안 하고 잘 되게 해주세요,5,2,28
1809,핵버섯,취업 기원..,5,3,14
1808,humanbeing,토루크 막토가 되게 해주세요,5,1,19
1807,펌핑맨,침하하,5,1,26
1806,말하는까마귀,모두건강,5,3,7
1805,침궤짝,결혼하게해주세요,5,1,2
1804,곧휴잭맨,안녕,5,27,43
1803,폴리야스,행복하게 살게 해주세여,5,1,5
1802,Wayne,조타조타디에고조타,5,17,39
1801,과천수호자,취뽀!,5,1,29
1800,COOR함이란,센터장 팀장 직장내 괴롭힘 엄벌받게 해주세요,5,1,21
1799,베개나라공주,행복,5,7,50
1798,호방호빵,로또 당첨되게 해주세요,5,1,11
1797,우마무스메프리티더비,안녕,5,1,1
1796,아배고파,ㅣ,5,1,18
1795,포터르기니,연금복권720+ 1등 당첨되게 해주세요~,5,2,14
1794,김민지,1시간 무료 나눔합니다,5,1,7
1793,아안녕하세요,공부하기싫어요,5,26,51
1792,상일동맹견조련사,편입성공,5,1,17
1791,덜렁대는피깼츄,윤슬아 한달동안 밥 잘먹고 수술 잘받자!!,5,3,23
1790,요구르팅,합격감사합니다 여자칭구 생기게해주세요,5,4,35
1789,침착맨의말년생활,제발 로또 1등,5,5,21
1788,중인배승급심사관,"탈모,, 취업,, 돈,, 여자친구,, 가족건강,, ",5,1,6
1787,망상펭귄,ㅊㅎㅎ,5,1,32
1786,엘든링민수,침착맨 엘든링 켠왕 기원 33일차,5,1,34
1785,심리민수,♥︎ ,5,7,48
1784,감염된SCV,탈모해결,5,16,44
1783,도토리수집가,행복,5,1,45
1782,르브론,전기기사 한방에 합격!,5,1,1
1781,iaanoa,칼퇴근기원1일차,5,1,1
1780,혹꾸아이슨배림,학원 갈때 버스 바로 ㅈㅂ ,5,11,41
1779,스윗레인,연기만으로 먹고살게 해주세요,5,1,1
1778,처절한왼손잡이김상룡,내가 만난 모든 사람들이 행복했으면 좋겠네요,5,1,47
1777,파파망고,오늘도 코니는 건강해야 합니다,5,2,25
1776,할일을하자,일 잘 되게 해주세요,5,1,21
1775,으중한김으중,침착맨 만나게 해주세요,5,5,19
1774,침바페,예비 2번인데 앞에 2명 더 좋은데로 떠나게 해주세요,5,1,1
1773,wink,건강건강 ,5,4,7
1772,침클립을알고있니,정신 똑바로 차리고 살아가기....,5,1,17
1771,거꾸로해도,스스로를 조금 더 믿게 해주세요,5,1,1
1770,몽키D두피,해적왕,5,2,48
1769,침착맨도서관,이사가 문제없이 잘 되게 해주세요,5,1,14
1768,데규르르,맛있는 ㅅㅅ 하기,5,1,11
1767,빨간달팽이,제발 로또랑 연금복권 1등 주세요,5,3,32
1766,하나두,날이 따뜻해지면 좋겠어요,5,10,20
1765,Sound,우주여행가게 해주세요,5,22,23
1764,킹받는선글라스,오늘 빌었나?,5,47,47
1763,마그네슘,길을 찾게 해주세요,5,19,20
1762,침조림,오늘 마무리 잘하게 해주세요 ,5,1,7
1761,스티밍,최종합격,5,2,33
1760,김다빠진콜라,매일매일이 행복한 삶이 될 수 있도록 해주세요,5,6,14
1759,q29gjg,제발요 ㅠㅠ,5,1,2
1758,삐께삑궷삑궽츄,집에가고싶당,5,1,7
1757,충커벨,하이루,5,1,5
1756,벤브로도,사랑합니다,5,2,13
1755,겨울잠,새로운 인연,5,1,32
1754,짭라오,우리 고양이랑 말이 통할수 있게 해주세요,5,9,47
1753,낭심든든,연애,5,14,42
1752,노노그램초보,건강하기,5,4,15
1751,asdfgh,합격기원,5,26,32
1750,수줍음쟁이,건강하고 편안한 부자되기,5,2,25
1749,잉클링,감사하다,5,6,28
1748,kum,돈많이 벌게 해주세요,5,4,32
1747,신나는삼국지아하,행복한 삶,5,17,30
1746,그게돈이되나,오늘 하루도 안전하고 무사하게 보내게 해주세요,5,1,29
1745,갱얼쥐,2024 중등 임용 최합하게 해줘잉,5,4,46
1744,얶깨이,사업 대박,5,2,37
1743,완전즐겜유저,인생...,5,45,45
1742,김풍근,새해복많이!,5,1,33
1741,침착한샴푸뚜껑,들어줘잉 ◡̈ ,5,1,29
1740,먹는샘물스파클,로또 1등 되게 해주세요,5,1,23
1739,펭귄피스톨,대놓고 잘되게 해주세요,5,1,4
1738,모하메드살라,은근히 잘되게 해주세요,5,4,33
1737,갓등이,로또 당첨 기원,5,2,14
1736,황바비,누나 시험합격,5,1,18
1735,카더재혁,모두의 소원이 이루어지게 해주세요,5,1,33
1734,말년병건침착하게,행복한 연말!,5,1,14
1733,초록색백설기,침하하,5,1,19
1732,한구니,호잇,5,1,11
1731,지쨔응,세계평화,5,1,6
1730,연어팔,평화를 빕니다,5,53,53
1729,어찌라긔,다이어트,5,1,10
1728,산지직송,제발 이직하게 해주세요..,5,2,10
1727,나름의침펄풍,"안유명한 부자가 되고 싶다 정말로,, 정말로?",5,5,6
1726,제슈콜,비행기 싼 값에,5,1,35
1725,털실빵실빵댕이,모두의 건강을 기원합니다,5,1,34
1724,이만년,췍잇아웃,5,22,27
1723,나뭉구,로또 1등,5,1,17
1722,쿠우쿠우,LSV,5,4,20
1721,니키타,연봉 상승 기원,5,1,1
1720,겨울쿨톤이병건,올해 임용 붙게 해주세요,5,1,18
1719,치뫄뫄,오늘도 무사히! 바라는 일이 이뤄지길!,5,21,38
1718,핑크베놈,감기 낫게 해주쎄옹,5,1,15
1717,이설휘,빛나는 삶,5,2,36
1716,데이식스,내년 연봉 많이 올려주세용,5,1,8
1715,침둥이,오늘밤 로또 1등 시켜주세요,5,1,36
1714,com2,ㅎㅇ 합격,5,5,19
1713,침울상,로또 당첨,5,1,6
1712,백경대,집합 안 하게 해주세요,5,5,28
1711,노원구,행복해져라🧚🏻‍♀️,5,4,30
1710,탈퇴한회원,내 소원은,5,53,53
1709,내사랑란모,호호호호,5,1,30
1708,얘뭐가잘안되니,예일가게해주세요,5,32,42
1707,조듀이,면접준비화이팅!! 이번에 꼭 합격!!,5,1,11
1706,쨔루티,행복,5,2,47
1705,애국자,2세,5,1,12
1704,리초무,다시음악재밌게할수있게해주세요감사합니다,5,3,22
1703,날놀린죄,마크 맹그로브나무 빨리찾게 해주세요,5,1,8
1702,침사랑내곁에,침착맨 실물 영접하게 해주세요!,5,3,22
1701,동네모르는오빠,공쳤다 하루 기분만 상하고,5,1,45
1700,쓩이쓩쓩이,강아지 면접 잘보고 오게 해주세요~,5,17,33
1699,봉하하,돈좀주세요,5,1,12
1698,chimsuni,연구결과 잘나오게 해주세요,5,1,17
1697,침펄풍기안,로또 1등,5,1,2
1696,배뚠뚠,돌,5,1,28
1695,고라니라니자라니,독일 음대 유학 성공 기원!,5,21,21
1694,파티마ZERO,2023년에는나쁜일은하나도없고좋은일만가득하길....5,5,5,10
1693,하선이,행복하게 해주세요,5,1,1
1692,무서운호빵맨,화이팅!,5,6,27
1691,월이천맨,오늘 하루도 재수 좋게 해주세요,5,5,42
1690,와자뵤,우리 동생 행복하길,5,1,25
1689,아무말이나하는사람,로또1등당첨,5,1,33
1688,선샤인,남친 생겨라,5,1,31
1687,엉이엉뚱이,행복~,5,1,43
1686,김육포,대학 가게 해주세요,5,1,1
1685,완폐아,여자사람 친구 생기게 해주세요,5,4,8
1684,다현히어로즈,논문쓰기싫어요 살려주세요,5,1,21
1683,댄져러스걸,소원돌 까묵지마,5,2,30
1682,전민혁,사랑,5,1,19
1681,가우즈,춥다~,5,2,17
1680,빠밤이,내가 한 선택을 후회하지 않게 해줘잉,5,1,31
1679,외강내유형,로또 1등 되게 해주세여,5,8,10
1678,호꾸아이슨배님,올해 화이팅,5,3,11
1677,순살인간,배아파...,5,45,50
1676,아조씨가조아,행복하기,5,1,39
1675,투실버윈,매일 그림,5,2,39
1674,박성수,오늘 저녁에 집에 와서 같이 저녁을 먹을까해서,5,1,10
1673,김뇸냠,사랑 많이 받게 해주세요,5,1,11
1672,smilingrose,너도나도행복하기,5,1,1
1671,퀘콰로,부지런하게 해주세요,5,9,49
1670,식빵이,공보의되게해주세요,5,27,35
1669,침숙이,가족건강 사업대박 로또일등,5,1,13
1668,aKAHa,시험 합격하게 해주세요~,5,5,41
1667,삼성회장이재용,잠깨기,5,1,3
