number,nickname,wish,point,continuity,total
1721,김개구리,성대 합격하게 해주세요,5,1,4
1720,반반통닭천사,알하이탐 뽑게해주세요,5,1,37
1719,에이아이,좋은 인연 만나게 해주세요,5,9,43
1718,꺾삼신,무난하게 일할 수 있도록 도와주세요 ,5,2,4
1717,김트스,메리크리스마스,5,1,13
1716,삼괴권고수,로또 당첨,5,1,28
1715,꼬마자객,복권1등기원11일차,5,1,39
1714,공포를이겨내,시험 합격하자,5,3,42
1713,침하하핫,메리 크리스마스입니다! 과제 다 끝내고 자야지,5,50,50
1712,쟁반같이둥근달,이너피스,5,2,32
1711,소원의돌넌뒤졌다,코로나 더 이상 아프지마랏!ㅔ,5,21,48
1710,옾월량,여기 계신분들 소원 다 이루어 지길!,5,2,43
1709,주펄대작전,입찰 붙게 해주세요,5,1,5
1708,김말봉,호에엥,5,1,4
1707,침하하원로,모든 시험 합격,5,4,24
1706,알파벳,여자친구생기게해주세요,5,2,31
1705,삐갯피켓빅맥스,집에 가지 않아도 행복할 수 있게 해주세요,5,12,48
1704,정신나갈것같아,행복한 일주일 보내기,5,1,16
1703,4용자,여자친구 생기게 해주세요,5,1,16
1702,침클립을알고있니,메리 크리스마스 ~~~ 모두 행복한 크리스마스 되기를 ,5,1,17
1701,밀보리쌀,돈 많은 백수가 되게 해 주세요,5,1,8
1700,크리스마스,메리,5,9,35
1699,갈비대왕,사랑니 뽑은 자리 안아프게 해줘잉 ,5,1,1
1698,띠요요용,하암,5,1,9
1697,반짝이는바지,평범한 삶,5,1,16
1696,침착한샴푸뚜껑,들어줘잉 ◡̈ ,5,1,29
1695,단세포,사랑해,5,1,33
1694,멍청도,하야,5,1,6
1693,침차쿠상,회계사 시험 합격,5,1,37
1692,빠영구염따끄,사랑합시다!!,5,1,7
1691,서툰어택,메리 꾸리쑤맛쑤,5,4,4
1690,터럭발,...,5,1,3
1689,꽝대꽝,소원아 이루어져라! ,5,2,39
1688,달마시안,행복하게 해주세요,5,6,21
1687,김펩시,아프지말고,5,3,26
1686,촉나라의유산,잠 잘자게 해주세요,5,1,48
1685,봉미선,약속 취소되게 해주세요,5,3,38
1684,SyrupJar,충성충성,5,53,53
1683,댄져러스독감자,모두 행복한 크리스마스 되게 해주세요!,5,2,13
1682,나이키,행복한 22년,5,13,51
1681,kum,돈많이 벌게 해주세요,5,4,32
1680,주펄아방궁창고월세세입자,바빠서간만에왔습니다대박나게해주세요,5,4,22
1679,유버튼,기도,5,49,49
1678,aKAHa,시험 합격하게 해주세요~,5,5,41
1677,데스나이트,구글군 창설 기원,5,2,18
1676,돌고래유쾌단,로또당첨시켜줘잉,5,1,27
1675,리버브,메리크리스마스,5,1,9
1674,고구마라떼,ㅑ,5,1,35
1673,비숑오오옹,평온한하루돠게해주새요,5,2,12
1672,치즈탐험신비의세계,건강,5,1,18
1671,글쟁이가되고싶오,2023년이 되기 전에 여자친구랑 데이트하게 해줘잉,5,1,20
1670,Hello,Hello,5,2,31
1669,고독하구만,건강,5,1,26
1668,치뫄뫄,오늘도 무사히! 바라는 일이 이뤄지길!,5,21,38
1667,영태킴,건강건강,5,1,26
1666,마라탕빌런,건강건강,5,1,15
1665,Shackleton,마녀의 여행 2기 기원 20일차,5,2,22
1664,case,소원의 돌 까먹지 않게 해주세요,5,1,8
1663,체리석류맛,내일 안 힘들게 해주세요,5,1,23
1662,토니와샘,경상대 제발 탈락되게 해주세요 ㅠㅠㅠㅠㅠ 수시납치만큼은,5,1,1
1661,오5오5,건강,5,1,31
1660,피츠하버트,행복한 하루,5,24,42
1659,사과나무,토토 1등 ,5,1,3
1658,아서비햄,침착맨 김희철 합방기원 7일차,5,53,53
1657,LA침숭이,국가고시 1등급,5,2,33
1656,민지짱,일안하고 먹고 살 수 있게 해주세요,5,4,28
1655,장칼국수,꺽꺽,5,14,43
1654,킹받는선글라스,아 멀미나,5,47,47
1653,침블리야,똥 좀 나오게 해줘ㅠ,5,1,30
1652,옆집아는동생,로또1등,5,41,46
1651,궈l도,조럽,5,1,21
1650,타니닝,부자,5,1,26
1649,이뮥수,침착맨도 앨리스도 메리크리스마스,5,9,42
1648,쿄쿄쿄,취뽀,5,4,31
1647,침무원,메리 크리스마스~~~,5,4,22
1646,초코우유,월요일아 오지마라..,5,11,43
1645,피그밀,올 한해 마무리 잘 하게 해주시고 내년에 행복하게해주세,5,3,31
1644,나는아름다운나비치과,침하핫,5,3,42
1643,구름한스푼,다이어트 끝까지 성공하게 해주세요 ,5,3,23
1642,김학건,연애성공,5,3,36
1641,어서옾쇼,롤 잘하게 해주세요,5,1,39
1640,감나라배나라,침착맨이 다시 흡연하기를 바라며,5,2,13
1639,빡침펄,내일도 무사히,5,4,24
1638,니덕분이야,해외출장 무사히,5,2,22
1637,주파수,의욕이 필요합니다,5,15,47
1636,킹갓돔,메리크리스마스~,5,1,18
1635,김대중,대한민국의 평화를 빕니다.,5,1,3
1634,잔잔한파도,돈줍게해주세요,5,6,46
1633,알제이,"끈기와 노력, 실천하는 인간이 되게 해주세요",5,4,47
1632,배고파이잉,나는 너 좋아하면 안되냐?,5,3,19
1631,김일성,ㅎ,5,4,50
1630,또요용,울집 댕댕이 암재발 없이 건강한 할아범댕 되게 해주세요,5,45,46
1629,헐마이오니,로또1등당첨되게해쥬십셔,5,17,46
1628,샤빠뚜비루밥,1차 제발 합격 시켜주세요 ㅠㅠ,5,14,27
1627,지옥의마라샹궈,겨울방학갓생성공,5,1,9
1626,나이저모건,화이팅,5,1,29
1625,햄수자,줄크 보내게 해주세요,5,1,9
1624,빠운쓰,뭘 하든 조금만 더 열심히 하게 해주세요,5,6,40
1623,침착맨삼국지완전판,조회수 2천만 되게 해주세요. 메리 크리스마스.,5,4,49
1622,책넘기다손베임,메리 크리스마스입니당!!,5,1,25
1621,가나다라마밥뭇나,대학합격기원,5,2,13
1620,경비이실,치킨 맛있게 해주세요,5,4,36
1619,싱그리벙그리,내일이 오지 않게 해주세요,5,1,34
1618,캡튼에스프레소,이직성공,5,1,13
1617,지포스익스피리언스,오늘쌕쓰한커플들모두아이를갖게해주세요,5,3,3
1616,킹병거니,내일 출근 싫어여,5,2,43
1615,가밀레,띠로롱,5,8,52
1614,아라따병건병건,아하,5,1,2
1613,애송이실박사,연구 잘되게 해주세요,5,1,23
1612,김얌전,사랑해요,5,5,37
1611,엄청높은그레이티드파마산,행복크리스마스,5,1,21
1610,구구구,cc,5,1,17
1609,남양주주민,건강기원,5,5,33
1608,미섹차짬,제발 내맘 알아줘요,5,1,31
1607,투민러브,우리 흰둥이 입시성공하게 해주세용,5,13,40
1606,겨울잠,새로운 인연,5,1,32
1605,민트초코좋아하시죠,여자친구 생기게 해두세요,5,42,48
1604,미노님,건강하고 하는일 잘 됐으면 좋겠어요 ㅎㅎ,5,1,28
1603,소원맨,메리크리스마스,5,1,17
1602,부영사랑으로,여친,5,5,49
1601,베이가,10대 부자 되게해주세요,5,53,53
1600,찜하핫,침하하하하하ㅏㅎ,5,1,30
1599,아기삵,행복한일 가득!!,5,1,33
1598,중앙석전관리위원회,건강,5,1,36
1597,곧휴잭맨,안녕,5,27,43
1596,임지금,멜크,5,1,23
1595,연어맨,이사 잘 하게 해주세요,5,2,23
1594,ARTIDe,기도,5,9,29
1593,누칼협,여친 기원,5,1,6
1592,닽Dot,으헤헤,5,1,16
1591,이병건회장,눈 오게 해주세요,5,1,4
1590,산타클로스,예쁜 여자친구 사귀해줘잉,5,5,24
1589,노량진도둑고양이,메리 크리스마스~~,5,8,32
1588,쌍절곤잘합니다,뾰로로로롱,5,3,27
1587,삐리빠리뽕,메리크리스마스,5,4,23
1586,발바닥,행복하고 싶어요,5,3,47
1585,이병건달,수능대박,5,1,17
1584,병건이의경쟁자,2일차인가?,5,2,12
1583,침착맨+,가족들과 맛있고 화목한 저녁식사,5,1,41
1582,Luffy,사랑해,5,2,9
1581,호주민,얍,5,11,41
1580,비밀일기,다라이톡 출시 대작전,5,1,11
1579,으중한김으중,침착맨 만나게 해주세요,5,5,19
1578,이말년침착맨이병건,메리크리스마스 ,5,9,51
1577,무승부로하지않을래,행복하자,5,32,39
1576,밥수저,건강하고 이쁜 애기 갖게 해주세요,5,1,31
1575,침하하Delta,2023년에 동차하게 해주세요,5,8,27
1574,대햇대햇,벌레들 다 없어져라,5,1,23
1573,Politecat,취업기원,5,12,32
1572,뇌절탐정이왕건,헛,5,14,51
1571,전자공학민수,전역,5,35,44
1570,4444,"해피 크리스마스, 가족건강 그리고 지혜가득 행복하게",5,1,4
1569,뭐햄시니,시니어 개발자가 되고싶어요,5,4,29
1568,멀쌔대쓰벤츠,모든 걱정 사라지게,5,10,29
1567,유리리,소원이 이루어지길,5,6,35
1566,지방자치근육,메리크리스마스,5,1,30
1565,새고픔,합격시켜줘잉,5,1,6
1564,교원대꼴뚜기,메리크리스마스~,5,1,31
1563,애기댕댕이,마음이 평화롭게 해주세요,5,2,18
1562,호꾸아이슨배님,🎄,5,3,11
1561,병건건,2023합격기원,5,4,42
1560,주호미,침하하,5,4,42
1559,흙흙흙,기분 좋은하루되길,5,1,5
1558,방귀대장,별일없이산다,5,1,31
1557,시노노메에나,소원!,5,1,18
1556,개밥먹는배찌,"로또1등 소원을 들어주는 돌이냐, 이뤄주는 돌이냐",5,1,23
1555,방순튀,부자되게해주세요,5,1,14
1554,완전즐겜유저,인생...,5,45,45
1553,야스왕야추킹,그 아이가 언제나 무사하길,5,12,51
1552,우와민,로또 당첨 !,5,1,9
1551,존잘맨이병건,로또 당첨 가보자,5,4,48
1550,솔의눈,내년대박,5,1,3
1549,라임향,로또당첨,5,1,20
1548,싱하형,돌아 내 소원 다 이루어줘,5,2,38
1547,치킹치퀸,로또 1등 기원 12일차,5,1,20
1546,슈퍼말랑코딱지,행복하게해주세요,5,1,3
1545,7성사이다,재수성공,5,1,35
1544,침착맨의애착대머리,대학,5,1,2
1543,Kantian,박사논문,5,5,41
1542,진한남자,월드피스,5,8,45
1541,침착맨장재미슴,델리스파이시 고백 불러주세요,5,3,48
1540,털마왕,D-91 전역아 와라~,5,1,23
1539,헤이멀룩일어나,공무원합격,5,1,17
1538,자이제시작이야,멜크,5,1,14
1537,선학동꿀주먹,돈,5,48,48
1536,김호이, ,5,21,38
1535,슈퍼마리오,벌크업,5,2,48
1534,침착나라통닭공주,건강하게 해주세요,5,2,15
1533,펌핑맨,메리크리스마스,5,1,26
1532,침착침,행복해져라 행복해져라,5,4,34
1531,쭈아가,행복,5,2,39
1530,내꿈은침수자지,지민이 소원 이루어지게 해주세요,5,2,16
1529,침사랑내곁에,침착맨 실물 영접하게 해주세요!,5,3,22
1528,종이장,말년의 첫사랑 아이폰 13 프로 케이스 재입고 소망,5,2,40
1527,댄져러스걸,메리 크리스마스 😻😻,5,2,30
1526,뀨뀨우,방금 생각한 소원이 이뤄지게 해주세요,5,1,1
1525,폴리야스,메리 크리스마스~~,5,1,5
1524,글쓰는시청자,행복한 연말 보내게 해주세용,5,21,49
1523,치무챠쿠걸,재수 성공,5,1,45
1522,집착맨,ㅇㅇ,5,8,51
1521,이상해씨해상,결국 기도하러 옴,5,3,30
1520,고블린로켓헬멧,소원 이뤄지게 해주세요,5,3,36
