number,nickname,wish,point,continuity,total
3111,침바바,부서이동 성공,5,1,1
3110,가르강튀아,6글자 이하의 소원을 무효로 해주세요~,5,2,12
3109,77r미,하수구제발,5,1,5
3108,아임리,일찍 일어나게 해주세요,5,1,15
3107,1호침투부침략자,제발,5,2,47
3106,침냥이애옹,계획한 걸 지키는 힘을 주시라요,5,1,18
3105,hotsae,잉글랜드 이겨라~~~,5,2,8
3104,주선이,돌아 건강해야 해~?,5,2,46
3103,외다리갈매기,하고싶은 일 잘 하게 해주세요,5,12,39
3102,57575757,아빠 잘 회복할 수 있게 해주세요,5,3,19
3101,빈지노의콧물,합격기원,5,1,8
3100,데스나이트,로또 1등 기원...,5,2,18
3099,나빌레라,박시시 한푼,5,1,7
3098,소콩팥기름,즉시 애굽민수 자치구역,5,2,2
3097,나이키,사랑,5,13,51
3096,신와사비,응급실 그만바빠라,5,1,5
3095,아리까리침착,유학성공,5,2,18
3094,굴러가는돌,3094등하게해주세요,5,1,19
3093,한국인학생,시험 잘 보게 해주세요,5,17,50
3092,위험한남자이흥건,실무 과제 끝내자~,5,4,9
3091,깅욱제,건강하자,5,1,1
3090,침아저씨,살이 아주그냥 좍좍 빠져부러,5,1,25
3089,침침해,무해 무탈,5,2,50
3088,강가강가,소원빌게 해주세요,5,4,9
3087,장기하,삼프터 성공 기원 1일차,5,5,43
3086,나는아름다운나비치과,피로 관리하기,5,3,42
3085,윤토리,대학교 붙여 주세요,5,2,21
3084,민수대소동,나에게 솔직할 수 있게 해주세요,5,1,5
3083,침구리구리,마라샹궈 먹고싶다,5,1,4
3082,게르만유미,억만장자!!,5,3,3
3081,시시시시시,무너지지 않게 해주세요,5,1,13
3080,닉네임변경육995,덜 외로웠음 좋겠어요,5,1,7
3079,이븜믐,학교 합격,5,1,1
3078,폭렬단신,모든 사람들의 소원이 이루어 지게 해주세요,5,7,23
3077,봄인가봄,연금복권1등2등동시당첨,5,2,5
3076,요지경속이다,제 친구들 다 잘되게 해주세요,5,1,7
3075,도토리수집가,행복,5,1,45
3074,대답은예스,과제가 저절로 되었으면 좋겠습니다,5,2,10
3073,모자란도토리,나잘되게 해주세요,5,1,8
3072,침티스트,연봉인상,5,2,7
3071,혼마구로,로또1등당첨기원2일차,5,1,3
