number,nickname,wish,point,continuity,total
3759,가새꺾어진,job 잡아보자~,5,5,28
3758,재넌지원금,올해의 인물 우원박,5,1,3
3757,메탈기어솔의눈,합격 입사 근력강화,5,37,48
3756,배인소,사랑,5,4,4
3755,이안니,ㅠㅠ,5,2,2
3754,힘쎈소다맨,울엄마 아프지 않고 행복하면 좋겠어요.,5,2,18
3753,지미 버틀러,휴늦을뻔,5,1,18
3752,동그라미인간,무조건 행복하기!,5,1,18
3751,황제이병건,자동이요~,5,2,2
3750,영공조GTA,자동기도,5,11,37
3749,진도리,건강건강,5,1,16
3748,참룡객,건강,5,1,49
3747,평냉이,제발 행복하게 해주세요 ,5,1,14
3746,성장발육,토플 목표점수 달성이오,5,1,3
3745,꽃미남가면이병건마스크,행복하게 해주세요,5,1,33
3744,구구냥,위장에 편-안 을 선사해주소서,5,1,14
3743,Unbrokenheart,면접준비 열심히 하자,5,1,9
3742,더블비얀코,긔읭,5,3,29
3741,침침ㅁ침,쌍수 잘 되게 해주세요,5,13,37
3740,아델리핑구,들숨에 행복을 날숨에 재물을,5,1,14
3739,eathiw,합격,5,1,1
3738,냥냥쩝쩝,강철멘탈을 갖게 해주세요,5,1,7
3737,비에우,다이어트 0일차,5,1,7
3736,유주오빠,유주가 건강하고 행복하게 지낼 수 있도록 해 주세요,5,23,37
3735,위험한자식이병건,이직 성공 기도,5,2,24
3734,배우박정민,세계평화,5,1,21
3733,채여링,침착맨 금연성공,5,1,19
3732,꾸이맨,행복해져라~ 행복해져라~,5,4,47
3731,qazwsx,내일부터 공부 계획대로 하기 제발...,5,1,1
3730,행복망상개구리,행복하고싶어요,5,2,3
3729,침하하즉시가입,내일도 평화로운 하루 되게 해주세요,5,1,44
3728,zzuhaha,중요한 것부터 챙길줄 알기,5,1,7
3727,침소리이즈마이라잎,새 직장은 모난 동료 없이 무던하게 지내게 해주세요,5,1,24
3726,닭갈비와하루를,특기 총무 되게 해주세요,5,1,2
3725,마하하,히힛,5,1,11
3724,규장각,할머니랑 삼촌이 오래오래 사셨으면 좋겠다,5,1,10
3723,아이러브병건,시험 잘보게 해주세요,5,4,13
3722,상남자이세화,침착만 이모티콘 출시,5,1,11
3721,침펄풍철단,^_____________^,5,49,51
3720,Love,원하는대로,5,1,7
3719,바다고양이,일확천금,5,8,43
3718,조휘밥,기말 잘보게 해주세요,5,2,2
3717,낙하하는새벽,화이팅,5,1,4
3716,먹황새,세계정복,5,53,53
3715,저젤리가진짜라묜,화이팅,5,16,44
3714,불홀언더컷,순산하길,5,2,13
3713,권하하,졸업하게 해주세요,5,1,29
3712,침착맨과피크닉,침착맨 팬미팅 빠른 시일 내로 열어주세요,5,1,7
3711,축구천재이왕건,소화잘되게해주세요,5,1,7
3710,강폭풍,공부 집중 잘하기,5,33,52
3709,나훈아,기말 잘보기,5,1,8
3708,침뚜뿌,좋아요,5,1,1
3707,펄펄눈이옵니다,다들 건강하세요,5,1,8
3706,어랍쇼,개근하게 해주세요,5,1,2
3705,병앤건,ㅇㅈㅅㄹ,5,1,14
3704,딸기인간,걔도 저 좋아하게 해주세요,5,1,1
3703,어이구선생님들,눈이 펑펑 내리게 해주세요,5,3,35
3702,Ansan,A+ 제발,5,1,24
3701,뇌만두콘,발표 잘하게 해주세여,5,3,14
3700,민지짱,일안하고 먹고 살 수 있게 해주세요,5,4,28
3699,고오스,일좀들어오게해줘잉,5,1,31
3698,건국대,최선을 다하는 하루가 되게해주세요. ,5,1,21
3697,기뮤기뮤,가족 모두 건강하길,5,1,15
3696,나윤성우아니다,행복하게해주세요,5,1,1
3695,리시텔,위인 생사당 건립기원,5,3,3
3694,마라샹꿔바로우,오늘은 일찍 잘 수 있기를🙏,5,1,24
3693,쭈삼불고기,목돈들어오게 해주세요,5,1,27
3692,짜장불사,뚀이잉이잉이요이오이오이옹잉잉잉,5,1,12
3691,쫀드기개구리,개구ㅡㄹ,5,1,9
3690,공명의함정,로또야 이사가게 도와줘,5,1,11
3689,주부타이,난안져,5,2,20
3688,BiGmacS2,행복.,5,13,32
3687,성남광주흉합체,남은 연말 잘 끝내게 해주시고 열심히 공부하겠습니다,5,1,7
3686,삼재야삼재,취업성공,5,1,32
3685,침기덕쿵더러러러,횽들아 체크남방이 똑딱이면 이상한가요?,5,1,5
3684,스마일봉투,취업성공,5,2,2
3683,수정고드름,기도 까먹었다,5,53,53
3682,이병건조대,대학 합격,5,9,15
3681,궤도눈에박정민수,사랑합니다,5,3,4
3680,거북이형님,예뻐지게 해주세요,5,1,36
3679,어글리덕,소원 안빌고갓더니,5,3,8
3678,달래아빠,시험관 성공,5,2,24
3677,선우왕녀,로또 1등,5,1,22
3676,DIVE,아이브 화이팅!!!,5,2,40
3675,알파메일,기도하는거 계속 까먹네,5,2,15
3674,할로윈,브라질이 우승했으면 좋겠어요,5,2,8
3673,배쪼미아,행복을 주세요,5,2,3
3672,인간좌약,자라나라머리머리,5,2,4
3671,민트침착맨,취뽀,5,1,32
3670,비비고만두,행복하게해주세요,5,1,4
3669,안냐옹,합격하게 해주세요,5,1,5
3668,밤하늘에퍼어얼,바쁘다바빠 현대사회 풀어지는날이 가급적 빨리 오게해주세,5,4,14
3667,위험한자식이세화,고과망했는데 내년에는 잘받게해주세요,5,2,11
3666,전삼큐,사랑,5,3,39
3665,로시난테,행복하게 해주세요,5,1,2
3664,맨날자부는사람,ㅂㄴㅇㄷ,5,1,20
3663,인자강,엑박 패드 잘 사용하게 해주세요,5,1,14
3662,이병건국대,토익 만점 받게 해주세요,5,1,5
3661,따봉냥이,느긋하게 살게 도와주세요,5,1,6
3660,침침하네,하하하,5,1,19
3659,스컹크오믈렛,제 살 밑에 분이 가져가게 해주세요,5,1,13
3658,00도발왜하냐고,방장 차단을 풀어주세요,5,1,5
3657,감자곽,백점만점,5,2,3
3656,잘자람,살 찌게 해주세요,5,1,12
3655,명동25세똥모아싸기장인,중고거래 바로잡히게 해주세요,5,3,8
3654,삼성회장이재용,지금보다 2000배 잘살기,5,1,3
3653,환준이,오늘이 며칠째지,5,1,29
3652,waytogo,살려주세요,5,1,1
3651,패트와매트,로또 1등 당첨되게 해줘잉,5,1,46
3650,법학민슈,변시합격하게해주세요.,5,1,12
3649,이번건,갈비 먹고싶어요,5,1,1
3648,긍정욱,행복하세요 *^^*,5,8,43
3647,침댕이,근육 키우기,5,1,41
3646,침착맨소래담,필기 잘 보게 해주세요,5,1,5
3645,유원잉,잘살게해주세요,5,2,5
3644,주커님이날보셨어,1,5,3,27
3643,박정민간인,부저 되게 해주세요~~,5,27,31
3642,리얼치즈와퍼,변비 해결 부탁,5,1,7
3641,김둥여,오늘은 더 바랄 게 없습니다,5,1,5
3640,LetsGiri,취직 그리고 건강,5,2,26
3639,하우스수박,비나이다비나이다~~ 아무것도 안하게해주세요~,5,1,6
3638,(※무리가아니었다?!),공무원 합격,5,1,15
3637,드래곤타이거,러브,5,1,19
3636,우리복집,아자아자화이팅,5,1,10
