등수,게시자,내용,점수,연속,총 기도일 수
2429등,침승상,편입 시켜줘잉,0점,3일째,총20일
2428등,꿈돌이,최종 합격 기원,0점,1일째,총9일
2427등,간단히병건만,토익850점,0점,10일째,총45일
2426등,김수현,건강,0점,1일째,총1일
2425등,돌아에몽,마무리 잘되기를,0점,2일째,총3일
2424등,BBaeKKi빼끼,빼끼,0점,26일째,총50일
2423등,돌맹이,임용 합격,0점,1일째,총2일
2422등,긱두라미,로또1등 ,0점,1일째,총1일
2421등,샬롯링링,점수 언제 줘요,0점,1일째,총16일
2420등,지드래곤,수시합격,0점,19일째,총29일
2419등,단박자,건강,0점,4일째,총43일
2418등,내꿈은우주에서지구볼궤도,잠 잘자게해주세요,0점,1일째,총4일
2417등,이병건강해돋이병건,예압,0점,2일째,총8일
2416등,정승원,애들 시험 잘보게 해주세요,0점,2일째,총4일
2415등,으헤헤,수능 점수 잘나오게 해주셈~,0점,1일째,총7일
2414등,탈퇴회원,진짜침착맨이되고싶어요,0점,5일째,총7일
2413등,SMILE,건강하자~,0점,1일째,총4일
2412등,병건쮸,사랑,0점,2일째,총44일
2411등,내꾸미쭈꾸미,온가족에게 평안이 깃들기를,0점,1일째,총1일
2410등,마마잃은중천공,제발베발소원다이뤄지게,0점,1일째,총17일
2409등,데네브,침착맨 영접 기원 3일차,0점,4일째,총4일
2408등,시발삼창,시벌시벌시벌!,0점,1일째,총6일
2407등,Kaleid,자유,0점,1일째,총2일
2406등,아서모건,이병건 레데리 하게 해주세요,0점,2일째,총27일
2405등,쿠쿠루쿠,이너피스를 위하여,0점,7일째,총8일
2404등,오세명,..,0점,1일째,총1일
2403등,왜안자요,우리 방장이랑 개청자들 모두 행복하게 해주세요!,0점,1일째,총18일
2402등,서여리,냠냠냠,0점,1일째,총2일
2401등,보약떡볶이,우리가족건강,0점,34일째,총47일
2400등,코끼리,오늘 기도 했나 안했나,0점,5일째,총38일
2399등,럭키맨의300비트,,0점,5일째,총27일
2398등,kkkkda,코로나야가라,0점,1일째,총4일
2397등,안산뿌끼먼마스터이병건,대한민국 가나전 이기게 해주세요!!,0점,1일째,총11일
2396등,야구왕이순철,끼얏호,0점,2일째,총46일
2395등,침히힛,잉잉,0점,1일째,총5일
2394등,조구찌,내 돌 어디갔어 로또1등 2스텍 날아감,0점,2일째,총13일
2393등,신지환,기말고사 잘 보게 해주세요,0점,1일째,총3일
2392등,마9간,돈 많이 벌게 해주세요,0점,42일째,총49일
2391등,언니네이발관,불로장생,0점,1일째,총4일
2390등,귤냠냠이,까먹었다,0점,3일째,총3일
2389등,침펄뿡,기도까먹을뻔,0점,1일째,총19일
2388등,하인배소남자,내일 여친 임용 잘 보게 해주세요! (내년은 나니까),0점,1일째,총1일
2387등,김아장,침하하야 아푸디마,0점,1일째,총23일
2386등,모르는개산책,오래오래살기,0점,3일째,총3일
2385등,감자탕,파지티브,0점,3일째,총43일
2384등,치코리타,내일 임용고시 잘보게 해주세요잉,0점,1일째,총1일
2383등,마이클콜리오네,내일 임용 공부한 결실을 맺게 해주세요!,0점,29일째,총31일
2382등,침소리찾아병건리,내일이 저에게 운 좋은 날이 되길 기도합니다,0점,1일째,총9일
2381등,꺼비두,cex,0점,1일째,총4일
2380등,이병건어물,피로가 사라지게 해주세요,0점,1일째,총6일
2379등,개방장,돌부처야 부탁해~,0점,10일째,총47일
2378등,근데누군간해야하잖아,자라나라 머리머리!!,0점,1일째,총16일
2377등,김동영동,로또맞게 해주세요,0점,1일째,총5일
2376등,김용갈,모두 아프지 말아요,0점,1일째,총27일
2375등,병짱2,23대구소방최합,0점,1일째,총2일
2374등,평냉이,내년에 1등하게해주세요,0점,1일째,총14일
2373등,허니콤,정보기기운용기능사 제발 합격하게해주세요,0점,1일째,총7일
2372등,즐기는자,침숭이 근두운인형 사줘잉,0점,1일째,총6일
2371등,투람투람,ㅊㅅ!,0점,4일째,총4일
2370등,한국교원대학교,내일 시험인데 적당히 풀 수 있었으면 좋겠습니다,0점,1일째,총1일
2369등,언제자지,행복하게 살고 싶어요,0점,2일째,총14일
2368등,악몽의융합체,우주 평화,0점,52일째,총52일
2367등,하남2인조,적게 일하고 많이 벌고 싶어요,0점,1일째,총18일
2366등,버터쿠키,학 업 기 원,0점,1일째,총14일
2365등,당근토끼,돈벼락,0점,1일째,총11일
2364등,김풍덩풍덩,오늘도 잊지 않고 와쓰요,0점,1일째,총4일
2363등,대왕쥐가오리,방장 건강해게 해주세요,0점,1일째,총6일
2362등,우원박사랑단,뱃살 사라지게 해주세요,0점,1일째,총1일
2361등,바바게,행복하게 해주세요! ,0점,2일째,총2일
2360등,내사랑침착맨,잘생기고 좋은 남자 만나게 해주세요,0점,1일째,총10일
2359등,침찬맨,아가가 건강하게 태어나게 해주세용,0점,2일째,총3일
2358등,우체국,돈마니버러욧ㅇ,0점,1일째,총3일
2357등,고나우맨이올시다,부자되게 해주세용,0점,2일째,총3일
2356등,구이남,침하하하,0점,1일째,총4일
2355등,시스교황,사 업 번 창,0점,1일째,총7일
2354등,펄꼬치,편입 성공,0점,5일째,총5일
2353등,모등거새신,침착맨 팬미팅 1열 기원,0점,25일째,총51일
2352등,이웃집저글링,https://heroesofthestorm.com,0점,1일째,총1일
2351등,장폭스,이강인 선발,0점,1일째,총1일
2350등,poembro,합격,0점,1일째,총1일
2349등,야앗쯔,강아지 별에선 안아프고 행복하길,0점,1일째,총1일
2348등,침좋은놈,규어어앙,0점,1일째,총8일
2347등,서한여름,이직 면접 잘되고 지금 회사에서 질척 거리지 않기를,0점,1일째,총1일
2346등,아오키지,아 배불러,0점,1일째,총7일
2345등,궤도조아,월드컵 우승 기원,0점,1일째,총8일
2344등,청보라,합격,0점,3일째,총3일
2343등,몽상가,코로나 쾌차,0점,1일째,총33일
2342등,후라이팬,연봉많이줘,0점,1일째,총14일
2341등,목감야생마,공뭔합격!!,0점,1일째,총3일
2340등,단군이좋군,아프지않았으면 좋겠어요,0점,16일째,총48일
2339등,침드렁,내년 5월까지 300만원 모으기,0점,6일째,총18일
2338등,손맛볶음밥,출근안하는 삶,0점,7일째,총38일
2337등,❤️️❤️️❤️️,뿌,0점,1일째,총11일
2336등,쓴맥주,내년에 유럽가게 해줘~~,0점,1일째,총2일
2335등,괭이집사,대학 무사졸업~~,0점,3일째,총3일
2334등,재린예수,재수 성공 스토리,0점,1일째,총1일
2333등,카카오,면접 우승,0점,1일째,총7일
2332등,진화아빠,코이코이뿌이뿌이,0점,1일째,총2일
2331등,연어팔,평화를 빕니다,0점,53일째,총53일
2330등,주호민병건풍기문란,소원 다 이뤄지게 해줘잉,0점,26일째,총47일
2329등,마구머거스,내년합격기원,0점,3일째,총3일
2328등,철면수심의차돌짬뽕,로또1등 해주세요,0점,1일째,총12일
2327등,이병이병거니우스,마킹 실수 안 했길 빌어요,0점,1일째,총4일
2326등,빡빡위키,합격 기원,0점,1일째,총2일
2325등,도리도리팽도리,뭘 기도해야 할지 정해졌으면 하는게 소원입니다,0점,1일째,총20일
2324등,공업적유튜버,위인사당에서도 소원빌게 해주세요,0점,1일째,총2일
2323등,파라오의흡족,행복하게 해주세요,0점,2일째,총2일
2322등,리자드,🙏🏻,0점,3일째,총9일
2321등,노민수노,사고싶은 후드티 재입고 되게 해주세요,0점,4일째,총34일
2320등,담하하,"우리가좍 몸 아픈곳 없이, 큰 욕심없이도 행복할 해줘잉",0점,1일째,총2일
2319등,침착한빠삐용,합격 기원,0점,30일째,총45일
2318등,wai11b,전산 오류로 남은 카드값 다 없어지게 해주세요,0점,1일째,총1일
2317등,봉구스박보검,엄니아부지 행복하게 해주세요,0점,2일째,총19일
2316등,자네는고양이어딘가,나무아멘,0점,1일째,총7일
2315등,195,무사히 대출금 갚게 해주세요. ,0점,2일째,총9일
2314등,맵찌리찌릿삑궷츢,나무아멘타불,0점,7일째,총20일
2313등,침래방,기도,0점,2일째,총7일
2312등,침하하,부모님 만수무강,0점,1일째,총17일
2311등,피도눈물도없는자식,화이팅,0점,52일째,총52일
2310등,이병건치,만수무강,0점,1일째,총11일
2309등,뚜벅초,뚜벅뚜벅,0점,2일째,총38일
2308등,0w1,로또 당첨,0점,1일째,총3일
2307등,침착한펄,퇴근마려워요,0점,13일째,총45일
2306등,Dicer,잠 잘오게 해즈세여,0점,1일째,총1일
2305등,Yougotagun,연봉 2억 넘게 해주세요,0점,1일째,총1일
2304등,무ㅡ한ㅡ궤ㅡ도,로또1등,0점,1일째,총13일
2303등,주펄대작전,로또 당첨 비나이다,0점,1일째,총5일
2302등,개발민수,하는일 잘되게 해주세요,0점,1일째,총1일
2301등,스따벅스,울 남편 건강하게 해주세용,0점,1일째,총11일
2300등,언럭키삑궷츢,🙏생각한 대로만 되게 해주세용🙏,0점,53일째,총53일
2299등,킹크록,돌이 바꼈따? 다시는 창피 당하는일 없게해주라~,0점,5일째,총43일
2298등,진도리,행복하게 합시다,0점,1일째,총16일
2297등,쭈닝잉,성균관대 전자전기공학과 23학번 제에방,0점,1일째,총1일
2296등,밀라노침순이,모두 건강하시고 행복하시길 ,0점,1일째,총7일
2295등,춘삼맘,춘삼 오래오래 건강하게 해주세용~,0점,1일째,총1일
2294등,melanyism,건강하게 해주세요,0점,3일째,총3일
2293등,일론머스크,화성 갈끄니깐~~,0점,1일째,총5일
2292등,랜덤닉네임,시험 자롭게,0점,1일째,총1일
2291등,관우석,로또 되게 해주세용,0점,1일째,총3일
2290등,용건만간단히,코스피 상승기원!!,0점,1일째,총9일
2289등,용기의물약,가나전 이기게 해주세요,0점,1일째,총11일
2288등,이쁜둥이야,건강하자,0점,1일째,총8일
2287등,불꽃소방,시험 합격하게 해주세요,0점,17일째,총43일
2286등,피코7,치킨한마리 다먹게해주세요,0점,5일째,총43일
2285등,마다라메잇카쿠,연애하면 좋을거같아요,0점,1일째,총6일
2284등,지금이니,재밌는 사람이 되게 해주세요!,0점,1일째,총5일
2283등,힐토야,대신출근해주는기계만들어주세요,0점,1일째,총27일
2282등,마고구,침하하~,0점,1일째,총13일
2281등,k6pajs,부자되게 해주세요,0점,1일째,총1일
2280등,파울리의베타원리,내일 멋진 골 넣게 해주세요,0점,1일째,총2일
2279등,너침착당한거야,만수무강하게 해주소서,0점,1일째,총21일
2278등,이빼뱀,정신차리게해주세요,0점,1일째,총5일
2277등,너구쭈들렸어,취직기원,0점,1일째,총5일
2276등,벨코즈초무침,인턴 합격하게 해주세요,0점,2일째,총11일
2275등,일곱빛미래,다음주도 이번주 같이 하지만 조금더 발전된 나의 모습,0점,5일째,총24일
2274등,띵회루,행복하게 해주세요,0점,2일째,총9일
2273등,침빼미,연락이 왔으면 해요,0점,1일째,총19일
2272등,한국인특,행복하자,0점,1일째,총7일
2271등,원피스개혁안,내년엔 꼭 원하는 곳 원하는 직무로 취직하게 해주세요,0점,2일째,총34일
2270등,복실펀치,공부 집중할 수 있게 해주세요,0점,1일째,총8일
2269등,고양이캔따개,아무런 법적 정치적 윤리적 논란 없는 50억을 주세요.,0점,3일째,총27일
2268등,댄저러스맨이병건,시험 찍었는데 잘 찍었길 바라요,0점,1일째,총24일
2267등,음악다방,매일 시간이 나게 해주세요,0점,1일째,총26일
2266등,침냥이캬오,건강하쟈이거야,0점,1일째,총1일
2265등,모켈레음베음베,3333333333,0점,2일째,총25일
2264등,패키징,건강건강!,0점,1일째,총12일
2263등,페더스,면접 합격하게 해주세요,0점,26일째,총31일
2262등,병건이의대모험,무사졸업기원 3일차,0점,1일째,총5일
2261등,내성임,에스더의 기운 먹게해주세요 97돌 뜨게 해주세여 ,0점,2일째,총4일
2260등,나관중,3일,0점,1일째,총7일
2259등,코판당,ㅊㅊ,0점,2일째,총18일
2258등,하료초,3dlf,0점,1일째,총26일
2257등,재키와이,제발 합격시켜주세요,0점,4일째,총5일
2256등,침정민,내일로또1등내꺼,0점,1일째,총42일
2255등,모든팀의팀장김태완,흐음 오늘은 빌 소원이 없는걸~,0점,1일째,총24일
2254등,주꾸미,ㅎㅇㅈㄱㅁㅇㅁㅎ,0점,1일째,총6일
2253등,침세기1장,풍형 태초뽑게해주세요,0점,1일째,총1일
2252등,갓초아퀸,합격,0점,14일째,총14일
2251등,머가리우스,팀플 발표안걸리게해주세요,0점,1일째,총1일
2250등,김풍전무,태초뽑게 해주세요,0점,1일째,총1일
2249등,더블쿼터파운더치즈버거,최종면접까지 합격하게 해주세요,0점,52일째,총52일
2248등,희망맨,로또 1등 되게 해주세요!,0점,5일째,총5일
2247등,잰말놀이편이제일어려워,어려운 일을 잘 해낼 수 있게 해주세요,0점,1일째,총11일
2246등,수소강,놀고 먹고 살게 해주게요,0점,1일째,총29일
2245등,만두콘,우리 돌프로 식사는 잡쉈어?,0점,1일째,총25일
2244등,두껍스두컵쓰,서7 최합하게 해주세요,0점,1일째,총1일
2243등,오이싫어요,행복하자,0점,1일째,총7일
2242등,말씀중에죄송합니다,로또/다이어트/건강,0점,1일째,총3일
2241등,아냐나화안났어,이기적이게 마음 편히 주말이 지나가길 빕니다.,0점,1일째,총1일
2240등,침하하하하하하하하하하하하,공부,0점,1일째,총2일
2239등,안경잡이,로또 당첨🙏,0점,2일째,총28일
2238등,옾월량,로또 1등 당첨 기원,0점,2일째,총43일
2237등,침착잡맨,돈주세요,0점,1일째,총2일
2236등,dongk,체크남방이 똑딱이면 이상한가요?,0점,1일째,총1일
2235등,살구언니잖슴,건강하게 해주세유,0점,1일째,총4일
2234등,누룽지, 캬옹,0점,1일째,총1일
2233등,이병건담,행복하고 건강하기,0점,1일째,총2일
2232등,갸갸라,호잇,0점,1일째,총4일
2231등,김밥에김이없어,건강,0점,1일째,총7일
2230등,냥이냥이물고기,취업하게해주시져?,0점,3일째,총34일
2229등,김풍주펄침착맨letsgo,졸업시켜주세요,0점,1일째,총1일
2228등,코북이,광현 자기랑 결혼하게 해주세요,0점,1일째,총2일
2227등,곤약젤리제조업자,도와주세요,0점,1일째,총1일
2226등,권똘칠,수석졸업 시켜주세요,0점,1일째,총13일
2225등,카카나아,침하하,0점,8일째,총8일
2224등,뺘나나우유,침하하 재밌게 해주세요,0점,2일째,총23일
2223등,명검도도가마루,살 잘빠지게 해주세요,0점,2일째,총2일
2222등,고라파덕이야,이직면접합격하게 해주세요,0점,1일째,총1일
2221등,토마토맛토마토,내일부터 열심히 살게해주세요,0점,1일째,총5일
2220등,구리구리,근손실을 멈춰주세요 ,0점,13일째,총43일
2219등,장원영,근심걱정 없애주세요,0점,1일째,총3일
2218등,침하하맨,OooOOooOoOooOOoO,0점,2일째,총4일
2217등,보리수,로또 당첨되게해주세요,0점,1일째,총8일
2216등,치료치료치료,이번주 로또 1등 제가 당첨되게 해주세요,0점,1일째,총6일
2215등,아카리엘,오,0점,1일째,총3일
2214등,침착맨,원래 게 낫겠다,0점,2일째,총9일
2213등,방구석동탁,나이야가라 폭포다,0점,1일째,총18일
2212등,복사붙여넣기,회사 폭파당했으면..,0점,2일째,총35일
2211등,오구오구거니,꿀잠자기,0점,18일째,총40일
2210등,침댕이,왓 돌이 바뀌었다,0점,1일째,총41일
2209등,십이병건,잘되게 해줘잉,0점,4일째,총8일
2208등,결국이기는사마의,카피카피룸룸카피카피룸룸,0점,1일째,총4일
2207등,와인삼겹살,옆 슈퍼 망하게 해주세요,0점,1일째,총25일
2206등,KMJ,하잇,0점,3일째,총5일
2205등,깨꾹쓰,행복하게 해주세용,0점,1일째,총2일
2204등,이지아,고려대 23학번❤️ = me,0점,1일째,총4일
2203등,솜소민,건강하게해주세요,0점,2일째,총40일
2202등,침포리아,로또1등 당첨!,0점,1일째,총23일
2201등,풍윌주인한량,로또당첨,0점,1일째,총2일
2200등,이병건강하시오,침착맨이 100년동안 방송하게 해 주세요,0점,3일째,총17일
2199등,침착하세요,모든 일 잘 되게 해주세요,0점,1일째,총7일
2198등,즈라쟈나이카츠라다,로또 당첨되게 해주세오,0점,1일째,총1일
2197등,싱그리벙그리,침하하,0점,1일째,총34일
2196등,침우하하,헉스 두근두근,0점,1일째,총13일
2195등,매일매일기다리는,한화우승,0점,1일째,총17일
2194등,무앵새,크아악,0점,1일째,총4일
2193등,딸기후라이드,오늘이...며칠...째더라?,0점,1일째,총15일
2192등,침펄하,다들 행복하게 해주세요,0점,3일째,총5일
2191등,입술을깨물됴,ㅎㅇ,0점,1일째,총1일
2190등,계란후라이이,부탁해,0점,1일째,총5일
2189등,찹쌀떡햄찌,오늘 밤 꿈에 잘생긴 남자 나오게 해주세요♡,0점,2일째,총9일
2188등,주먹왕랄부,사랑은 우정을 대신할 수 없어,0점,51일째,총51일
2187등,하하하,머리가 덜 빠지게 해주세요,0점,1일째,총11일
2186등,침버거버거,돈 많이 벌게 해주세요~!,0점,5일째,총35일
2185등,저는님을돕기위해온사람입니,공부 열심히 하게 해주세요,0점,1일째,총3일
2184등,부대룡,健康幸福 ^^,0점,1일째,총14일
2183등,2460543123,침착맨이 게임 방송 많이 하게 해주세요,0점,2일째,총7일
2182등,꼬부기,시험합격하게 해주세요 D-19,0점,1일째,총5일
2181등,레전병거뉴스,졸시 합격 빕니다!,0점,4일째,총6일
2180등,이병건국대학교,안아프게 해주세요~,0점,1일째,총14일
2179등,옹골찬만두콘,^^7,0점,53일째,총53일
2178등,옥냥이,ㅎㅎㅎㅎ,0점,1일째,총2일
2177등,HAERIN,2023 사업 잘 풀리게 해주세요.,0점,53일째,총53일
2176등,침착하자,부자되게 해주세요,0점,1일째,총3일
2175등,시스프리,내 이름은 몽키 D. 루피. 해적왕이 될 남자다.,0점,8일째,총8일
2174등,김수호천사,장사 잘되게 해줘잉,0점,1일째,총14일
2173등,새타령부인사잘해,합 격,0점,1일째,총12일
2172등,예예맨,대학 붙게 해주세요,0점,1일째,총16일
2171등,옾옾빤강남스타일,회사 붙게해줘 ,0점,1일째,총21일
2170등,뮤지컬,자라나라,0점,1일째,총12일
2169등,몽지나라,합 격!,0점,1일째,총3일
2168등,장세평과소쌍,인물열전 신작 나오게해주세요,0점,1일째,총1일
2167등,독일유머,여행 무사히 끝나게해주세요,0점,1일째,총1일
2166등,침챱챱챱맨,부자되게 해주세요,0점,4일째,총16일
2165등,강쥐군단,침착맨 앞으로 50년만 더 방송해줘잉,0점,1일째,총7일
2164등,책상은책상이다,합 격 기 원,0점,4일째,총49일
2163등,참haha,웃기,0점,1일째,총1일
2162등,태완씨족차맞고쓰러진침착맨,운동 열심히,0점,1일째,총28일
2161등,오맹달,건강,0점,1일째,총3일
2160등,참작맨,침투부 편집자 되고싶다,0점,1일째,총1일
2159등,침착우먼,삭토 현장 많아져라,0점,1일째,총19일
2158등,덕선이,일확천금,0점,1일째,총4일
2157등,뿌슝빠슝,건강하기,0점,1일째,총46일
2156등,서진아빠,우리 서진이 건강하고 행복하게 해주세요!,0점,11일째,총46일
2155등,SANDBOX,방장 번아웃 탈출 기원 3일차,0점,1일째,총12일
2154등,댓글요정,다이어트 뿌셔,0점,1일째,총14일
2153등,공포를이겨내,컷+10 합격,0점,3일째,총42일
2152등,땅요빙,오늘도 여친이랑 함께하게해줘서 감사합니다,0점,1일째,총16일
2151등,병거니우스,로또1등,0점,1일째,총2일
2150등,오늘도즐거운날입니다,제가잘되게해주세요그래야방장을볼수있음,0점,2일째,총32일
2149등,반삭비니맨,무병단수,0점,1일째,총17일
2148등,러럴러럴러,합격,0점,1일째,총3일
2147등,다알아박사님,대한민국 1등커뮤니티 침하하 기원,0점,1일째,총10일
2146등,먹방의황제는이왕건이오,쾌변하게 해주세요,0점,1일째,총15일
2145등,Hibyeday,행복하세요,0점,30일째,총47일
2144등,가지가내밥,완벽한 연인,0점,53일째,총53일
2143등,나일반,행복해지게해주세요,0점,1일째,총6일
2142등,Kantian, ,0점,4일째,총40일
2141등,메이플실업,천통,0점,1일째,총19일
2140등,고앵이두마리,기도 막히지 말자,0점,1일째,총1일
2139등,복숭아,우리 가족 건강하자~,0점,1일째,총1일
2138등,닭발패스트볼,전직성공기원,0점,34일째,총34일
2137등,침낭침대,키 180되게 해주세요,0점,1일째,총1일
2136등,스트립펄,세계 정복,0점,4일째,총8일
2135등,샤빠뚜비루밥,내일 임고 잘보게해주세요,0점,14일째,총27일
2134등,목방화,안아프게해주세요,0점,8일째,총44일
2133등,통조림공장장,임용합격 만사형통!,0점,1일째,총7일
2132등,강아지는멍멍멍,평안,0점,1일째,총19일
2131등,너굴뚜이,컴활붙어랑,0점,1일째,총1일
2130등,배하하,백수탈출,0점,7일째,총34일
2129등,경기도,월요일안오게해주세요,0점,2일째,총5일
2128등,뽀얀곰,불금!,0점,2일째,총2일
2127등,훌라후프맨,오늘저녁뭐먹지,0점,2일째,총2일
2126등,폭소침하하,첫출근 화이팅!,0점,1일째,총14일
2125등,단단한어린이,침착맨 만나게 해주세요,0점,1일째,총13일
2124등,도유누아부지,설사 그만하고 시퍼요,0점,1일째,총1일
2123등,병건스냅,옾까페 시즌2,0점,14일째,총29일
2122등,이병거니5,크리스마스에 그 분과 있게 해줘잉,0점,1일째,총1일
2121등,침항해시대,침착맨 대항해시대 다시 하게 해주세요,0점,1일째,총1일
2120등,아스날,우승하게 해주세요,0점,1일째,총5일
2119등,아기이병건,행복만가득,0점,1일째,총3일
2118등,밥부조아,배도라지 삼촌들 건강하게 오래오래 방송해주세요,0점,1일째,총1일
2117등,kpxla6,빨리인사발령나서탈출하게해주세요,0점,3일째,총44일
2116등,Young,두통아사라져,0점,1일째,총5일
2115등,카피바라,알바 안바쁘게해주세요,0점,1일째,총7일
2114등,3pcdtv,친구,0점,2일째,총2일
2113등,침냥이의보은,60기 합격하기!! ,0점,1일째,총5일
2112등,김지충,퇴사,0점,1일째,총12일
2111등,미운둥이쁜둥이,대학 1지망 붙여줘잉 ㅠ,0점,12일째,총20일
2110등,12콤,"부자되게 해주세오,,",0점,1일째,총9일
2109등,응애맨,침하하,0점,1일째,총5일
2108등,바삭바삭,로또1등되게해주세요오,0점,1일째,총22일
2107등,초록매실,CPA 합격하게해주세요,0점,39일째,총46일
2106등,민첩한하루,건강,0점,1일째,총8일
2105등,쏘영공듀님세젤귀,"초보운전자인데 사고 안나게 해주고, 이직 잘하게 해주세",0점,1일째,총2일
2104등,가평휴게소칼든강도,우리 강아지들 안아프고 오래오래 살아라,0점,1일째,총2일
2103등,돼지뇨속,합격기원,0점,1일째,총2일
2102등,ilililiiilili,합격하게해주세요,0점,1일째,총2일
2101등,그립읍니다,세계평화,0점,1일째,총9일
2100등,서브웨이쿠키,세계 평화,0점,1일째,총4일
2099등,김호민,밥 같이먹을 친구 생기게 해주세요,0점,1일째,총7일
2098등,내꿈은침수자,cpa합격기원,0점,1일째,총1일
2097등,침착하지않은우먼,야식안묵게해주세여,0점,1일째,총10일
2096등,침하요,야추떼라,0점,1일째,총20일
2095등,침착맨 원본 박물관,열정 열정 열정,0점,2일째,총3일
2094등,침괄량이,로또 1등 제발 ㅠㅠ,0점,1일째,총12일
2093등,주호민지,운수대통,0점,3일째,총8일
2092등,Ajsn,ㅊㅊ,0점,13일째,총48일
2091등,델리알리,하윙,0점,1일째,총2일
2090등,왕병건,인턴 연장 그리고 소개팅 좋은 결말 기원합니다,0점,1일째,총11일
2089등,침착맨홀뚜껑,횐님들 사랑해요,0점,1일째,총5일
2088등,코뿔소,침하하,0점,1일째,총4일
2087등,옴서감서,침착맨 우연히 보게 해주세요,0점,1일째,총2일
2086등,코딩민수, ,0점,1일째,총4일
2085등,침착맨까와이,뿌우,0점,1일째,총6일
2084등,짐짝맨원펀데이,로또 2등 기원,0점,2일째,총3일
2083등,달푸딩,안아푸게 해주세요,0점,1일째,총1일
2082등,중인배승급심사위원,주말동안 회사 연락 안오게해주세여,0점,1일째,총1일
2081등,encchx,잘 되게 해주세요,0점,1일째,총1일
2080등,ㅈㅅㅇ,부자 되게 해주세요,0점,2일째,총2일
2079등,우무문어,행복해지게 해주세요,0점,1일째,총27일
2078등,구마코기,굿,0점,1일째,총1일
2077등,이상해씨,모두들 원하는거 다 이루세요,0점,6일째,총35일
2076등,배철수,적당한때 로또1등,0점,1일째,총1일
2075등,간하하,아이유 만나게 해주세요,0점,1일째,총1일
2074등,모두의마블스냅,방장 영접 3트,0점,7일째,총49일
2073등,가지애호가,오늘의 한줄평: 여요로움에도 시간을 내보자.,0점,2일째,총4일
2072등,성열호,하루에 만원씩 저금함,0점,1일째,총1일
2071등,섹시가이매직박,로또당첨,0점,19일째,총36일
2070등,김먹참,어저아자 화이팅,0점,1일째,총8일
2069등,너굴맨,취업 가보자,0점,3일째,총3일
2068등,릴착맨,대기인원 빨리 빠지게 해주세요,0점,3일째,총11일
2067등,설모군,시 험 합 격,0점,3일째,총3일
2066등,0o0,주말 하루 늘려주세요,0점,3일째,총3일
2065등,내열유리,운동합시다 ^^b,0점,7일째,총27일
2064등,두둥실,행복하게 해주세요,0점,1일째,총8일
2063등,어른왕자,🙏🙏,0점,1일째,총15일
2062등,WatchThis,돈벼락,0점,3일째,총13일
2061등,나는책벌레이자영화광이오,운동 매일 하기 기원 1일차!!,0점,1일째,총2일
2060등,이병건국대,합격하게 해주세요!,0점,1일째,총5일
2059등,도망쳐,칼퇴,0점,1일째,총1일
2058등,쭈호민트,젤삐띠 합격하게 해주세요,0점,1일째,총2일
2057등,이상득,오늘 하루도 행복하게 가보자고,0점,1일째,총12일
2056등,침착해,돈 많이 벌게 해주세요,0점,46일째,총52일
2055등,덴버껌,모기야 가라~,0점,1일째,총25일
2054등,수잔우끼끼,로또,0점,1일째,총1일
2053등,동탉천사,부자,0점,2일째,총6일
2052등,자두맛황태국,합격시켜줘잉,0점,1일째,총3일
2051등,쟘와요,지원한 곳 다 합격하게 해주세요,0점,1일째,총2일
2050등,싸증나,누가 나 대신 고양이 똥 치눠 줬으면,0점,1일째,총1일
