number,nickname,wish,point,continuity,total
2023,뀨뀨뀯,면접 잘 보게해주세용,5,1,1
2022,나완전알았어,건강기원,5,21,61
2021,깔라만시빠라뿔라,풍성풍성77,5,1,36
2020,딸기맛도토리,김소미 아무일 없이 생각대로 돌아오기,5,1,7
2019,꿈돌이,여친 생기게 해주세요🙏,5,1,9
2018,acccid,성공하게 해주세요🙏,5,2,2
2017,제로콜라,돈내놔,5,1,8
2016,댄져러스독감자,외할아버지 하늘에서 편안하고 행복하게 지내게 해주세요,5,2,13
2015,zangc,더 많은 돈과 안정감 화목 건강,5,2,12
2014,병건스냅,아차차,5,1,30
2013,침터벨트,일본어 잘하게 해줘잉,5,1,2
2012,푸픈별,"돈많이벌게해줘,,,",5,1,3
2011,얼라리요,돈 많이 생기게 해줘잉,5,1,3
2010,롯데우승,롯데우승,5,67,67
2009,영공조GTA,자동기도,5,3,46
2008,주선이,침렉스 나의 것,5,1,50
2007,선학동꿀주먹,돈,5,61,61
2006,뽀로리우스,쏘영아 행복해,5,1,6
2005,cpask맨,세리 변시 패스🙏,5,2,7
2004,Hyuking,부자가 되게 해주세요.,5,1,2
2003,침용이,오늘도 무사히,5,1,6
2002,김똥꼬,군대가기 싫다,5,25,54
2001,마하하,오에카키(그림낙서) 개설해주세요,5,3,20
2000,침댕이,다시 시작하는 마음으로,5,1,41
1999,왕만두2,연금복권 1등 되게 해주세요.,5,1,46
1998,침하핰,무탈,5,1,38
1997,몽쉘통통의야옹이,오늘도 제가 하루를 열심히 살 수 있도록 해주세요오옹~,5,1,6
1996,소소한마지막,행복한 삶이 되기를,5,1,19
1995,시스토,꿀잠,5,1,32
1994,간편쟁이,불로소득,5,1,56
1993,방송일정차단,ㅊㅊ,5,1,4
1992,마초맨,대학 합격,5,1,1
1991,비얀코,모두건강하세요,5,2,24
1990,침소리이즈마이라잎,이사람이랑 절친될 정도로 친해지게 해주세요 ,5,1,24
1989,히누히트,공부하기,5,17,41
1988,우원박외치는약대생,좀 편하게 살고 싶어요 ,5,13,29
1987,서진아빠,우리 서진이 건강하고 모두 행복하게 해주세요,5,2,58
1986,GlieonSim,로또1등기원,5,2,49
1985,서유기,나 스스로를 지킬 수 있는 삶을 살고싶어요.,5,2,47
1984,김민세,사랑합시다,5,2,33
1983,청규울,건강하자 !,5,3,43
1982,연애하고싶어,행복. 고통. 책임. 겁.,5,1,57
1981,잠실차돌녀,돈행복건강사랑,5,45,55
1980,JISEOP,부자,5,11,48
1979,라따구리,🙏🏻,5,19,52
1978,채소할때채,이루어져라,5,1,2
1977,아죠시,살빼고싶어잉,5,1,13
1976,Saturday,로또 1등 당첨되게 해주세요!,5,1,29
1975,고점돌파,모두 건강하게 해주세요~,5,1,10
1974,유리리,행복하고싶다,5,1,39
1973,이왕건병건,여자친구 생기게 해줘잉 ,5,1,54
1972,이주원친구,올해 기운이 좋다,5,4,42
1971,병에걸린시체,올해는 평균 15는 하자 ㅠ,5,1,4
1970,쐬고기면,정규직 전환,5,2,55
1969,침침맨착착맨,뭐든 원하는대로 되게해주세요,5,8,19
1968,송무용,제 뜻을 찾게 해주세요.,5,6,28
1967,방귀대장,취업과 여자친구,5,14,44
1966,이세화,우리아가 행복하게 해주세요!!,5,20,55
1965,샴푸한소카와이소,아기천사가 오길 기원합니다,5,20,61
1964,BBaeKKi빼끼,빼끼,5,39,63
1963,쌍촌동물개,올해는 후회없이 열심히 하기!,5,1,7
1962,춤추는알파카,행복해져라 행복해져라,5,1,3
1961,깨꿀ㄹ,건강하고싶습니다,5,1,1
1960,침주착펄맨,금요일 언제와,5,1,34
1959,두리산,하는 일들 잘 되게 해주세요.,5,1,38
1958,누룽지콘,기침 빨리 나았으면,5,2,61
1957,이왕이면이왕건,모레도 회사 별일없이 무사히 퇴근할 수 있게 해주세요,5,1,2
1956,죠리퐁,취업하게 해주세요,5,3,34
1955,김두식tv,옴마니반메훔,5,1,1
1954,냥청자,애인생기기,5,1,1
1953,주호민병건풍기문란,,5,40,61
1952,혈색소침착증,긱사 탈출 ㅋㅋ,5,9,33
1951,데레렝,이또한 지나가리.. 노가리... 미춌따리...,5,1,3
1950,단세포,사랑해,5,3,42
1949,알파벳,여자친구생기게해주세요,5,2,31
1948,투실버윈,시나브로,5,3,47
1947,삐깨삐갯삐캐츄,살이나 빼줘,5,1,19
1946,침착해상대는리병건,오랜만에 기도 올립니다.,5,1,2
1945,킹냥이,행복을주세요,5,59,65
1944,KIN,취업하게 해주세요,5,66,66
1943,뉴침착맨,행복과 건강,5,30,60
1942,침통령입니다,ㅎㅇㅌ,5,2,48
1941,gjbpm7,건강,5,1,3
1940,GunAnt,올해도 전시 많이 할 수 있게 해주세요,5,1,42
1939,게시판,시바 연속 끊긴 거 너무 열받아요,5,4,63
1938,알머리박치기,무탈한 하루,5,2,27
1937,침착한,와! 기도!,5,1,54
1936,크리링클러,공부 잘되게 해주세여,5,1,1
1935,다이아몬드,로또 당첨되게 해주세요,5,1,3
1934,스벨룸,건강 행복 사랑,5,1,2
1933,다니엘의사,여자친구 생기게 해 주세요,5,27,39
1932,전산관리센터,해줘잉~,5,1,12
1931,매울신,침하하하,5,1,17
1930,댓글요정,스팀오류해결,5,1,14
1929,슈뢰딩거의고양이,은하94화이팅,5,1,5
1928,짐작맨,총장 면접 합격 기원,5,1,10
1927,그냥민,잠잘자기,5,1,22
1926,침펄기풍포에버,백수만들어주세요,5,1,1
1925,배옥자,2023년 대박납시당,5,1,42
1924,빈집털털이,감사하다,5,1,14
1923,이병건왜저래,성적향상,5,1,2
1922,레몬사탕,주식 떡상,5,1,5
1921,주호맥스,로또 1등 되게해주세요,5,2,2
1920,나무영,대학 합격하게해주세요,5,1,2
1919,불만맨,프랭크 오션 앨범 기원,5,3,58
1918,김펩시,화이팅!,5,3,26
1917,임쿼카,입시 합격해서 내년 행복한 유학생활 비나이다 비나이다.,5,2,39
1916,이중호,노력한만큼 결과를!,5,2,22
1915,eyeischimchim,합격하게해주세요,5,2,6
1914,레몬식초,성실할 수 있게 해주세요.,5,6,50
1913,Seorae,D-1 지난 6일 열심히 했다,5,3,53
1912,카우우,잘 살고싶어요 ,5,4,12
1911,침착하게삽시다,인생 잘 날로 먹게 해주세요 그냥 그냥 그냥 네,5,1,12
1910,장두러,이직성공,5,2,31
1909,봉합전문의,계속 선물로 수익만 볼수있게해주세요,5,2,51
1908,채린이가차린챌린저,내 셋째 동생 대상포진 낫게 해주세요,5,1,30
1907,장기하,좋은 인연 만나고 싶어요!,5,1,46
1906,삐깟츄,이 행복이 영원히..,5,1,21
1905,낭만맨,돌멩이,5,19,37
1904,알프레도,여자친구 생기게 해주세요..,5,1,1
1903,이병건빵스프,아프지말기,5,1,28
1902,침하하레전드회원,취업하게 해주세요...,5,5,20
1901,mauve,세계평화,5,7,58
1900,안침착걸,윅집 밤에 피아노좀 그만치거나 이사가세요 제발,5,10,56
1899,애기댕댕이,근육량이 많아지게 해주세요,5,1,19
1898,풍풍풍,기도하는~,5,3,16
1897,고오앙,"하는 일, 연애, 가족 평안 모두 잘 되게 해주세요.",5,21,43
1896,해일림,건강기원,5,1,40
1895,내가이세계의요리사라니,취뽀,5,1,5
1894,털보와진주그리고안경,로또1등되서 고양이 키우고싶다.,5,12,32
1893,인천유나이티드,흔들리지 않기를,5,6,6
1892,종족의배신자,약속을 잘 지키자,5,2,23
1891,킹크록,무사평안,5,3,47
1890,쇼팽바구니,연락오게해주세요,5,1,12
1889,먹방의왕자는침착맨,공부하자ㅏ,5,1,45
1888,서울시털보,의지,5,9,54
1887,DOHE,행복,5,1,23
1886,그부리룸,다리 회복 잘 되게 해주세요.,5,1,13
1885,침공어찌하여목만오셨소,.,5,39,52
1884,얼첩이다,행복하게 해주세요,5,63,65
1883,건축맨,피곤아 가라,5,1,30
1882,병거니우스시,돌돌님 로또 1등 도와주십셔,5,1,1
1881,침숙이,우리가족 만수무강 사업대박 로또일등 레쓰고,5,1,13
1880,야구왕이순철,끼요옷,5,2,46
1879,투민러브,우리 흰둥이 입시성공하게 해주세용,5,26,53
1878,박시달,다들 건강하게 살게 해주세요,5,4,19
1877,악몽의융합체,ㅎㅇㅌㅎㅇㅌ,5,1,58
1876,57575757,아빠 잘 회복할 수 있게 해주세요,5,7,26
1875,종이장,말,5,2,40
1874,대인국첩자소인배,연애성공기원,5,1,12
1873,류이크,로또! 가보자구! ,5,8,29
1872,섹시가이,기모으기,5,22,54
1871,낭심든든조거팬츠,합격이용,5,7,50
1870,침날편,화이팅,5,1,1
1869,낙성대가낯설대,같이가자,5,1,9
1868,머큐리,행쇼,5,1,3
1867,아나나비야,편안함에 이르게,5,1,15
1866,인생은걸어다니는그림자,갓생살자,5,1,1
1865,배호돈나룸마,배위인 생사당 기원,5,5,23
1864,히위곰,행복하자,5,1,3
1863,DIZZY,다들 행복합시다 ,5,12,58
1862,메차쿠차,살빠지게 해줘잉,5,1,3
1861,이병건,행복하고건강하자,5,1,16
1860,무적무적열매,연금복권1등당첨 로또1등당첨 기원,5,1,58
1859,침냥이애옹,새해 대박,5,1,19
1858,검은뱀,로또 1등,5,5,46
1857,엥조엥,여친 생기게 해줘잉,5,5,47
1856,피넛츠,침착맨이 건강하게 해주세요,5,1,10
1855,대영입니다,사랑니 아프다,5,2,2
1854,닉네임변경봉산4262,섹스,5,2,2
1853,킹노이,귀엽네,5,1,2
1852,명륜동시정잡배,나한테 맛있는 거 해달라고 하면 좋겠는데...,5,38,52
1851,토성의고리,건강 건강,5,1,4
1850,궤랑해,연애는 언제하고 결혼은 언제하고 애는 언제낳죠?,5,1,38
1849,실크로드,애굽민수 영접,5,1,8
1848,그것은찍혀버렸다,Omg,5,1,38
1847,아메리카노일잔할까,아들 키크게 해주세요,5,2,54
1846,단군이좋군,다들 힘내자!,5,7,58
1845,주펄정수리닦개,제발공황멈춰주게해주세요마감이코앞이란말이에요,5,17,35
1844,무리무리무리맨,모든것이 잘 풀리게 해주세요,5,1,36
1843,ケロロ,주식AI 성공 기원,5,27,46
1842,무테키,소설가가 되게해주세요,5,2,13
1841,아서비햄,침착맨 김희철 합방기원 15일차,5,66,66
1840,카더재혁,모두의 소원이 이루어지게 해주세요,5,1,40
1839,semi,부자,5,2,7
1838,둘컹스,좀보이드보다가,5,22,45
1837,통천민수,좋아하는일찾고 부자되게해주세요,5,1,28
1836,이의나,코로나 빨리 낫게 해주세요,5,2,6
1835,찜하핫,침하하하하하ㅏㅎ,5,1,37
1834,연어스테이크,멘탈이 강해지고 싶어요 너무 힘드네요,5,3,3
1833,통수킹,화이팅,5,1,12
1832,Calmdowngirl,갑자기 눈이 번뜩하길,5,2,42
1831,힝비밀헷,사람들이 좋아해주기를!,5,1,1
1830,지방자치근육,새해복,5,1,34
1829,민욱슈,응원하는 사람이 잘되게 해주세욜,5,1,13
1828,좌붕알초우붕알풀,배고파요,5,1,36
1827,홈버튼,취업,5,1,56
1826,빠다헤드,아빠 아프지 않게 해주세요,5,1,3
1825,침착맨굿즈,이번 년도 느낌이 달라요~,5,1,31
1824,TOKKI,감기 걸릴락 말락하는데 안걸리게 해줘잉,5,2,4
1823,잉여라이프,양품 기원,5,1,21
1822,오징어,쩝,5,1,59
1821,겨울잠,새로운 인연,5,1,33
1820,김학건,수능 대박,5,3,36
1819,연부장,좋은인연,5,2,55
1818,gdzt4r,합격하게 해주세요,5,1,15
1817,할아버지,어헛,5,66,66
1816,개노그램,나 행복할기야,5,2,35
1815,박진수,박진수,5,1,33
1814,별뚱이, ,5,3,34
1813,잉클링,구쭈 당첨되게 해주세요.,5,19,41
1812,옥수수사라다,배고프지 않게 해주세요,5,1,10
1811,캡틴에스프레소캡튼카푸치노,피로회복 피로회복 피로회복,5,1,45
1810,침하바람,돌돌돌돌돌,5,1,29
1809,다비치,ㅊㅎ,5,1,47
1808,쯔쯔가무시,건강하게해주세요,5,1,4
1807,이오리우스,몸과 마음이 건강하게 해 주세여.,5,1,19
1806,패트와매트,로또 1등 당첨되게 해줘잉,5,1,50
1805,뽀뽀쪽,다이어트,5,1,35
1804,듄하하,4,5,5,22
1803,pwwngx,올해 한국 방문 기원!,5,1,1
1802,김달래,다친 다리가 빨리 낫기를..,5,44,57
1801,쭈풍낙엽,임용 최종 합격하게 해줘잉,5,1,27
1800,침냥이,다잘되라이말이야,5,1,12
1799,빅민빅민,제발 연애,5,1,3
1798,기기기어르,dd,5,1,19
1797,훈재92,오늘 하루도 보람차게,5,1,5
1796,hyzpnh,아멘,5,1,1
1795,감염된SCV,"탈모해결, 침펄건강",5,9,55
1794,인권보다동물권,일기,5,1,2
1793,천수관음괴력몬,30,5,1,39
1792,유관장,x,5,1,16
1791,삐갯피켓빅맥스,나의 모든 시간이 결국엔 잘 흘러가게,5,25,61
1790,코리아맵주먹,살빠지게 해주소,5,1,4
1789,배고푸잖슴,거창하지 말고 비장하지 말고 하루씩만 살자,5,67,67
1788,조선상놈,좆밥처럼 보이지 않게 해주십시오,5,1,28
1787,촉나라의유산,잠 잘자게 해주세요,5,6,58
1786,SagaMakers,침착맨 직접 만나게 해주세요. ,5,3,50
1785,후후훅,비나이다,5,4,63
1784,Forran,프리랜서 두번째 브랜드작업 성공적인 마무리 기원합니다!,5,6,55
1783,파란숲,행복하자 ,5,1,13
1782,될거시다,올 한해 건강하게 해주세요,5,1,4
1781,쌉싸리다쓰,돈 많이벌게 해주세요,5,1,8
1780,아즈몽가대왕,로스쿨 예비 합격하게 해주세요🤍,5,2,49
1779,우발적침청자,시간좀 돌려주세요,5,25,49
1778,골아파,행복하게 해주세요,5,2,8
1777,오시리스의천공룡,wRa,5,4,53
1776,두유노우풍월량,결혼 D-66 준비된 남편이 되게 해주세요.,5,28,55
1775,뿌슝빠슝,침착맨 오래 보고 싶음,5,5,57
1774,만찐두빵,내일 면접도 잘 해낼게요!,5,4,32
1773,ㅇ0ㅇ,동기들과 함께 무사히 전역하게 해주세요.,5,6,59
1772,카이퍼,엄마 수술 무사히 끝나게 해주세요,5,1,43
1771,데니드,열심히 살게 해주세요,5,1,27
1770,pfe,pfe,5,12,57
1769,침부엉이,행복하게 혀주셔요잉,5,2,2
1768,kpxla6,착한팀원들어오게해주세요,5,7,54
1767,웃으며살자,여자친구 생기게 해주세요,5,2,45
1766,김풍근,새해복많이!,5,1,38
1765,양갱갱,연애하게 해주세요,5,1,9
1764,호박사,임용 기원,5,2,62
1763,꽁낑깡,로또1등,5,4,53
1762,주파수,더 나은 내일,5,1,58
1761,칙칙폭폭치킨치킨,빨리 끝나라,5,1,2
1760,침착맨대머리깎아라,다신 사랑같은 거 하지 안을거야악!!!!!!!!,5,1,26
1759,익명의민트초무침탕면,소원 이뤄지게 해주세요!,5,5,24
1758,모켈레음벰베,사랑해,5,3,58
1757,한국사람,귀가 너무 아파요 귀 안아프게 해주세요 병낫게해주세요 ,5,1,7
1756,롤모델침착맨,약대 갈 수 있게 해주세요,5,1,13
1755,말코로이수,행복하자,5,34,35
1754,초록외계소녀,건강하자 아프지 말고,5,1,1
1753,우웅야,세상만사 대수롭지 않다는 마음으로,5,2,6
1752,륜하하,륜하하,5,2,33
1751,육개장칼국수줘잉,전역,5,1,18
1750,두눈으로똑똑히봤슈,추합 제발 해줘요…,5,1,3
1749,별내동주민,23 CPA 합격👊,5,1,49
1748,양갱의참맛,오늘도 평온하게,5,2,26
1747,침허허,나처럼 살지마시오,5,2,42
1746,초코우유,고기를 먹자...,5,1,44
1745,silver,로또1등,5,6,36
1744,뭄바톤,출석,5,2,34
1743,침투부로침투,침하하,5,3,3
1742,고등어회,돌아오게 해주세요,5,1,1
1741,네모세모,저녁 뭐먹지,5,1,25
1740,얘뭐가잘안되니,예일가게해주세요,5,45,55
1739,안녕v,오늘 하루도 무난히,5,1,25
1738,김도비도비,2023 행복하게!!,5,5,47
1737,좁빱개구리,잘살자,5,1,24
1736,호방한호빵맨,일본 워홀 합격,5,1,4
1735,인터넷밈고수,너무 힘들지 않게 해주세요,5,1,30
1734,뿌리채소,대학 합격,5,2,2
1733,빗소리좋아요,나쁜길로 가지않도록 항상 저를 채찍질해주십시오,5,1,1
1732,몰라인마,로또 1등~,5,9,28
1731,아이팟,월급 많이 올려주세요,5,2,61
1730,원자탄,로또 1등,5,20,50
1729,옥춘배,감기 낫게 해주세요,5,1,43
1728,갱이갱이양갱이,"세계평화, 어린이들의 행복",5,1,37
1727,김풍당당,"건강이 최고,,,",5,1,9
1726,유주오빠,유주가 건강하고 행복하게 지낼 수 있도록 해 주세요,5,36,50
1725,아리까리침착,유학 성공,5,4,29
1724,이병건섹시백,올해 취업하게해주세요,5,1,4
1723,Kosmos,건강하자!!!!,5,1,56
1722,배쵸미야,합격하게 해주세요,5,1,6
1721,영태킴,침하,5,1,27
1720,우주수육먼지콜라,침투부 롱런,5,1,15
1719,Han0nBass,월급 10배 나오게해주세요,5,1,6
1718,아하하,숨 잘 쉬고 건강하게 해주세요.,5,1,31
1717,안녕하도르,침하하,5,1,6
1716,메탈침순이,이 길을 계속 걸어갈 끈기와 그 끝의 성공을 주세요,5,1,3
1715,알락꼬리여우원숭이,침하하 평화,5,2,57
1714,외다리갈매기,하고 싶은 일 잘 하게 해주세요,5,26,53
1713,연어팔,평화를 빕니다,5,66,66
1712,이쁜둥잉,매일 6시에 잘 일어나게 해주세요,5,7,56
1711,고독한외노자,취업기원,5,1,49
1710,호주민,얍+,5,5,53
1709,아무말이나하는사람,로또1등당첨,5,1,38
1708,퀘이보,칼퇴,5,14,34
1707,민초단단장,다욧,5,1,9
1706,쇽쇽쇽,포기하지않게해주세요,5,1,1
1705,아프리카청춘이다,건강 합격 외조모쾌유,5,9,56
1704,또용용용,로또 1등 되어 은퇴 할 수 있게 해주오,5,3,35
1703,오이잉쥐모어쌍풀리이으스이,감정평가사 합격하게 해주세요,5,46,47
1702,빈속에깡소주,로또 1등 자동,5,1,2
1701,1pqjgj,"아 제발 topg topg, 복권, 부, topg ",5,1,1
1700,세상에나쁜질문은없다,ㅊㅊ,5,1,25
1699,덕분에60퍼센트,세상이 매몰차도 좌절하지 않고 끊임 없는 도전하자!,5,1,1
1698,꼬맹이,로또1등!!,5,4,11
1697,침착한샴푸뚜껑,들어줘잉 ◡̈ ,5,2,33
1696,과천수호자,다이어트!,5,4,40
1695,슬리펄,일등하게 해주세요,5,1,4
1694,완전즐겜유저,돈 많이 벌게 해주세요,5,58,58
1693,덜침착,여친 생기고 싶어요,5,1,51
1692,아리까리한당신,제 친구 의선이 원하는 부서로 배정받게 해주세요.,5,2,3
1691,역병왕유비,침하하,5,1,35
1690,강퇴반사,원펀데이 기원합니다,5,1,21
1689,drakefrog,제발 복권1등,5,1,23
1688,아노6,메시야 함 나와라,5,25,25
1687,파파망고,오늘도 코니의 건강!!!,5,2,25
1686,무선생,입사후에 고과 잘 받아보고 싶어요,5,1,10
1685,칩착맨,.,5,2,15
1684,ctree,가족들이 건강하길 빌어요,5,3,18
1683,계피분말,돈 들어오게 해줘요,5,1,40
1682,토차쿠왜구맨,돈많이벌게해주세요,5,1,1
1681,호호들들갑갑,감사,5,1,2
1680,그게돈이되나,오늘도 무사하고 감사하게 행복하게 지내기,5,1,29
1679,야옹팀,침하하 게시판별 단축키 만들어 주세요,5,1,6
1678,베개나라공주,행복,5,1,55
1677,째즈마스터,성실,5,3,9
1676,흑화맨,침하하 망하게 해주세요,5,62,64
1675,SeoTaiJi,일할때 시간 빨리 가게 해주세요,5,5,65
1674,피카추,행복하고 싶어요 ㅜ,5,1,43
1673,침착못해,행운을 주세요,5,3,44
1672,gabrielle,어디로갈까?,5,1,13
1671,호펠리오스,꼭 이루래이~,5,42,58
1670,연키민,좋은 곳에 취직하게 해주세여,5,1,26
1669,야수맹,가공된단맛과 절교하게 해주세요,5,40,41
1668,대석전3연속챔피언이병건,헉,5,16,61
1667,역촌동돌싱남,33년 모태솔로입니다. 연애하게 해주세요.,5,8,55
1666,가재사나이,침착맨 팬미팅 이번 겨울 안에는 하게 해주세요,5,1,12
1665,쌀과자먹는소리,스트레스좀 안받게해주세요,5,1,51
1664,일하하,27년까지 포르쉐 사게 해주세요,5,1,11
1663,함께해요병건나라,침하하하하~~!,5,1,1
1662,달려라하니,불안한 마음을 떨치게 해주세요,5,4,44
1661,침펭침,하루하루 건강하고 행복하길,5,5,46
1660,노트리버,내 안의 마음을 잘 다스리게 해주세요,5,1,5
1659,김치에너지,화목한 가족은 대체 언제쯤;,5,2,58
1658,슨조삼비,이게 뭐죠?,5,1,24
1657,둥실라이드둥실둥실,침하하 누를라했는데 로그인하랭,5,1,21
1656,짭라오,전생트럭 줘,5,7,59
1655,김잼민,뿌직,5,2,36
1654,비둘기,항상 건강,5,2,38
1653,침궤도,힘내자,5,23,63
1652,마토야,봄아 와라,5,6,42
1651,만화가이말년,백두산 안터지게 해주세요,5,2,4
1650,주펄딱이,여친 생기게 해주세용,5,2,25
1649,옾카페단골손님,대기업보내줘잉,5,24,55
1648,서울쥐,애인생기게 해주세요,5,1,10
1647,냥냥뇽녕,녕이 대박 달팽이 대박 우리가족 대박,5,1,12
1646,이설휘,반짝반짝 빛나는 사람이 되고싶어요.,5,2,36
1645,자치구인사과인재양성팀,세계 평화를 빕니다.,5,14,62
1644,지구보네,취업하게해주세뇨뇨,5,1,1
1643,Mansing98,여자친구 생기게 해주세요.,5,5,27
1642,석저니스타,킹받는일없게해주세요,5,1,13
1641,덜렁대는피깼츄,윤슬아 한달동안 밥 잘먹고 수술 잘받자!!,5,2,28
1640,사이먼도미닉,퇴근,5,3,36
1639,루프레텔캄,2023 시험 합격,5,2,54
1638,오늘도즐거운날입니다,살 빠지게 해주세요 돈 많이 벌게 해주세요,5,2,32
1637,김아니근데,말을 조금만 하게,5,3,4
1636,작은귀,승진,5,1,1
1635,Honololo,d.a,5,3,14
1634,염소야가라재미없다,취업하게해주쇼,5,1,24
1633,운수좋은날,휴가 기원,5,3,24
1632,허대리,발기찬 아침,5,2,8
1631,레알마드리드,두발자유,5,1,51
1630,짐작멘,더 많은 힘,5,16,50
1629,푸핳핳핳,건강해지자,5,2,25
1628,침펄장아찌,연락 한번만 오게 해줘잉,5,1,3
1627,칙칙포포,토목초급,5,1,17
1626,무친오오도발,오늘 저녁 야무지게 먹어야쥥~,5,2,31
1625,당신의전립선은안녕하신지요,무병장수,5,1,1
1624,침의소리,불로소득,5,1,19
1623,임꺽정은꺽꺽,약대합격,5,36,49
1622,침감쟈,그래도.. 그래도 힘내보자!,5,3,49
1621,트레버,자격증 무사 탈환 기원 2일차,5,1,15
1620,극강매미권,성공하게 해주세요,5,1,12
1619,궤도사령부장관,A+ 할 수 있다!!!!!!!!,5,1,2
1618,부랄큰너구리,CEX,5,1,2
1617,나이키,해보자 가자!,5,4,62
1616,장칼국수,3일째,5,10,55
1615,osoriman,연봉1억,5,2,27
1614,담담담담,공부 좀 하자,5,2,48
1613,지성박매직박우원박렛츠고,우원박과 만나기,5,4,38
1612,서울시민,올해는 정말로 엉덩이 운동을 열심히 할게요 도와주세요,5,1,12
1611,외강내유형,로또 1등 되게 해주세여,5,2,12
1610,침숭이아랫도리수호자,침숭이 만나게 해주세요~~◕‿◕✿,5,1,26
1609,침착한병건,오늘도파이팅,5,25,54
1608,옾조디아,손목 낫게 해주세요,5,1,47
1607,메롱바,시험 합격 or 면접합격,5,5,24
1606,후교교,정신차려라,5,1,44
1605,콩스치킨,오랜만에 봐도 예쁘더라,5,1,7
1604,유재석강호동이병건,취업시켜줘잉.여친사귀게해줘잉,5,3,40
1603,야색마,무탈,5,52,57
1602,주펄의비혼주의개그,로또 되게 해주세요 제발,5,1,36
1601,김포공항은김포에있지않아,온가족 건강하게 오래오래 + 로또 2등,5,1,16
1600,고불개,대합기,5,1,6
1599,황금미륵쭈호민,소원5개,5,1,26
1598,무례맨,호로,5,2,19
1597,개미김,화이팅!,5,1,2
1596,중인배이올시다,대인배,5,1,18
1595,고양이의슈뢰딩거,학점잘받기,5,3,40
1594,샤이침착쓰,행복해지기를,5,1,37
1593,침착한팔레트,아스날 우승,5,2,27
1592,COYG,건강하자,5,1,3
1591,침수차,기도합시다,5,2,28
1590,그대안의프리에토,내일도 오기,5,4,52
1589,침맨사랑해,백수 탈출,5,1,13
