number,nickname,wish,point,continuity,total
1925,침착한애스크,여자친구 사귀게 해주세요,5,4,35
1924,조예진,닥쳐,5,1,23
1923,김똥꼬,코리안 드림 프리더 비스트,5,25,54
1922,침착와레,침착맨 실물영접 하고싶어잉,5,2,2
1921,이게아이디인가,내일도 무사히,5,2,22
1920,김수환무거북과두루미,여자친구 생기게 해주세요,5,1,1
1919,존잘맨오빠사랑해요,AP chemistry 5점 맞게 해주세요,5,1,1
1918,무정란,주호민님 머리카락 자라나게 해주세요,5,1,3
1917,파래김,사랑하는 사람들 다 잘 되게 해주세요 물론 나도,5,1,34
1916,토마토공격대,합격하게 해주세요,5,9,21
1915,침하하원로,모든 시험 합격,5,1,30
1914,쭈라군,부자되게해주세요,5,3,12
1913,국밥부장관,시험합격,5,66,66
1912,콩깨덕,우울하고 소소한 행복도 있고 그러넹.. 인생..,5,2,40
1911,정우영,남은 한시간 잘보내고 잘자길 ~,5,35,61
1910,신사90,아래분들 합격 정규직 전환 성공했으면,5,3,42
1909,미노mino,웹툰 잘되게 해주세요,5,1,41
1908,혁잔숭,0116,5,10,59
1907,호민아포켓몬은있는거야,네오플최종합격하게해주세요ㅜㅜ,5,5,41
1906,쐬고기면,정규직 전환,5,2,55
1905,호미니스,돌멩아 안녕!,5,1,30
1904,킹크록,담당 모두 배역 얻기,5,3,47
1903,Johnnie,다이어트,5,1,6
1902,이마트카트라이더,시사회 해줘잉,5,1,2
1901,SagaMakers,만찢남 시사회당첨되게해주세요,5,3,50
1900,침착맨장재미슴,로또당첨되게 해주세요,5,1,57
1899,침침햇,오예,5,2,2
1898,특착맨,구찌으자야 거기서도 행복해야한다~,5,1,22
1897,침허허,나처럼 살지마시오,5,2,42
1896,구글군,가정의 평화,5,1,26
1895,롤모델침착맨,약대 가게 해주세요 민지씨 화이탱,5,1,13
1894,침침멘,시험 합격 기원,5,1,46
1893,멍게리조트,스피또 오억 당첨!,5,1,13
1892,엑스맨,오독완 (5/3),5,23,23
1891,김민세,너는 지금 어디야,5,2,33
1890,침차군,^o^,5,1,10
1889,데일리안산,오늘 컨택 결과가 긍정적으로 이어지게 해주세요!,5,13,14
1888,킹냥이,행복을주세요,5,59,65
1887,잉여라이프,야호오,5,1,21
1886,감염된SCV,"탈모해결, 침펄건강",5,9,55
1885,아우꼴뵈기좋아,친구의 건강 기원,5,5,13
1884,침클립을알고있니,설날 빨리 오게 해주세요오오오오,5,1,19
1883,방랑과학자민수,면접 잘보게 해주세요,5,1,5
1882,개방장,🙏,5,7,60
1881,어둠미르,건강최고!,5,1,33
1880,꽁치꽁꽁치,다이어트성공,5,1,8
1879,육턱괴물,심사통과 기원합니다,5,2,2
1878,리틀다윈,모두 행복하세요.,5,1,1
1877,수원청개구리,시험합격,5,2,47
1876,섹시가이,세계평화,5,22,54
1875,3rgvpl,새해복,5,1,2
1874,단군이좋군,따뜻하게 입으세요,5,7,58
1873,moolnaeng,마틴루터킹 감사하다 ,5,2,53
1872,체리석류맛,내일 안춥게 해주세요!,5,1,28
1871,견적봐서미쳐라,덱스터스튜디오에서일할래잉,5,2,51
1870,청국장,2023 롯데자이언츠 우승 기원,5,2,44
1869,철옹성,아잉,5,2,9
1868,쿄쿄쿄,취업하게 해주세요,5,1,39
1867,쮸욤쭈,부담감에서 벗어나게 해주시옵소서,5,1,7
1866,하남사는마이콜,일 열심히하자,5,1,4
1865,여행민수,qe 합격하게 해주세요,5,4,24
1864,시러피하우스,침펄풍 시러피하우스 방문,5,1,43
1863,침펄풍철단,^________^,5,63,65
1862,하남자,상남자 되게 해주세요,5,1,16
1861,고오앙,"하는 일, 연애, 가족 평안 모두 잘 되게 해주세요.",5,21,43
1860,몬슬리,나스닥 좀 오르게해주세요,5,1,19
1859,drakefrog,소원의 돌이 소원을 들어주게 해주세요,5,1,23
1858,차두리짬뽕,부자 되고 싶어요,5,1,40
1857,눈이침착한침침맨,공부시 핸드폰 패드 봉인,5,1,2
1856,실명전사유승규,인생을 날로먹게 해줘잉~,5,1,29
1855,황금달걀,3,5,1,3
1854,주파수,제대로가고있는거맞죠?,5,1,58
1853,비니다이말이야,평생 가게 해주세요. 결혼까지,5,3,5
1852,alt,취준성공 기원 3일차,5,1,8
1851,국산딸기크림,안전하고 무탈한 졸업,5,1,13
1850,가물가물가물치,취뽀,5,1,3
1849,한국인조젼,로또 당첨되게 해주세요,5,2,40
1848,꾸네꾸네,수능 잘 보게 해주세요,5,1,8
1847,병건란,마마 아푸지마,5,1,36
1846,침하하침하하침하하침하하침,침착맨서버비화이팅,5,3,45
1845,이병건더기,행복하게해주세요,5,46,65
1844,해체해라꼴데,수요일 허리수술 무사히 잘되길,5,1,3
1843,뭐야이게,공부하기싫다,5,1,26
1842,다만구쭈를구하소서,잘되게해주세요,5,5,22
1841,갓착맨,제주한달살이중에 한번은 여자랑 대화하게해주세요.,5,1,47
1840,로라2호,기사합격,5,2,6
1839,장쿠키,순산기원!,5,1,1
1838,MyaRee,고맙다 방장,5,1,14
1837,진눈깨비,공부하기싫어잉,5,1,7
1836,침하하즉시가입,내일도 평화로운 하루 되게 해주세요,5,1,50
1835,옾조디아,손목 낫게 해주세요,5,1,47
1834,손맛볶음밥,로또 1등 당첨 기원!!,5,1,42
1833,피그밀,연말정산 뚝딱 빨리 끝나버려랏,5,1,37
1832,메이트리,럭작,5,23,59
1831,신이나,내일 아침에 일어나자마자 감기가 완전 낫게 해주세요,5,1,58
1830,스읍하이더맨,침착맨 실제로 보고싶어잉,5,1,37
1829,아기삵,그 애를 어떻게 해야 만날까요,5,1,34
1828,브이넥에어로빅아조씨,건강 로또,5,7,50
1827,포카콜라,화이팅!!!!,5,1,15
1826,절망고양이,내일 면접 잘 볼 수 있게 해주세요,5,1,5
1825,침착매엔,오늘하루도고생했어,5,1,22
1824,파인애플피자중독,.,5,1,2
1823,김얌전,그럼 비타오스-,5,20,52
1822,준회원,다이어트,5,1,7
1821,워터컬러,침하하하,5,5,60
1820,똥이똥똥이,ㅠㅠ,5,1,14
1819,예약손님,해줘잉,5,2,37
1818,영공조징,지구평화,5,1,17
1817,오히려못참아,띠용,5,1,52
1816,침블리야,자소서 어케쓰는건데요ㅠ,5,2,34
1815,부릉부릉붕붕부븡,공무원 합격하게 해주세요.,5,1,13
1814,심심하당,오늘도 힘내서 밤새자,5,6,38
1813,알렉산다라이도서관방문객,알렉산다라이도서관 건립 기원 6일차 ,5,1,8
1812,다비치,ㅊㅎ,5,1,47
1811,춤봉춤봉,소원들어주는돌,5,2,20
1810,폴짝뛰기선수,김소영 사랑해,5,45,53
1809,중인배,행복해져라,5,1,42
1808,또오옹히,베트남우승기원,5,2,10
1807,호박사,임용 기원,5,2,62
1806,킹받는침착맨,내일도 무사히,5,27,40
1805,맛있는귤귤,건강,5,3,37
1804,Vicky,오늘 하루도 최선을 다해 경험하기,5,3,17
1803,킹왕정복자,수리수리마수리,5,1,12
1802,칭찬민수,안 아프게 해주세요,5,9,21
1801,ㅁㅅㅁㅅ,꾸준히,5,1,28
1800,코렐라인,건강,5,1,10
1799,EXCF,김유정 씨와 지독하게 얽히게 해주세요,5,2,33
1798,울면한대울면한대,건강,5,1,38
1797,칡즙맨,TRPG 기원,5,2,42
1796,ABREL,대학원 탈출 기원 5일차,5,1,6
1795,침착맨엉덩이는빨게,이채영 저 주십쇼,5,3,53
1794,ilynsj,롯데우승,5,7,20
1793,침하하하하하하핫,로또1등 침착맨만나기,5,1,47
1792,김도비도비,2023 행복하게!!,5,5,47
1791,침붕방,오늘 할일 다 하고 낼 일찍 일어나기,5,3,31
1790,Kuri,ㅎㅇ,5,1,6
1789,jhw,ㅈㅇㅎ이 제발 먼저 연락 오게 해주세요,5,1,23
1788,침침햐,취업되게 해주세요. ,5,1,11
1787,7da5p5,돈은 시시때때로 들어온다. 감사합니다!,5,2,12
1786,아직은이름없음,내일 짜증 안내게 해조잉,5,3,30
1785,침하하많관부,우리 씩씩이 건강하게 잘 크게 해주세요,5,58,66
1784,양갱갱,동생들이 앞가림좀 잘하기를,5,1,9
1783,맹순자,공부 개하기 싫네,5,1,3
1782,장두러,일본여행 재밌게하고싶어요,5,2,31
1781,자연경관,하고 싶은 일이 생기게 해주세요,5,2,10
1780,노민수노,우리 가족 건강하게 해주세요,5,1,39
1779,이냠냠,운전면허합격하게해주세요,5,1,15
1778,프랑스어붐은온다,수면 패턴 아침형으로 되돌리기,5,1,40
1777,침과밤낮,성적 제발 삐 이상!! 부탁함둥,5,2,35
1776,정정회원,통천누나랑 결혼하게 해주세요💛,5,31,44
1775,오히려죻아,오늘도 열심히,5,1,34
1774,메놀그멍,2023년 코스모스 졸업,5,26,60
1773,BiGmacS2,삶의목적,5,2,43
1772,고독한외노자,취업기원,5,1,49
1771,챔챔침,행복하고싶어요,5,1,3
1770,말코로이수,행복하자,5,34,35
1769,손용돌이,잘생기고 멋지게 해주세요,5,1,25
1768,그윈플렌,기숙학원에서 잘 버티게 해주세요,5,8,19
1767,모데카이저,"운명, 지배, 그리고 기만.",5,1,1
1766,리버냥,JS 이해좀,5,66,66
1765,방귀대장,취업과 여자친구,5,14,44
1764,침감쟈,화이팅탱팅,5,3,49
1763,침두쭈두야나두,앞으로 더 잘되게해주세요 만화대박,5,66,66
1762,liiiii,쿨하게 살게 해주세요!,5,1,12
1761,만두누낭,합격,5,5,9
1760,마9간,침착맨 실물영접,5,1,59
1759,침착한샴푸뚜껑,둘어줘잉 ◡̈ ,5,2,33
1758,김미캉,당첨기원 취업기원,5,2,20
1757,호주민수,건강맨!,5,1,3
1756,민지짱,일안하고 먹고 살 수 있게 해주세요,5,6,34
1755,누가침소리를내었는가,로또 1등 기원,5,2,10
1754,명륜동시정잡배,연락이 오면 좋겠다...,5,38,52
1753,침꾸르홍시,성공기원 오늘도 고맙고 사랑해,5,2,26
1752,난항상배고파,우리 여보 가게 대박나게 해주세요 25일차,5,5,33
1751,침착츄,돈 많이 ,5,1,3
1750,박살공주,티켓팅 성공 제발 _()_,5,9,23
1749,쪽뽈스,부자되게 해주세요,5,4,19
1748,침착맨1개월구독자,사랑하는 사람 생기게 해주세요,5,1,2
1747,겨루민,"건강히 여행 다녀올 수 있기를,,",5,1,1
1746,우하하빵빠레,운전면허 화이팅팅,5,1,16
1745,양갱기,오늘 받은 칭찬 내일도 받아라,5,1,55
1744,엥조엥,여친 생기게 해줘잉,5,5,47
1743,배뚠뚠,돌돌돌돌돌돌돌돌돌,5,3,31
1742,야비켬마,경찰관이 되어 나라에 이바지하고 싶습니다.,5,27,58
1741,누진수,아침 일찍 이러나게 해주세요,5,1,1
1740,논산해물칼국수,ㅋ,5,3,17
1739,KDB,제설 그만하게 해주세요,5,9,53
1738,귀여운게최고야,우리냥이 만수무강,5,2,10
1737,DIZZY,내일 덜 춥기를 ,5,12,58
1736,담원기아침착맨콜라보기원,오늘 하루도 화이팅,5,1,10
1735,중인배이올시다,대인배,5,1,18
1734,비둘기치킨,여자친구ㅜㅜ,5,1,19
1733,자치구인사과인재양성팀,세계 평화를 빕니다.,5,14,62
1732,단박자,무사히,5,12,56
1731,sicklove,2023 수능만점,5,1,4
1730,여섯씨내고양,여자친구 생기게 해주세요,5,3,54
1729,별내동주민,23 CPA 합격!,5,1,49
1728,헛개차,코로나 완치 기원합니다,5,1,13
1727,핫도그스프,행복,5,2,13
1726,명란마요치킨,너무 추워요 따뜻하게 해주세용,5,1,5
1725,삐깨삐갯삐캐쮸,사랑이 이루어지길,5,1,5
1724,김달래,다친 다리가 빨리 낫기를..,5,44,57
1723,팀버튼,먀옹야옹,5,1,31
1722,류이크,로또! 가보자구! ,5,8,29
1721,튀김곰둘기,할머니 사랑해 힘내 우리도 힘낼게♡,5,1,29
1720,레이남편,우리모두 행복해요,5,1,2
1719,침착맨의마블스냅,2023 끝까지 간다,5,3,45
1718,잘생둥이,저녁은 고기,5,1,31
1717,빨간달팽이,제발 로또랑 연금복권 1등 주세요,5,1,38
1716,알락꼬리여우원숭이,침하하 흥해라,5,2,57
1715,침궤도,아몰랑,5,23,63
1714,아델리핑구,들숨에 행복을 날숨에 재물을,5,2,21
1713,음어허히릿,장염 완치,5,1,3
1712,평냉개구리,개굴,5,1,16
1711,대마맛쿠키,지구평화,5,4,41
1710,우사인너트,소방합격기원,5,1,46
1709,항문낭짜조,집에 맛있는거 있길,5,3,35
1708,카카오톡,부자되게해주세요,5,1,22
1707,겜착맨,이번주도 화이팅!,5,1,12
1706,차가운새벽공기,임채 국시 붙게 해주세요,5,1,5
1705,푸디잉,나 잊지 말기 내 생각 해주기!,5,4,37
1704,말쿠스,감튀 라지 500원에 먹을 수 있게 해주세요,5,1,4
1703,이병건왜저래,예뻐지게해주세요,5,1,2
1702,규장각,할머니랑 삼촌이 오래오래 사셨으면 좋겠다,5,1,15
1701,junhyeong, 로또 되게 해주세요,5,3,13
1700,수사경과,목진화솊 같은 사람 만나고싶어요,5,1,8
1699,내사랑란모,집중력 향상,5,2,39
1698,고다피,제발 용서받고 돌아오게 해주세요,5,40,50
1697,쌈바쟁이,아프지 말자,5,2,8
1696,누룽지콘,게으름 덜 피기,5,2,61
1695,ARTIDe,기도,5,8,41
1694,ITZY,로또,5,1,3
1693,덜렁대는피깼츄,윤슬아 밥 잘먹고 수술 잘받자!!,5,2,28
1692,쉬세요,소원의 돌 꼬박꼬박 하기,5,5,25
1691,CAELVS,합격,5,1,9
1690,킹받는선글라스,오늘 기도했나?,5,60,60
1689,췸챡뫤,행복,5,1,12
1688,반숙란쭈란,발목 회복,5,5,47
1687,FIESTA,아이즈원 다시 보고 싶습니다🙏,5,62,63
1686,침수한무,행복하기,5,2,36
1685,병건플라워,초라해지지 않기,5,2,12
1684,호떡이,돈 많이 벌게 해주세요,5,1,14
1683,이상해풀,휴가,5,2,26
1682,임꺽정은꺽꺽,약대합격,5,36,49
1681,환장랄라,제 성질머리 좀 고치게 해주세요,5,1,16
1680,계말년,와 맨날 끊키나,5,1,57
1679,옴옴니,다시시작,5,1,4
1678,김베개,ㅇ,5,5,58
1677,침숭이의꼬리,감사합니다,5,1,3
1676,균하하,오늘도 무사히 보내게 해주시고 나에게 힘을 줘!,5,2,52
1675,투실버윈,매일 그림,5,3,47
1674,침착걸흥분맨,연애하고시퍼!,5,18,55
1673,호펠리오스,춥고 아프고 힘들다 ㅠㅠ,5,42,58
1672,쭈하핳,돌,5,1,5
1671,비건보다병건,.,5,62,62
1670,침착하지않은침착맨,돈 많이 벌게 해주세용!,5,2,26
1669,스섹대대,살려주세요,5,1,8
1668,무친오오도발,청약 당첨 기원이요홋1,5,2,31
1667,대모리,1,5,1,13
1666,아리까리침착,유학성공,5,4,29
1665,웃고살자,침투부 출연자 시청자 모두 건강하고 행복해,5,2,19
1664,세다리갈매기,다이어트 성공 기원,5,1,11
1663,금부장,로또 당첨 되게 해 주세요;,5,3,9
1662,김공어찌하여목만오셨소,자리 잡게 해주세요,5,1,10
1661,축잘알침착맨,다들 건강하시오,5,5,50
1660,침착한말또,말또 건강하고 행복하게 오래오래 살자,5,1,4
1659,GloryK,ㅎㅇ,5,5,16
1658,모하메드살라,은근히 잘되게 해주세요,5,1,41
1657,과천수호자,면접 뿌시기,5,4,40
1656,Buddhaman,좋은 회사에 취직하게 해주세요,5,3,18
1655,호들갑맨,강녕,5,1,64
1654,4년사귀고헤어짐,밥먹고 살게해주세용용,5,3,9
1653,경비이실,배탈 낫게 해주세요,5,3,46
1652,짱난♥,우리 강아지 눈 낫게해줘,5,1,15
1651,쨔루티,행복,5,3,57
1650,데니드,열심히 살게 해주세요,5,1,27
1649,121,감사합니다,5,1,5
1648,57575757,아빠 잘 회복할 수 있게 해주세요,5,7,26
1647,침하하핫,답장이 오게 해주세요,5,63,63
1646,살랑바람,역전재판dlc 기원,5,2,23
1645,크툰님준비됐죠오께이,이직 성곤하게 해주새요,5,1,7
1644,사탕들렸잖어,건강건강건강 아침형인간인간인간,5,1,11
1643,경솔맨,so1,5,1,22
1642,얄라셩,아 맞다 소원,5,1,10
1641,로나로나땅땅,오래오래 건강하게 해주세요,5,1,8
1640,짜라뚜쓰뚜라,건강하게 살게 해주세요,5,1,1
1639,알제이,"끈기와 노력, 실천하는 인간이 되게 해주세요",5,17,60
1638,침침ㅁ침,하는 일 모두 잘 되게 해주세요,5,4,47
1637,목동다이옥신,30대 모쏠아다 탈출기원,5,67,67
1636,Honololo,d.a,5,3,14
1635,침슈타인,오늘도 행복하게,5,1,44
1634,존시나,좋은 직장에 취직할 수 있게해주세요,5,12,47
1633,김밈,돈 벌고 싶어유,5,1,18
1632,지나가던말머리,만찢남 시사회 당첨되게 해주세요,5,1,21
1631,외계생명체,치킨 먹고 싶어요,5,1,40
1630,캐서린이에용,탑저널 가게 해주세요,5,1,25
1629,검은달하얀달,오늘도 좋은 하루 되길,5,4,47
1628,쭈키마우스,돈,5,30,54
1627,침착해지기,살 많이 빠지게 해주세요 54키로 되게 해주세요!,5,39,62
1626,가입일20221123,하루중 기억에 남는 순간이요,5,18,64
1625,침투부홍보팀김대리,행복을 나눌 수 있는 사람이 되게 해주세요,5,2,31
1624,치미치미뱅뱅,돌,5,1,36
1623,아이팟,꾸준히 소원빌게 해주세요,5,2,61
1622,그대안의프리에토,내일도 오기,5,4,52
1621,고려대학교,무사한 한달 보내게 해주세요,5,1,9
1620,아재몬,집 잘 보게 해주십쇼,5,3,57
1619,울산사는김지원씨,크랭크 유튜브 잘되게 해주세요,5,7,23
1618,할로윈째깐이,소원 들어주세요,5,1,48
1617,온실속잡초,세계평화,5,5,39
1616,대인국국무총리,침착맨 만나게 해줘잉~,5,5,7
1615,관자튀김,감사하다,5,1,6
1614,소원듣는돌,건강하길~,5,1,4
1613,쥬호민간인,사장님 지금 퇴근하게 해주세요,5,1,16
1612,비얀코,부자되게 해주세요,5,2,24
1611,선봉맨,부자되게 해주세요,5,13,64
1610,동글동글왕햄찌,행복하다,5,2,5
1609,김용갈,행복하세요,5,1,29
1608,침착맨과피크닉,침착맨 만찢남 시사회 당첨 기원,5,1,14
1607,서유기,사랑해,5,2,47
1606,행복한하루,흥흥,5,2,50
1605,침착걸,진짜 좋은 알바 구할 수 있게 해주세요,5,1,32
1604,산데비슷한,소원의 돌의 소원을 들게해주세요,5,3,23
1603,침하디,이번 달 안으로 호주 워홀 갈 수 있게 해주세요,5,1,32
1602,도코민조아,호,5,1,7
1601,침침한데,시사회 당첨,5,3,7
1600,빠니하오쉐쉐,로또2등,5,2,3
1599,모ㅇㅓ쌍,인생 편하게 살고싶어요,5,1,10
1598,덕성봉폭격기,안아프게 해주세요,5,3,33
1597,진김욱,무사히 퇴근하게 해주세요!,5,1,16
1596,침착맨사김종수,좋은 일자리 찾을수있게 해주세요~!,5,2,41
1595,침통령입니다,감사하다~,5,2,48
1594,눈밑에침덩이,자격증 합격,5,1,7
1593,ozfi4m,금연하게 해주세요~~,5,1,4
1592,기다리면기회가온다,"엄마,아빠,나,은영이 행복하게 해주세요",5,1,26
1591,관우맨,이번엔 로또되게해줘잉,5,4,44
1590,감우뿔,부자 만들어주세요,5,4,4
1589,원래이런애,취업기원,5,56,56
1588,열정맨,열정,5,31,45
1587,김치사발면,소.돌.,5,1,30
1586,장칼국수,일루션,5,10,55
1585,완전즐겜유저,돈 많이 벌게 해주세요,5,58,58
1584,더블비얀코,귀읭,5,1,35
1583,침휴휴,취업 좀 시켜주세요,5,2,4
1582,서진아빠,모두 건강하고 행복하게 해주세요. 우리 서진이 사랑해♥,5,2,58
1581,삼치구이,우리가족 모두 건강하고 행복하게 지내길 바랍니다,5,3,30
1580,해나래,취직시켜줘잉,5,62,62
1579,침하하허하하하하,방학 끝나지 마,5,1,27
1578,도토리도둑,fc서울 2023년 우승 기원,5,1,14
1577,시댕구리,주변에 좋은 사람이 많이 생기길 ,5,1,39
1576,조코조코조코비치,시사회 당첨,5,1,2
1575,담담담담,공부 좀 하자,5,2,48
1574,조휴일, ,5,1,57
1573,주호민숭맨숭,내가 좋아하는 사람이 날 좋아하게 해주세요,5,3,42
1572,Celeste,배너 클릭 많이 하십셔,5,1,16
1571,중대장,제발 주택청약 당첨,5,1,1
1570,모켈레음벰베,파이팅팅탱탱,5,3,58
1569,애국불숭이,ㄱㄱㄱ,5,2,63
1568,전력전자,코딩작동완성..,5,2,37
1567,왜그래야하는건데,내가 좋아하는 일에 매진할수있기를,5,2,21
1566,그랜저,날씨야 따듯해져라~,5,1,3
1565,조선상놈,소원 비는거 안까먹게 해주십쇼,5,1,28
1564,티즐피치우롱티,오늘 일정 완벽하게 소화하게 해주세요~,5,4,56
1563,이주원친구,1분기에 영화제작사 합격...S2,5,4,42
1562,한심맨,면접 결과좀 알려주세요~,5,5,10
1561,섹시다이너마이트조,법원직 합격 기원,5,1,1
1560,웽글뮁글,침선생님 영접 기원,5,4,43
1559,네모의꿈,70kg 달성,5,1,2
1558,낙성대가낯설대,행복하자,5,1,9
1557,김와퍼,지구 멸망,5,16,63
1556,아팔래뿌띠루브똥,학원안가게 해주세요,5,3,10
1555,인삼보이,로또1등 당첨 기원,5,1,3
1554,타니닝,부자,5,7,39
1553,다토다토,침하하,5,30,32
1552,BeautifulDay,건강,5,3,10
1551,덜침착,자신감 높이기,5,1,51
1550,안산물주먹,오픽 IH 기원,5,1,10
1549,침덩이버거,랏땃땃따,5,2,21
1548,나르는거북,🙏비나이다 비나이다🙏,5,3,46
1547,제조부품총집합,행복하게해주세요,5,2,2
1546,계워니,영화 대박나게 해주세요.,5,1,4
1545,가디안,이로치 잡게 해줘잉,5,1,17
1544,개구리야,제가 뉴진스가 되게 해주세요,5,1,1
1543,후루룩쭈압쭈압,아 뉴진스 보고싶다.,5,16,23
1542,부영사랑으로,여자친구 ,5,1,58
1541,쌀과자먹는소리,스트레스좀 안받게해주세요,5,1,51
1540,쿠하하,연애하게 해줘잉,5,3,16
1539,피카추,행복하게 해주세요ㅠ,5,1,43
1538,🤣침하하,다이어트,5,1,34
1537,이병건축학개론,착하고 멋진 남자친구 생기게 해줘잉,5,17,42
1536,이병건강해돋이병건,나,5,1,9
1535,펄떡펄떡주펄떡,오늘도 무사히,5,1,4
1534,xqrqjp,너랑,5,1,1
1533,우원박사랑해,퇴근하고싶어요,5,1,3
1532,주호민머리깍아라,건강 건강 건강,5,2,23
1531,김진사,건강과 여유와 돈,5,1,20
1530,썬더캣,연애하고싶어요,5,1,36
1529,닥터마틴,행복하자,5,1,1
1528,옾냥이,월급인상 마니마니 해주세용,5,1,39
1527,배수지,오늘은 생각이안나요 내일 소원 2개빌게요,5,13,65
1526,침히잉,힝,5,3,38
1525,주호민국,연금복권 1등 당첨,5,3,10
1524,초호민,행복하게 해주세요,5,18,64
1523,요구르팅,건강해지기 교육원 잘다니기 여자친구 생기기,5,2,43
1522,이뮥수,앨리스 대박나게 해주세요,5,2,52
1521,아무말이나하는사람,로또1등당첨,5,1,38
1520,x48dep,1월20일까지 집나가게해주세요.,5,1,14
1519,쭈르봄바,로또 1등 되게 해줘잉,5,1,1
1518,아프리카백인,내일 시험..,5,1,37
1517,paka9999,집에 보내주세요,5,3,19
1516,Coral,오늘도 열심히 연구하게 해주세요.,5,1,2
1515,침챢먠,버거4.5 장사 잘되게 해주세요!,5,5,41
1514,침투더착투더맨맨,내 밥값 벌기,5,27,52
1513,슈뢰딩거의침냥이,고기값을 번다는 그런 자본주의적인 마인드로다가,5,62,65
1512,우연히나나,중앙대 경제 붙게해주세요,5,2,12
1511,이쁜둥잉,공부에 잘 집중되게 해주세요,5,7,56
1510,서종IC,이번주엔 연금1등이나 로또 1등좀 꼭좀 부탁드립니다,5,1,2
1509,길동이아빠,아,5,1,3
1508,루차질라,이센스 초대석,5,41,43
1507,문짹짹,로또1등,5,1,18
1506,침착몬,야이 돌아 소원 들어준다매,5,6,51
1505,투기장1타강사,길가다가 우연히 침착맨 만나기,5,1,23
1504,쭈달로,운동,5,66,66
1503,임다섯모,잘 풀리게 해주세여,5,2,43
1502,사장님나빠요,올해는 절대 부자... 들숨에 돈 날숨에 재력,5,1,1
1501,이말년침착맨이병건,침하하 트래픽 상승,5,1,62
1500,kallon,여자친구 생기게 해주세요,5,1,10
1499,침펭침,오늘하루도 건강하게 무사히 ,5,5,46
1498,미야호,돈 많이 벌게 해주세요,5,1,20
1497,이이이,복학잘하기,5,6,64
1496,털보야좋아해,코에 염증 낫게 해주세요,5,25,49
1495,이병쫄병건,올해는 침착맨처럼 열심히 살고 싶어요,5,2,51
1494,Seorae,기력 회복,5,3,53
1493,나작침협회장,소들돌님께 빌었더니 정날 이루어졌습니다 감사합니다🙏,5,4,20
1492,후방굴절노동공급곡선,취뽀,5,1,6
1491,필수요소,트래픽 원펀데이가 계속 되었으면~,5,40,52
1490,페페스,감사하다,5,6,57
1489,아서비햄,울엄마 건강,5,66,66
1488,말녀늬우스,대학가게해주세요제발,5,2,14
1487,감자나라감자맨,발목 재활 성공 기원,5,1,31
1486,침착한알파카,우리 결혼하게 해주세요!,5,4,63
1485,피코7,치킨,5,1,56
1484,강윤숙,콥링엄,5,1,57
1483,아보다트, 아보다트 162일차,5,43,58
1482,병건자치구기강담당,논문 쓰게 해주세요 제발요,5,1,35
